State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ASSAM,8,DHUBRI,8964.87,6264.78,1985.57,714.52,4589.66,949.9,415.43,5954.98,3790.2,925.79,397.11,5113.1,205324,42052,247376,50,1016,1902,2,0,134332,8848,143180,0,1181,576,4,9,7353.36,4546.8,61.83,203.2,222.11,100,164.16,48.37,29.47,100,0,0,2118,0,132214,0,1.58,0,0,0,0,0,0,370734,119216
ASSAM,9,DIBRUGARH,3021.96,2136.12,653.02,232.82,1988.97,350.57,16.06,2355.6,1842.53,350.52,11.73,2204.78,77606,45384,122990,0,969,900,4,0,70565,39660,110225,0,972,559,4,0,2515.93,1865.02,74.13,200.64,175.39,87.42,63.76,28.89,45.31,0,0,0,1393,557,33478,0,2.76,0,0,0,0,0,0,218256,133108
ASSAM,10,GOALPARA,2837.73,2002.27,645.89,189.57,1864.88,376.47,164.97,2406.32,1645.35,376.47,164,2185.82,65070,21747,86817,0,1840,951,3,0,64884,11252,76136,1,1840,804,3,4,1936.37,1719.44,88.8,521.92,353.75,67.78,54.92,55.21,100,0,0.88,0,3115,9253,52516,0,19.06,0,0,0,0,0,0,168874,82698
ASSAM,11,GOLAGHAT,3133.34,2179.53,676.25,277.56,2026.68,400.98,97.08,2524.74,2017.95,400.98,96.56,2515.49,79743,27031,106774,0,1248,119,6,0,79772,22823,102595,0,1249,122,6,0,2449.84,2109.2,86.1,249.6,240.27,96.26,5.96,8.21,100,0,0,0,4879,7984,66909,0,16.12,0,0,0,0,0,0,202469,101692
ASSAM,12,HAILAKANDI,1737.93,1215.24,379.49,143.2,1136.71,308.45,130.43,1575.59,1125.5,251.99,130.33,1507.82,49837,12445,62282,0,1140,35,4,0,49837,10720,60557,0,1140,35,4,0,1296.94,1162.71,89.65,228,233.22,100,1.76,2.33,100,0,0,0,5360,826,43651,0,12.41,0,0,0,0,0,0,133055,71986
ASSAM,13,JORHAT,3071.84,2172.7,709.72,189.42,1827.95,376.48,131.77,2336.19,1770.01,376.48,128.06,2274.54,65070,21747,86817,0,1840,951,6,0,58094,21747,79841,0,1852,701,3,1,2244.67,1798.56,80.13,442.51,326.39,73.76,69.32,47.47,68.48,0,0,0,6806,13057,38231,0,34.19,0,0,0,0,0,0,181811,93180
ASSAM,14,KAMRUP,3018.34,2129.06,644.75,244.53,1988.28,366.25,237.69,2592.22,2027,366.22,196.59,2589.81,85785,52723,138508,0,521,1531,0,0,84725,21386,106111,0,521,975,0,0,2436.2,2315.38,95.04,102.5,82.6,80.59,114.12,57.25,50.17,0,0,0,0,0,35480,0,0,0,0,0,0,0,0,274590,155852
ASSAM,15,KARBI ANGLONG,3832.82,2713.59,935.24,183.99,1628.37,67.77,42.18,1738.32,1453.39,50.97,15.22,1519.58,60953,19293,80246,0,3304,1406,4,0,25908,407,26315,0,2645,293,0,0,2372.36,843.08,35.54,998.98,614.81,61.54,137.56,19.16,13.93,0,0,0,0,25908,0,0,100,0,0,0,0,0,0,152873,53477
ASSAM,16,KARIMGANJ,2672.51,1865.25,586.72,220.54,1730.37,343.3,244.49,2318.16,1531.5,343.3,244.49,2119.28,78992,15409,94401,14,1051,912,3,0,77862,15409,93271,0,1054,623,1,0,2148.75,1784.67,83.06,209.76,238.36,100,60.36,43.84,72.63,17.5,0,0,21290,3785,52787,0,32.2,0,0,0,0,0,0,223720,141643
ASSAM,17,KOKRAJHAR,2979.14,2075.89,638.56,264.69,1935.06,394.05,117.58,2446.69,1941.2,390.49,79.37,2411.07,84830,35087,119917,0,1157,146,3,0,79112,20743,99855,0,1226,146,2,1,2245.27,1994.67,88.84,225.86,243.92,100,7.31,7.14,97.67,0,0,0,8052,43792,27254,14,65.53,0,0,0,0,0,0,168278,32373
ASSAM,18,LAKHIMPUR,3024.58,2138.81,646.27,239.5,2007.79,393.74,101.48,2503,1903.72,377.93,101.48,2383.12,73224,22938,96162,0,1432,276,4,0,62682,3975,66657,0,1432,276,7,3,2293.57,1993.55,86.92,286.4,286.7,100,13.8,19.48,100,0,0,0,364,1371,60947,0,2.77,0,0,0,0,0,0,181790,77547
ASSAM,19,MARIGAON,1802.88,1249.95,375.72,177.21,1178.34,302.59,157.65,1638.58,1169.29,295.09,155.24,1619.61,60770,105564,166334,0,326,797,3,0,60770,105564,166334,0,505,596,2,0,1618.55,1403.95,86.74,57.06,79.1,100,49.92,24.99,50.06,0,0,0,7330,12890,38829,0,33.27,0,0,0,0,0,0,169007,66198
