State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households
JHARKHAND,22,SAHIBGANJ,4031.60,2697.09,985.57,348.94,1925.47,885.76,118.25,2929.48,1496.37,879.65,26.32,2402.34,112798,12484,125282,50,1238,800,10,0,66303,11669,77972,23,1238,800,8,8,3109.03,1739.88,55.96,247.60,254.60,100.00,55.00,13.16,23.93,100.00,51.70,51.70,112798,12484,125282,66303,5111,20553,40639,0,38.71,11669,6,12,0,0,0,0,77972,193809
JHARKHAND,23,SERAIKELA KHARSAWAN,4294.78,2885.62,1061.22,347.94,1559.66,956.92,67.07,2583.65,709.98,282.62,66.55,1059.15,105319,62645,167964,50,1752,357,10,0,43110,5429,48539,0,1752,357,2,25,3129.43,617.75,19.74,357.60,348.39,97.42,18.25,8.60,47.12,100.00,0.00,0.00,105319,62645,167964,43110,2651,17763,22696,0,47.35,5429,0,118,116,9,0,0,48539,165883
JHARKHAND,24,SIMDEGA,2754.42,1869.79,693.24,191.39,645.13,601.57,37.43,1284.13,419.31,220.81,37.43,677.56,60505,49846,110351,50,1417,175,10,0,19392,2053,21445,6,1417,175,13,13,1830.10,245.61,13.42,391.56,227.15,58.01,8.76,16.00,100.00,100.00,3.60,3.60,60505,49846,110351,19392,3341,13941,2110,1,89.12,2053,0,0,0,0,0,0,21445,108683
KARNATAKA,1,BAGALKOT,2742.49,1805.71,665.37,271.41,1551.20,557.90,714.90,2824.00,1296.61,557.40,3.32,1857.33,74926,175385,250311,58,745,1118,10,0,69692,142841,212533,49,995,1172,7,0,1887.95,1420.68,75.25,149.00,175.96,100.00,63.40,38.20,60.25,116.00,81.30,70.09,74926,175385,250311,69692,6430,4095,58799,368,15.10,142841,639,561,866,784,14,332,212533,238746
KARNATAKA,2,BANGALORE RURAL,2229.57,1587.61,315.68,326.28,1577.32,998.80,1720.18,4296.30,1698.89,787.39,286.08,2772.36,63044,39979,103023,10,1420,414,5,0,87975,69207,157182,12,2706,915,0,0,1457.68,2082.61,100.00,284.00,306.16,100.00,20.70,45.75,100.00,20.00,0.00,0.00,63044,39979,103023,87975,26315,7436,53224,2000,38.36,69207,0,0,20,0,0,0,157182,162398
KARNATAKA,3,BANGALORE URBAN,2436.51,1602.35,587.61,246.55,905.82,379.40,66.17,1351.39,650.05,312.66,17.48,980.19,71892,28299,100191,50,86,454,10,0,42444,27569,70013,32,86,454,0,0,1962.80,811.93,41.37,17.20,17.34,100.00,23.60,22.88,96.95,96.00,58.83,61.28,71892,28299,100191,42444,13790,1846,26808,25,36.84,27569,0,0,0,0,0,0,70013,207628
KARNATAKA,4,BELGAUM,7526.43,4897.97,1942.03,686.43,2769.95,1188.90,729.04,4687.88,2432.00,1145.10,168.62,3745.72,196594,501172,697766,50,3290,1962,10,0,144828,321987,466815,54,3472,2193,1,0,5338.78,2360.32,44.21,850.76,785.79,92.36,98.12,114.47,100.00,100.00,68.00,68.00,196594,501172,697766,144828,17701,7982,118745,400,17.73,321987,961,510,5287,1110,178,2385,466815,708069
KARNATAKA,5,BELLARY,3565.21,2362.11,861.69,341.41,2015.07,493.50,109.85,2618.42,1690.03,461.71,109.85,2261.59,100252,85854,186106,93,859,582,2,0,72978,46614,119592,100,1071,818,0,0,2639.11,1722.93,65.28,171.80,191.95,100.00,29.11,43.07,100.00,186.00,156.35,84.06,100252,85854,186106,72978,17783,15489,39645,0,45.59,46614,4275,3797,558,529,162,295,119592,291383
KARNATAKA,6,BIDAR,3122.13,2112.17,757.92,252.04,1757.03,379.82,17.72,2154.57,924.14,356.12,3.72,1283.98,58384,125768,184152,51,1426,1165,10,0,38278,69666,107944,12,1426,1165,1,1,1701.71,845.24,49.67,345.50,234.00,67.73,68.03,28.26,41.54,102.00,21.60,21.18,58384,125768,184152,38278,12228,10106,12177,136,58.35,69666,379,301,205,54,38,29,107944,237380
KARNATAKA,7,BIJAPUR,5553.91,3713.75,1413.56,426.60,2089.55,680.50,678.69,3448.74,1280.74,570.06,24.09,1874.90,127172,108608,235780,50,2129,1793,10,0,58661,56737,115398,24,2129,585,4,1,4045.49,1299.44,32.12,596.96,308.05,51.60,128.10,26.00,20.30,100.00,48.00,48.00,127172,108608,235780,58661,11151,2224,45033,253,22.80,56737,879,141,1960,916,26,314,115398,307984
KARNATAKA,8,CHAMARAJANAGAR,4157.73,2768.67,1004.45,384.61,1537.27,435.20,329.62,2302.09,1216.99,431.31,117.22,1765.52,110188,28797,138985,50,369,1269,10,0,71911,21466,93377,19,288,938,8,1,3150.34,1465.61,46.52,89.40,61.13,68.38,76.16,45.81,60.15,100.00,39.40,39.40,110188,28797,138985,71911,23695,8459,39757,0,44.71,21466,3,0,23,2,1,5,93377,203748
KARNATAKA,9,CHICKMAGALUR,2447.33,1579.36,618.04,249.93,1359.05,664.93,223.30,2247.28,946.51,583.12,223.30,1752.93,67568,70603,138171,35,1852,764,10,0,66810,82687,149497,9,1852,776,10,1,1502.17,1374.86,91.52,370.40,202.59,54.69,38.97,50.01,100.00,70.00,18.00,25.71,67568,70603,138171,66810,14380,2500,49930,0,25.27,82687,0,0,0,0,0,0,149497,215334
KARNATAKA,10,CHIKBALLAPUR,3442.23,2187.65,966.24,288.34,157.22,210.00,0.00,367.22,192.82,18.00,0.00,210.82,89907,36479,126386,12,941,42,6,0,64741,34973,99714,10,1569,1052,3,0,2747.65,197.50,7.19,476.94,12.00,2.52,35.82,1.32,3.69,24.00,0.00,0.00,89907,36479,126386,64741,14126,12167,38375,42,40.61,34973,15,15,60,0,0,0,99714,220309
KARNATAKA,11,CHITRADURGA,3045.66,2022.87,735.63,287.16,1737.85,834.23,1200.52,3772.60,1357.73,812.26,206.70,2376.69,75400,130585,205985,50,1422,1021,22,6,75951,59786,135737,50,1452,1166,6,2,2011.18,1877.51,93.35,284.40,140.25,49.31,51.06,57.29,100.00,100.00,111.16,100.00,75400,130585,205985,75951,20282,18776,36893,0,51.43,59786,50,65,36,10,6,14,135737,282019
KARNATAKA,12,DAVANGERE,4632.24,3040.06,1141.57,450.61,1732.76,585.11,724.97,3042.84,1705.64,544.13,87.92,2337.69,122530,129754,252284,50,1385,972,10,0,96695,122661,219356,50,1326,972,10,0,3206.24,1831.66,57.13,334.60,239.16,71.48,48.60,42.52,87.49,100.00,71.28,71.28,122530,129754,252284,96695,10459,5806,69385,32,16.82,122661,601,491,3253,1103,80,449,219356,272929
KARNATAKA,13,DHARWAD,1894.74,1284.34,452.80,157.60,1102.99,442.85,823.88,2369.72,904.98,442.70,155.65,1503.33,53596,60267,113863,25,930,1051,10,0,51749,50822,102571,21,771,630,5,0,1068.31,962.90,90.13,232.50,96.30,41.42,70.15,51.43,73.31,50.00,42.00,84.00,53596,60267,113863,51749,7480,6480,37789,23,26.98,50822,177,139,1774,256,23,107,102571,157960
KARNATAKA,14,GADAG,2072.70,1120.68,563.70,388.32,961.93,408.49,127.85,1498.27,825.63,408.41,80.52,1314.56,46821,39520,86341,50,291,431,10,0,42075,29462,71537,40,484,431,5,0,1407.36,1014.71,72.10,58.20,69.46,100.00,22.46,20.32,90.47,100.00,67.00,67.00,46821,39520,86341,42075,8287,4487,29301,2,30.36,29462,376,245,1031,377,50,291,71537,137799
KARNATAKA,15,GULBARGA,9825.09,6459.55,2429.12,936.42,3666.91,1091.23,746.34,5504.48,1905.61,801.39,126.17,2833.17,269726,172264,441990,50,4024,2232,10,0,164896,49527,214423,27,4024,2228,100,0,7617.98,1899.75,24.94,823.26,422.25,51.29,113.52,228.37,100.00,100.00,12.80,12.80,269726,172264,441990,164896,35971,29543,97806,203,39.73,49527,281,185,1709,395,20,19,214423,311531
KARNATAKA,16,HASSAN,2568.92,1700.64,599.83,268.45,1495.35,475.16,29.80,2000.31,1493.96,466.70,29.24,1989.90,64134,216283,280417,50,1902,1173,10,0,64134,208839,272973,35,1914,1217,8,0,1292.07,1367.46,100.00,380.40,228.28,60.01,58.66,58.66,100,100.00,189.00,100.00,64134,216283,280417,64134,8690,3121,52308,15,18.42,208839,455,69,3095,1318,32,621,272973,339911
KARNATAKA,17,HAVERI,3749.61,2495.35,910.15,344.11,2130.01,897.13,106.58,3133.72,1383.09,696.89,103.82,2183.81,98436,57875,156311,53,818,785,10,0,68972,43880,112852,42,818,785,7,1,2770.76,1656.66,59.79,163.60,163.60,100,43.02,33.00,76.71,106.00,81.00,76.42,98436,57875,156311,68972,13595,10774,44425,178,35.33,43880,687,261,309,153,4,120,112852,254181
KARNATAKA,18,KODAGU,1541.07,1025.86,357.72,157.49,860.82,194.98,69.38,1125.18,562.50,194.97,69.38,826.85,38838,18095,56933,50,179,287,9,0,38838,18095,56933,39,180,292,1,0,869.18,632.46,72.77,63.70,57.81,90.75,19.06,19.06,100,100.00,27.70,27.70,38838,18095,56933,38838,5595,6344,26699,32,30.74,18095,0,0,0,0,0,0,56933,118509
KARNATAKA,19,KOLAR,1946.48,1388.58,417.94,139.96,1220.79,647.41,1000.99,2869.19,1113.83,593.35,140.58,1847.77,43183,83210,126393,12,981,64,5,0,88333,96544,184877,3,1630,2331,0,0,1340.68,1230.60,91.79,350.22,313.00,89.37,71.56,105.50,100.00,24.00,11.60,48.33,43183,83210,126393,88333,21121,10728,56484,92,36.06,96544,21,15,95,41,1,3,184877,226245
KARNATAKA,20,KOPPAL,2610.56,1518.43,677.36,414.77,1313.17,535.41,381.65,2230.23,825.39,456.28,165.90,1447.58,60869,177618,238487,50,870,987,3,0,54938,103919,158857,50,902,787,2,1,1587.50,768.36,48.40,204.00,235.50,100.00,55.36,49.13,88.75,100.00,124.84,100.00,60869,177618,238487,54938,15016,10830,28533,193,47.05,103919,340,302,3731,2307,6,59,158857,213217
KARNATAKA,21,MANDYA,5692.09,3103.45,1559.51,1029.13,2604.24,733.38,589.96,3927.58,1376.95,632.69,421.07,2430.70,128782,148152,276934,50,1631,914,10,0,119332,144563,263895,25,1631,914,10,0,3834.85,1705.96,44.49,343.30,358.18,100.00,52.97,71.35,100.00,100.00,50.60,50.60,128782,148152,276934,119332,12553,3432,103347,300,13.40,144563,494,73,2631,446,185,385,263895,354049
KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),1660.40,1076.85,361.76,221.79,968.72,305.14,231.16,1505.02,965.38,302.50,211.27,1479.15,59478,35532,95010,70,1236,505,15,0,59478,35532,95010,70,1236,505,0,0,852.57,819.40,96.11,241.91,245.25,100.00,24.77,24.54,99.07,122.50,110.21,89.97,59478,35532,95010,59478,11634,5126,42718,0,28.18,35532,0,0,0,0,0,0,95010,220806
KARNATAKA,23,MYSORE,5486.65,3546.31,1376.25,564.09,2948.40,670.23,613.09,4231.72,1813.48,670.14,292.99,2776.61,160601,42639,203240,54,1059,656,20,0,116962,96556,213518,10,2482,931,2,2,3900.43,2242.51,57.49,211.80,287.18,100.00,32.82,38.99,100.00,108.00,17.60,16.30,160601,42639,203240,116962,23728,12204,80261,5,30.72,96556,0,0,0,0,0,0,213518,401655
KARNATAKA,24,RAICHUR,4382.99,2939.25,1086.50,357.24,641.40,429.76,321.33,1392.49,607.64,415.43,152.57,1175.65,104887,120627,225514,52,1464,230,10,0,38156,23009,61165,49,1464,557,10,4,3278.15,745.25,22.73,292.80,179.78,61.40,11.50,23.95,100.00,104.00,63.44,61.00,104887,120627,225514,38156,7537,6785,21170,540,37.54,23009,15,11,0,0,0,0,61165,264274
KARNATAKA,25,RAMANAGARA,1966.83,1290.30,455.99,220.54,689.75,289.97,0.00,979.72,381.22,196.02,0.00,577.24,41876,58807,100683,10,1186,501,0,0,40129,41451,81580,10,1187,501,0,0,1158.69,514.37,44.39,415.10,2.50,0.60,40.09,0.32,0.80,20.00,0.00,0.00,41876,58807,100683,40129,10994,3664,25471,0,36.53,41451,475,325,5034,702,88,59,81580,200171
KARNATAKA,26,SHIMOGA,2626.03,1724.77,548.56,352.70,1530.26,520.68,324.15,2375.09,1170.44,481.42,296.63,1948.49,99428,40151,139579,50,1616,986,23,0,100509,45901,146410,42,1330,1030,7,1,1355.03,1456.82,100.00,373.27,290.73,77.89,27.50,52.00,100.00,100.00,74.20,74.20,99428,40151,139579,100509,22350,5748,71571,840,27.96,45901,0,0,0,0,0,0,146410,257060
KARNATAKA,27,TUMKUR,8751.31,5640.49,2325.02,785.80,3149.76,878.52,1649.33,5677.61,2087.98,720.13,743.97,3552.08,242872,137654,380526,50,2242,1845,10,0,154200,117923,272123,41,2762,2023,2,0,6932.79,2854.81,41.18,448.40,319.47,71.25,94.48,97.83,100.00,75.00,78.02,100.00,242872,137654,380526,154200,44886,19569,87741,784,41.80,117923,155,57,135,25,8,64,272123,495885
KARNATAKA,28,UDUPI,1719.18,836.99,476.14,406.05,740.48,343.45,3398.20,4482.13,829.51,339.85,447.58,1616.94,52348,34286,86634,20,618,431,10,0,55368,34530,89898,16,523,427,0,0,1208.29,1282.41,100.00,147.60,118.55,80.32,22.70,26.99,100.00,40.00,57.80,100.00,52348,34286,86634,55368,4146,1962,49146,72,11.03,34530,83,47,246,83,17,240,89898,174548
KARNATAKA,29,UTTAR KANNADA,5078.59,3245.11,1290.12,543.36,2709.56,1921.21,1075.99,5706.76,1253.78,833.01,489.78,2576.57,165492,77428,242920,50,2296,1719,10,0,122437,66727,189164,47,2314,1312,10,0,3876.23,2038.21,52.58,487.86,195.13,40.00,112.18,47.23,42.10,100.00,80.49,80.49,165492,77428,242920,122437,10936,3513,107968,54394,11.80,66727,1408,549,344,4,2,1,189164,226803
KERALA,1,ALAPPUZHA,1611.93,1040.24,328.98,242.71,1039.84,304.04,1725.02,3068.90,963.39,304.04,1623.01,2890.44,114359,2189,116548,107,166,246,10,0,114359,4500,118859,107,166,246,10,10,919.71,2297.98,100.00,33.20,35.62,100.00,12.30,12.56,100.00,145.60,126.77,87.07,114359,2189,116548,114359,11906,73,102380,1017,10.47,4500,0,0,0,0,0,0,118859,245849
KERALA,2,ERNAKULAM,1520.55,743.42,396.46,380.67,755.53,396.46,434.80,1586.79,667.01,321.31,434.80,1423.12,54585,16069,70654,62,365,394,9,0,55916,16219,72135,62,365,394,7,2,830.03,798.33,96.18,73.00,85.43,100.00,19.70,19.73,100.00,124.00,108.92,87.84,54585,16069,70654,55916,7002,508,48406,207,13.43,16219,0,0,0,0,0,0,72135,256310
KERALA,3,IDUKKI,2325.86,1016.15,650.77,658.94,870.10,557.03,808.54,2235.67,922.33,464.65,567.02,1954.00,86535,11880,98415,51,116,188,4,0,89653,13823,103476,76,156,248,0,0,1759.16,1450.82,82.47,23.50,33.70,100.00,9.40,5.20,55.32,102.00,152.53,100.00,86535,11880,98415,89653,7144,4069,78440,109,12.51,13823,0,0,0,0,0,0,103476,264649
KERALA,4,KANNUR,984.83,487.38,265.88,231.57,538.53,265.88,435.17,1239.58,406.43,223.47,348.90,978.80,34121,0,34121,56,168,350,5,0,37628,18269,55897,40,174,374,3,3,512.80,614.08,100.00,33.60,35.20,100.00,17.50,23.94,100.00,112.00,89.10,79.55,34121,0,34121,37628,3393,959,33104,172,11.57,18269,0,0,0,0,0,0,55897,198846
KERALA,5,KASARGOD,1761.91,875.88,468.02,418.01,795.76,401.84,584.67,1782.27,616.57,325.11,482.86,1424.54,56965,23300,80265,57,281,382,4,0,59642,23300,82942,36,281,382,1,0,1037.82,833.07,80.27,56.20,56.73,100.00,19.10,16.04,83.98,114.02,102.63,90.01,56965,23300,80265,59642,5865,5012,48276,0,18.24,23300,0,0,0,0,0,0,82942,165969
KERALA,6,KOLLAM,1573.46,1026.36,325.72,221.38,1089.63,325.72,177.03,1592.38,995.09,308.03,177.03,1480.15,95130,7290,102420,400,410,351,10,0,95130,7290,102420,400,422,352,6,6,877.03,795.93,90.75,82.00,71.80,87.56,17.56,12.77,72.72,78.49,71.49,91.08,95130,7290,102420,95130,13930,325,78858,915,14.98,7290,0,0,0,0,0,0,102420,373677
KERALA,7,KOTTAYAM,1114.37,553.72,309.11,251.54,491.82,223.06,170.32,885.20,432.81,222.72,170.32,825.85,28118,1646,29764,40,182,133,5,0,28118,1840,29958,40,182,133,0,0,728.29,572.02,78.54,47.36,53.90,100.00,6.66,11.86,100.00,80.00,73.33,91.66,28118,1646,29764,28118,2676,87,25355,310,9.83,1840,0,0,0,0,0,0,29958,342707
KERALA,8,KOZHIKODE,931.88,432.46,249.41,250.01,474.43,249.41,218.66,942.50,420.20,193.81,218.63,832.63,42285,2086,44371,30,253,250,7,0,42285,2140,44425,19,253,250,2,0,556.00,554.89,99.80,50.60,48.59,96.03,12.50,10.14,81.12,50.74,39.18,77.22,42285,2086,44371,42285,1792,15,40478,17,4.27,2140,0,0,0,0,0,0,44425,232228
KERALA,9,MALAPPURAM,1302.30,852.72,285.96,163.62,844.50,244.27,126.14,1214.91,788.87,240.06,119.50,1148.43,60592,3996,64588,55,448,272,10,0,61905,7850,69755,34,466,272,14,1,724.05,681.20,94.08,89.60,91.30,100.00,17.42,15.51,89.04,100.75,74.50,73.95,60592,3996,64588,61905,6101,2461,52801,542,13.83,7850,0,0,0,0,0,0,69755,437511
KERALA,10,PALAKKAD,2979.05,1396.70,800.50,781.85,1257.70,660.94,515.55,2434.19,1077.09,595.00,515.55,2187.64,107018,24424,131442,49,289,520,7,0,108399,24424,132823,59,340,551,6,0,1937.16,1559.96,80.53,57.80,135.08,100.00,27.83,30.60,100.00,98.00,142.82,100.00,107018,24424,131442,108399,23563,2506,82330,0,24.05,24424,0,0,0,0,0,0,132823,476318
KERALA,11,PATHANAMTHITTA,1327.24,557.00,365.59,404.65,561.19,365.59,397.43,1324.21,557.12,332.08,378.39,1267.59,53799,1200,54999,25,172,121,5,0,53799,1200,54999,25,172,121,0,0,941.19,780.97,82.98,34.40,35.98,100.00,6.06,6.05,99.83,50.00,39.82,79.64,53799,1200,54999,53799,3540,118,49374,187,6.80,1200,0,0,0,0,0,0,54999,285389
KERALA,12,THIRUVANANTHAPURAM,2157.69,1407.08,461.37,289.24,1266.80,509.60,1323.18,3099.58,1363.06,388.75,397.11,2148.92,129000,9482,138482,58,350,817,10,0,137004,12496,149500,70,383,817,10,0,1373.59,1621.10,100.00,70.00,76.63,100.00,50.67,30.55,60.29,63.88,63.75,99.80,129000,9482,138482,137004,26726,558,109720,185,19.91,12496,0,0,0,0,0,0,149500,390607
KERALA,13,THRISSUR,1469.59,739.57,386.79,343.23,757.71,386.79,639.15,1783.65,654.93,287.92,555.14,1497.99,48669,5868,54537,59,316,839,9,0,51533,7051,58584,48,316,839,5,2,763.48,927.31,100.00,63.20,65.80,100.00,41.96,37.88,90.28,118.00,82.15,69.62,48669,5868,54537,51533,7253,224,43540,96,14.51,7051,0,0,0,0,0,0,58584,246928
KERALA,14,WAYANAD,1129.26,745.23,249.52,134.51,686.90,229.98,122.09,1038.97,647.73,229.17,122.09,998.99,50655,2481,53136,41,84,94,3,0,50701,2481,53182,41,84,94,3,0,745.97,723.96,97.05,16.80,41.30,100.00,6.11,6.11,100,50.80,50.05,98.52,50655,2481,53136,50701,964,1838,47899,5,5.53,2481,0,0,0,0,0,0,53182,178686
MADHYA PRADESH,1,ALIRAJPUR,1960.76,1347.87,497.06,115.83,1051.23,244.26,116.42,1411.91,760.32,244.26,72.99,1077.57,38225,37210,75435,9,2140,586,9,1,52980,50275,103255,8,3067,751,6,0,569.90,631.05,100.00,752.60,244.51,32.49,46.90,42.00,89.55,15.75,2.00,12.70,38225,37210,75435,52980,1375,50021,1575,0,97.01,50275,32,48892,0,10,0,12,103255,121337
MADHYA PRADESH,2,ANUPPUR,1496.69,978.89,345.29,172.51,892.99,284.40,125.33,1302.72,719.31,284.18,103.72,1107.21,39615,72695,112310,26,1984,1007,4,0,56119,67369,123488,34,2382,1007,4,0,648.15,616.32,95.09,330.19,271.16,82.12,48.75,30.35,62.26,45.00,50.60,100.00,39615,72695,112310,56119,8504,33374,14206,0,74.62,67369,165,472,477,22,0,74,123488,126225
MADHYA PRADESH,3,ASHOKNAGAR,2945.88,2000.51,741.73,203.64,1590.72,454.60,245.83,2291.15,1090.37,454.60,129.40,1674.37,54450,51854,106304,0,2362,130,0,0,30720,44238,74958,0,2690,180,0,0,1672.18,888.64,53.14,663.80,692.60,100.00,6.53,10.52,100.00,0.00,2.00,0.00,54450,51854,106304,30720,8515,5915,16290,30720,46.97,44238,234,42,1080,173,8,30,74958,141801
MADHYA PRADESH,4,BALAGHAT,6541.24,4358.39,1564.02,618.83,4653.08,1289.49,233.49,6176.06,3763.90,1228.76,231.86,5224.52,171243,105357,276600,54,2852,1989,7,1,137731,99302,237033,45,3056,1822,8,1,4151.17,3804.63,91.65,603.40,596.08,98.79,136.84,89.30,65.26,106.00,107.66,100.00,171243,105357,276600,137731,33739,33572,70420,0,48.87,99302,625,575,3174,245,2,95,237033,341221
MADHYA PRADESH,5,BARWANI,3586.00,2436.88,875.66,273.46,2588.81,824.98,85.95,3499.74,2160.45,818.56,85.49,3064.50,75695,49508,125203,41,2666,1846,6,1,85824,50862,136686,9,3223,1169,6,1,1819.12,1907.24,100.00,699.40,859.95,100.00,126.54,61.83,48.86,82.00,30.00,36.59,75695,49508,125203,85824,9361,65527,10906,30,87.26,50862,21,19,17,9,2,1,136686,205589
MADHYA PRADESH,6,BETUL,2058.81,1394.10,505.80,158.91,1793.62,562.27,265.87,2621.76,1253.22,466.12,156.56,1875.89,43427,117664,161091,38,2412,455,10,0,44236,68896,113132,28,2677,512,2,1,791.31,811.60,100.00,621.16,634.00,100.00,34.28,10.85,31.65,54.00,56.00,100.00,43427,117664,161091,44236,7304,20176,16756,0,62.12,68896,108,320,473,50,3,18,113132,260878
MADHYA PRADESH,7,BHIND,2802.57,1917.48,701.56,183.53,1508.95,386.03,110.04,2005.02,1053.57,385.27,3.91,1442.75,42573,148810,191383,31,2460,160,5,1,21880,29057,50937,14,2771,113,0,0,1308.89,608.60,46.50,697.80,606.52,86.92,9.68,7.70,79.55,46.50,31.13,66.95,42573,148810,191383,21880,8403,0,13477,0,38.40,29057,516,0,1888,34,27,148,50937,227645
MADHYA PRADESH,8,BHOPAL,905.92,614.17,212.34,79.41,729.21,182.21,47.40,958.82,561.33,182.21,47.40,790.94,20010,39539,59549,20,589,165,4,0,35639,38174,73813,2,593,144,2,0,415.40,496.50,100.00,150.96,133.03,88.12,10.75,3.59,33.40,30.00,25.94,86.47,20010,39539,59549,35639,10692,1782,23165,0,35.00,38174,1591,314,1671,718,84,192,73813,91084
MADHYA PRADESH,9,BURHANPUR,1911.22,1263.09,492.12,156.01,1304.32,460.78,189.52,1954.62,1096.11,388.59,125.00,1609.69,41047,48092,89139,18,971,349,0,0,46574,44291,90865,31,818,155,4,0,1043.20,1177.34,100.00,287.96,215.18,74.73,23.27,7.26,31.20,36.00,62.52,100.00,41047,48092,89139,46574,11102,15001,20471,0,56.05,44291,0,0,0,0,0,0,90865,96440
MADHYA PRADESH,10,CHHATARPUR,3953.76,2681.58,987.20,284.98,3006.44,853.68,132.53,3992.65,1714.96,733.65,131.88,2580.49,74861,165480,240341,62,3068,240,4,1,44308,51375,95683,25,3744,253,4,4,2096.25,1495.08,71.32,869.80,895.99,100.00,13.37,14.81,100.00,115.00,58.80,51.13,74861,165480,240341,44308,12097,7809,24402,0,44.93,51375,0,0,0,0,0,0,95683,299608
MADHYA PRADESH,11,CHHINDWARA,6143.57,4168.78,1524.67,450.12,4540.43,1490.43,350.89,6381.75,3610.97,1135.85,333.34,5080.16,116436,186478,302914,50,6107,418,10,0,72135,108651,180786,47,6198,418,4,0,3184.62,3239.85,100.00,1396.90,1268.47,90.81,24.86,16.40,65.97,75.00,94.00,100.00,116436,186478,302914,72135,15109,23426,33600,0,53.42,108651,2950,5219,4849,770,105,299,180786,330846
MADHYA PRADESH,12,DAMOH,4410.47,2984.15,1064.71,361.61,3103.36,1010.78,207.34,4321.48,1943.83,657.14,196.38,2797.35,99131,78822,177953,50,1944,158,6,1,69221,26045,95266,21,2860,83,7,1,2531.23,1738.30,68.67,544.50,789.62,100.00,10.51,6.57,62.51,92.51,34.94,37.77,99131,78822,177953,69221,22535,9068,37618,0,45.66,26045,0,0,0,0,0,0,95266,250346
MADHYA PRADESH,13,DATIA,1267.20,867.16,334.30,65.74,969.13,264.36,27.43,1260.92,737.76,264.35,27.43,1029.54,11997,35651,47648,30,2155,70,2,1,18736,35271,54007,12,1488,93,1,2,271.94,558.98,100.00,666.36,316.89,47.56,3.51,3.22,91.74,46.80,14.20,30.34,11997,35651,47648,18736,1622,315,12382,0,10.34,35271,0,0,0,0,0,0,54007,126467
MADHYA PRADESH,14,DEWAS,2565.47,1718.22,601.96,245.29,2007.42,612.50,123.97,2743.89,1760.56,496.32,123.97,2380.85,59245,106423,165668,50,1927,25,9,1,80471,96349,176820,42,2316,29,4,0,1211.70,1485.36,100.00,467.90,569.01,100.00,1.26,2.47,100.00,75.00,66.82,89.09,59245,106423,165668,80471,15859,17939,46673,0,42.00,96349,0,0,0,0,0,0,176820,220809
MADHYA PRADESH,15,DHAR,4023.30,2697.00,957.39,368.91,3191.90,1167.02,396.09,4755.02,2523.20,1167.02,430.74,4120.97,100281,98820,199101,52,3503,490,9,1,119997,153532,273529,18,3626,620,9,0,2113.86,2739.86,100.00,723.70,815.42,100.00,24.52,26.26,100.00,103.00,121.80,100.00,100281,98820,199101,119997,10763,73385,35849,135,70.13,153532,0,0,0,0,0,0,273529,339844
MADHYA PRADESH,16,DINDORI,2904.53,1972.06,696.43,236.04,2119.78,677.42,966.26,3763.46,1760.60,587.54,346.27,2694.41,63701,63086,126787,12,1708,750,6,1,61770,54766,116536,10,1958,750,7,1,1565.48,2153.28,100.00,420.06,307.33,73.16,51.25,51.93,100.00,18.00,15.19,84.39,63701,63086,126787,61770,11055,42125,8590,2,86.09,54766,350,720,75,0,0,0,116536,161808
MADHYA PRADESH,17,GUNA,3293.17,2233.43,830.22,229.52,2371.59,568.95,451.13,3391.67,1307.18,393.18,182.63,1882.99,53901,60419,114320,10,3664,86,9,1,43905,54550,98455,10,2476,143,5,1,1416.10,1111.87,78.52,1081.40,531.17,49.12,4.30,6.33,100.00,15.00,20.00,100.00,53901,60419,114320,43905,12422,9964,21519,0,50.99,54550,159,44,354,66,4,8,98455,183767
