Date,State_Name,SL_No,District_Name,Outlay,Amt. Released Centre,Amt. Released State,Amt. Released Beneficiary,Amt. Released Total,Expenditure Centre,Expenditure State,Expenditure Beneficiary,Expenditure Total,IHHL construction BPL,IHHL construction APL,IHHL construction Total,Construction SCW,Construction School toilets,Construction Nursery toilets,Construction RSMs,Construction PCs,Total Expenditure BPL Toilets,Total Expenditure School Toilets,Total Expenditure Nursery toilets,Total Expenditure SCWs
23-Feb-2014,MAHARASHTRA,20,NASHIK,0,0,0,15.35,15.35,57.93,24.71,15.35,97.99,488,1087,1575,0,0,0,0,0,93.78,0,0,0
23-Feb-2014,MAHARASHTRA,21,OSMANABAD,0,0,0,0,0,0,0,0,0,586,420,1006,0,0,0,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,22,PARBHANI,0,0,0,0,0,35.12,13.98,7.82,56.93,307,1695,2002,0,0,0,0,0,47.83,0,0,0
23-Feb-2014,MAHARASHTRA,23,PUNE,0,0,0,0,0,5.37,1.34,0,6.71,541,1310,1851,0,0,0,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,24,RAIGAD,0,0,0,0,0,109.63,0,0,109.64,815,1194,2009,0,0,0,0,0,107.77,0,0,0
23-Feb-2014,MAHARASHTRA,25,RATNAGIRI,0,0,0,0,0,8.38,18.72,6.19,33.3,643,940,1583,0,0,0,0,0,4.06,0,0,22.2
23-Feb-2014,MAHARASHTRA,26,SANGLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,27,SATARA,0,0,0,0,0,41.87,15.21,0,57.08,364,6963,7327,0,0,0,0,0,51,0,0,0
23-Feb-2014,MAHARASHTRA,28,SINDHUDURG,0,0,0,0,0,0,0,0,0,217,110,327,0,0,4,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,29,SOLAPUR,0,0,0,144.21,144.21,42.4,23.81,0,66.21,2760,3696,6456,0,0,0,0,0,40,0,0,0
23-Feb-2014,MAHARASHTRA,30,THANE,0,0,0,15.03,15.03,54.7,23.69,15.03,93.42,1442,228,1670,0,0,0,0,0,91.85,0,0,0
23-Feb-2014,MAHARASHTRA,31,WARDHA,0,0,0,0,0,0,0,0,0,3644,4765,8409,0,0,0,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,32,WASHIM,0,0,0,0,0,0.77,0.69,0,1.46,68,1360,1428,0,0,0,0,0,0,0,0,0
23-Feb-2014,MAHARASHTRA,33,YAVATMAL,0,0,334,0,334,0,0.61,0,0.61,924,1866,2790,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,1,BISHNUPUR,0,0,0,0,0,4.86,0,0,4.86,150,0,150,0,0,0,0,0,4.86,0,0,0
23-Feb-2014,MANIPUR,2,CHANDEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,3,CHURACHANDPUR,0,0,0,0,0,0,0,0,0,552,0,552,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,4,IMPHAL EAST,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,5,IMPHAL WEST,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,6,SENAPATI,0,0,0,0,0,0,0,0,0,136,0,136,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,7,TAMENGLONG,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0
23-Feb-2014,MANIPUR,8,THOUBAL,0,0,0,0,0,5.1,0,1.25,6.34,138,0,138,0,0,0,0,0,6.35,0,0,0
23-Feb-2014,MANIPUR,9,UKHRUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MEGHALAYA,1,EAST GARO HILLS,0,0,0,0,0,114,0,0,114,700,30,730,0,50,0,0,0,75,15,3,0
23-Feb-2014,MEGHALAYA,2,EAST KHASI HILLS,0,0,0,0,0,294.15,0,0,294.15,150,3209,3359,0,28,8,0,0,0,282.8,0,0
23-Feb-2014,MEGHALAYA,3,JAINTIA HILLS,0,0,0,0,0,50.41,19.66,0,70.06,30,20,50,0,5,0,0,0,63.18,6.29,0,0.6
23-Feb-2014,MEGHALAYA,4,RI BHOI,0,0,0,0,0,0.51,0,0,0.5,19,236,255,0,0,0,0,0,0,0,0,0
23-Feb-2014,MEGHALAYA,5,SOUTH GARO HILLS,0,0,0,0,0,60.36,0,0,60.36,0,0,0,0,20,0,0,0,23.79,20,0,0
23-Feb-2014,MEGHALAYA,6,WEST GARO HILLS,0,0,0,0,0,204.22,0,0,204.22,0,0,0,10,50,42,0,0,136.22,20,22.05,11.2
23-Feb-2014,MEGHALAYA,7,WEST KHASI HILLS,0,0,0,0,0,31.84,0,0,31.84,1439,3,1442,2,50,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,1,AIZAWL,0,0,46,0,46,0,1.39,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.6
23-Feb-2014,MIZORAM,2,CHAMPHAI,0,0,46,0,46,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0.6,0,0
23-Feb-2014,MIZORAM,3,KOLASIB,0,0,17,0,17,0,0.42,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,4,LAWNGTLAI,0,0,4,0,4,0.36,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,5,LUNGLEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,6,MAMIT,0,0,3,0,3,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,7,SAIHA,0,0,6,0,6,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,MIZORAM,8,SERCHHIP,0,0,13.28,0,13.28,0.17,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,1,DIMAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,2,KIPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,3,KOHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,4,LONGLENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,5,MOKOKCHUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,6,MON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,7,PEREN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,8,PHEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,9,TUENSANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,10,WOKHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,NAGALAND,11,ZUNHEBOTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,1,ANGUL,0,0,0,0.78,0.78,3.59,0.9,0.78,5.27,0,87,87,0,0,0,0,0,4.82,0,0,0
23-Feb-2014,ORISSA,2,BALANGIR,0,0,0,0,0,0,0,0,0,29,14,43,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,3,BALESWAR,0,0,0,8.25,8.25,33.46,14.2,8.25,55.92,917,0,917,0,0,0,0,0,50.43,2.46,0,0
23-Feb-2014,ORISSA,4,BARGARH,0,0,0,0,0,4.04,1.86,1.12,7.01,0,0,0,0,0,0,0,0,6.77,0,0,0
23-Feb-2014,ORISSA,5,BHADRAK,0,0,0,0,0,1.14,0.44,0,1.58,0,0,0,0,0,0,0,0,0,0.96,0,0
23-Feb-2014,ORISSA,6,BOUDH,0,0,0,0,0,0.67,0.21,0,0.88,0,0,0,0,0,0,0,0,0,0.35,0,0
23-Feb-2014,ORISSA,7,CUTTACK,0,0,0,0.65,0.65,4.64,1.36,0.42,6.42,62,0,62,1,1,0,0,0,2.8,0.35,0,0.92
23-Feb-2014,ORISSA,8,DEBAGARH,0,0,0,0,0,0,0,0,0,2,11,13,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,9,DHENKANAL,0,0,0,0,0,2.78,1.34,0,4.13,0,0,0,0,0,0,0,0,0,3.85,0,0
23-Feb-2014,ORISSA,10,GAJAPATI,0,0,0,0,0,1.18,0.38,0,1.56,0,0,0,0,2,0,0,0,0,0.7,0,0
23-Feb-2014,ORISSA,11,GANJAM,0,0,0,0.57,0.57,4.16,3.08,0.57,7.81,63,0,63,0,12,0,0,0,3.47,1.68,0,0
23-Feb-2014,ORISSA,12,JAGATSINGHAPUR,0,0,0,0,0,6.62,2.69,1.62,10.92,71,109,180,0,0,0,0,0,10.11,0,0,0
23-Feb-2014,ORISSA,13,JAJAPUR,0,0,0,0,0,1.17,0,0,1.16,241,62,303,0,0,0,0,0,0,0.7,0,0
23-Feb-2014,ORISSA,14,JHARSUGUDA,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,15,KALAHANDI,0,0,0,0,0,0.86,0.31,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,16,KANDHAMAL,0,0,0,0,0,18,3.31,0,21.31,0,0,0,0,0,0,0,0,20,0,0,0
23-Feb-2014,ORISSA,17,KENDRAPARA,0,0,0,0,0,2.5,1.85,0,4.36,0,0,0,0,0,0,0,0,0,2.1,0,0
23-Feb-2014,ORISSA,18,KENDUJHAR,0,0,0,0,0,1.33,3.51,0,4.82,32,0,32,0,0,0,0,0,4.06,0,0,0
23-Feb-2014,ORISSA,19,KHORDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,20,KORAPUT,0,0,0,0,0,6.09,1.52,0,7.61,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,21,MALKANGIRI,0,0,0,0,0,0.42,0.1,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,22,MAYURBHANJ,0,0,0,0,0,7.95,0,0,7.94,0,0,0,1,0,0,0,0,2.88,0.38,0,0.34
23-Feb-2014,ORISSA,23,NABARANGAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,24,NAYAGARH,0,0,0,0,0,1.06,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,25,NUAPADA,0,0,0,0,0,0.3,0.07,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,26,PURI,0,0,0,0,0,1.47,0.38,0,1.85,190,0,190,0,3,0,0,0,0,1.05,0,0
23-Feb-2014,ORISSA,27,RAYAGADA,0,0,0,0,0,10.12,4.65,0,14.77,47,0,47,0,10,0,0,0,13.8,0.7,0,0
23-Feb-2014,ORISSA,28,SAMBALPUR,0,0,0,0,0,0.15,0.1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,ORISSA,29,SONEPUR,0,0,0,0.51,0.51,2.28,0.91,0.51,3.7,57,0,57,0,0,0,0,0,3.13,0,0,0
23-Feb-2014,ORISSA,30,SUNDARGARH,0,0,0,0,0,1.18,0.29,0,1.47,0,53,53,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUDUCHERRY,1,PONDICHERRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,1,AMRITSAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,2,BARNALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,3,BATHINDA,0,0,0,0,0,26.58,0,0,26.58,0,0,0,0,0,0,0,0,26.58,0,0,0
23-Feb-2014,PUNJAB,4,FARIDKOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,5,FATEHGARH SAHIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,6,FEROZEPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,7,GURDASPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,8,HOSHIARPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,9,JALANDHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,10,KAPURTHALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,11,LUDHIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,12,MANSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,13,MOGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,14,MUKTSAR,0,0,0,0,0,7.9,0,0,7.9,0,0,0,0,0,141,0,0,0,0,7.9,0
23-Feb-2014,PUNJAB,15,NAWANSHAHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,16,PATIALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,17,RUPNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,18,S.A.S NAGAR,0,0,0,0,0,2.96,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,19,SANGRUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,PUNJAB,20,TARN TARAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,1,AJMER,0,0,0,0,0,0,0,0,0,331,718,1049,0,0,6,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,2,ALWAR,0,0,0,0,0,1.48,0.38,0,1.86,67,689,756,2,100,32,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,3,BANSWARA,0,0,0,0,0,0,0,0,0,1306,312,1618,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,4,BARAN,0,0,0,0,0,1.58,0.39,0,1.98,149,153,302,0,0,1,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,5,BARMER,0,0,0,31.07,31.07,114.74,0,31.07,145.81,1756,0,1756,0,12,22,0,0,141.53,0,1.23,0
23-Feb-2014,RAJASTHAN,6,BHARATPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,7,BHILWARA,0,0,0,0,0,0,0,0,0,544,0,544,0,0,23,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,8,BIKANER,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,9,BUNDI,0,0,0,0,0,0,0,0,0,474,1727,2201,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,10,CHITTORGARH,0,0,0,0,0,0.15,0.18,0,0.33,31,48,79,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,11,CHURU,0,0,0,0,0,0,0,0,0,110,140,250,0,0,1,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,12,DAUSA,0,0,0,0,0,0,0,0,0,193,618,811,0,0,39,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,13,DHOLPUR,0,0,0,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,14,DUNGARPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,15,GANGANAGAR,0,0,0,0,0,6.85,0.24,0,7.09,0,0,0,2,130,80,0,0,0,0,6.85,0
23-Feb-2014,RAJASTHAN,16,HANUMANGARH,0,0,0,0,0,0.75,0,0,0.75,214,324,538,0,29,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,17,JAIPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,18,JAISALMER,0,0,0,0,0,122,0,0,121.99,12,272,284,0,0,0,0,0,54,67.99,0,0
23-Feb-2014,RAJASTHAN,19,JALOR,0,0,0,0,0,0.44,0.1,0,0.54,63,118,181,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,20,JHALAWAR,0,0,0,0,0,28.17,0,0,28.17,0,2150,2150,0,0,0,0,0,28.16,0,0,0
23-Feb-2014,RAJASTHAN,21,JHUNJHUNU,0,0,0,5.3,5.3,21.86,9.36,5.3,36.53,0,0,0,0,0,0,0,0,32.34,0,0.8,0
23-Feb-2014,RAJASTHAN,22,JODHPUR,0,0,0,0,0,0,0,0,0,270,530,800,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,23,KARAULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,24,KOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,25,NAGAUR,0,0,0,0,0,0.46,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,26,PALI,0,0,0,0,0,0.1,0.02,0,0.12,85,282,367,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,27,RAJSAMAND,0,0,0,0,0,29.27,11.35,6.05,46.67,322,350,672,0,0,0,0,0,36.96,8.27,0,0
23-Feb-2014,RAJASTHAN,28,SAWAI MADHOPUR,0,0,0,0,0,4,2,0,6,23,102,125,0,0,0,0,0,6,0,0,0
23-Feb-2014,RAJASTHAN,29,SIKAR,0,0,0,1.8,1.8,6.4,2.8,1.8,11,33,26,59,2,0,10,0,0,11,0,0,0
23-Feb-2014,RAJASTHAN,30,SIROHI,0,0,0,0,0,91,0,0,91,442,386,828,0,0,0,0,0,87,0,0,0
23-Feb-2014,RAJASTHAN,31,TONK,0,0,0,0,0,0,0,0,0,3,104,107,0,0,0,0,0,0,0,0,0
23-Feb-2014,RAJASTHAN,32,UDAIPUR,0,0,0,0,0,0,0,0,0,2372,1821,4193,0,0,0,0,0,0,0,0,0
23-Feb-2014,SIKKIM,1,EAST SIKKIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,SIKKIM,2,NORTH SIKKIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,SIKKIM,3,SOUTH SIKKIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,SIKKIM,4,WEST SIKKIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,1,COIMBATORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,2,CUDDALORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,3,DHARMAPURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,4,DINDIGUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,5,ERODE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,6,KANCHIPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,8,KARUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,9,KRISHNAGIRI,0,0,0,0,0,0.01,0,0,0.01,120,0,120,0,188,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,10,MADURAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,11,NAGAPATTINAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,12,NAMAKKAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),0,0,0,0,0,1.08,0.27,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,14,PERAMBALUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,15,PUDUKKOTTAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,16,RAMANATHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,17,SALEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,18,SIVAGANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,19,THANJAVUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,20,THENI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,21,THOOTHUKUDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,22,TIRUCHIRAPPALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,23,TIRUNELVELI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,24,TIRUVALLUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,25,TIRUVANNAMALAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,26,TIRUVARUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,27,VELLORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,28,VILLUPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TAMIL NADU,29,VIRUDHUNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TRIPURA,1,DHALAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TRIPURA,2,NORTH TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TRIPURA,3,SOUTH TRIPURA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,TRIPURA,4,WEST TRIPURA,0,0,0,0,0,3.94,2.57,0,6.51,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,1,AGRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,2,ALIGARH,0,0,0,0,0,0,0,0,0,22,672,694,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,3,ALLAHABAD,0,0,0,0,0,107.64,1.23,0,108.87,210,465,675,0,0,0,0,0,102.73,0,0,0
23-Feb-2014,UTTAR PRADESH,4,AMBEDKAR NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,5,AURAIYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,6,AZAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,7,BAGPAT,0,0,0,0,0,0.3,0.1,0,0.4,0,437,437,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,8,BAHRAICH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,9,BALLIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,10,BALRAMPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,11,BANDA,0,0,0,1.2,1.2,0,0,0,0,16,200,216,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,12,BARABANKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,13,BAREILLY,0,0,0,0,0,0.72,0.18,0,0.9,0,1278,1278,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,14,BASTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,15,BIJNOR,0,0,0,0,0,0,0,0,0,0,2450,2450,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,16,BUDAUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,17,BULANDSHAHR,0,0,0,0,0,0,0,0,0,0,3350,3350,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,18,CHANDAULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,19,CHITRAKOOT,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-2014,UTTAR PRADESH,20,DEORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
