State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total
MADHYA PRADESH,44,SHIVPURI,3320.76,2229.87,829.76,261.13,1940.32,561.49,241.03,2742.84,1341.14,518.06,185.15,2044.35,24-07-2003,Jan-13,65212,149252,214464,52,2814,148,7,1,43481,92425,135906,18,3594,148,,,,,,,,,,,,,65212,149252,214464,43481,14549,11349,17583,0,59.56,92425,0,0,0,0,0,0,135906
MADHYA PRADESH,45,SIDHI,5118.91,3465.78,1179.46,473.67,2999.35,1127.72,278.42,4405.49,1224.52,550.72,163.29,1938.53,24-07-2003,Jan-13,127045,68292,195337,20,1458,488,8,1,57191,50737,107928,9,2971,488,,,,,,,,,,,,,127045,68292,195337,57191,17176,20793,19222,57191,66.39,50737,0,0,0,0,0,0,107928
MADHYA PRADESH,46,SINGRAULI,3718.42,2429.16,976.07,313.19,1394.18,689.72,1049.44,3133.34,1087.19,531.24,0,1618.43,04-08-2010,Jan-13,53722,98994,152716,7,1936,472,3,0,52048,39286,91334,7,2975,468,,,,,,,,,,,,,53722,98994,152716,52048,18254,18551,15239,0,70.71,39286,10,40,0,0,0,0,91334
MADHYA PRADESH,47,TIKAMGARH,4759.02,3281.72,1201.48,275.82,2817.4,717.59,188.85,3723.84,1674.06,584.41,184.32,2442.79,13-02-2003,Jan-13,66866,97843,164709,30,5086,112,6,0,42959,42022,84981,5,3940,110,,,,,,,,,,,,,66866,97843,164709,42959,16466,4510,21983,0,48.83,42022,0,0,0,0,0,0,84981
MADHYA PRADESH,48,UJJAIN,3878.22,2649.56,956.11,272.55,2311.65,689.98,526.59,3528.22,1886.12,625.42,238.32,2749.86,02-05-2003,Jan-13,68225,166634,234859,50,3800,1006,10,0,75719,114161,189880,45,2843,1006,,,,,,,,,,,,,68225,166634,234859,75719,28177,3760,43782,0,42.18,114161,36,0,69,33,27,1,189880
MADHYA PRADESH,49,UMARIA,2513.42,1714.93,618.92,179.57,1493.92,434.49,107.3,2035.71,1123.77,402.77,100.44,1626.98,24-07-2003,Jan-13,40359,78621,118980,51,2303,300,9,1,54150,64522,118672,39,2471,326,,,,,,,,,,,,,40359,78621,118980,54150,6858,30202,17090,0,68.44,64522,0,0,0,0,0,0,118672
MADHYA PRADESH,50,VIDISHA,4602.03,3115.01,1120.89,366.13,2705.81,719,383.53,3808.34,1851.13,718.02,265.34,2834.49,24-07-2003,Jan-13,96852,88789,185641,14,2940,145,6,1,78752,63928,142680,13,2741,145,,,,,,,,,,,,,96852,88789,185641,78752,20991,8989,48772,0,38.07,63928,0,0,0,0,0,0,142680
MAHARASHTRA,1,AHMEDNAGAR,4545.41,2935.06,1064.81,545.54,2341.59,1111.81,193.9,3647.3,2051.46,857.12,183.89,3092.47,23-04-2002,Jan-13,134247,304214,438461,50,2800,3646,14,0,131067,307950,439017,50,2800,3247,2492.85,1362.21,54.64,560,592.8,100,200.05,221.15,100,37.5,100,100,134247,304214,438461,131067,33728,28972,68367,2,47.84,307950,0,0,0,0,0,0,439017
MAHARASHTRA,2,AKOLA,2959.32,1970.82,712.04,276.46,938.04,942.72,42.98,1923.74,860.36,517.69,42.98,1421.03,13-02-2003,Jan-13,81443,106045,187488,0,1547,1000,7,0,56336,65123,121459,3,1547,1000,2010.38,635.32,31.6,309.4,427.87,100,50.01,57.74,100,0,0,0,81443,106045,187488,56336,24120,7865,20452,290,56.78,65123,0,0,0,0,0,0,121459
MAHARASHTRA,3,AMRAVATI,5987.5,3961.39,1456.74,569.37,2865.04,1041.91,450.35,4357.3,1670.91,758.53,263.07,2692.51,07-02-2000,Jan-13,176172,133894,310066,108,1587,1801,10,0,98168,77926,176094,67,1587,1664,4512.87,1645.63,36.47,317.4,338.64,100,94.2,85.04,90.28,118.8,91.41,76.94,176172,133894,310066,98168,22841,14809,60517,1,38.35,77926,7,2,8,8,1,2,176094
MAHARASHTRA,4,AURANGABAD,4819.5,3194.93,1160.9,463.67,2240.18,1182.08,477.05,3899.31,1477.13,778.74,227.08,2482.95,22-03-2001,Jan-13,110190,174106,284296,154,1787,1810,10,0,61274,120888,182162,170,1787,1767,2950.45,1190.95,40.37,357.4,354.55,99.2,98.11,100.46,100,109.34,99,90.54,110190,174106,284296,61274,13780,7345,40149,61274,34.48,120888,0,0,0,0,0,0,182162
MAHARASHTRA,5,BEED,4189.63,2776.51,1029.33,383.79,1881.64,737.58,221.59,2840.81,1488.99,659.73,193.25,2341.97,13-02-2003,Jan-13,90500,385000,475500,53,3154,1614,10,0,57289,107408,164697,143,3154,1614,2438.12,1156.27,47.42,630.8,568.11,90.06,83.38,115.63,100,78.97,153.4,100,90500,385000,475500,57289,11817,566,44534,372,21.61,107408,0,0,0,0,0,0,164697
MAHARASHTRA,6,BHANDARA,3128.96,2041.92,731.4,355.64,1498.05,666.02,217.67,2381.74,1215.09,493.42,134.82,1843.33,14-01-2004,Jan-13,93065,39555,132620,45,1347,1081,5,2,81339,63068,144407,0,1347,1081,1912.77,1185.98,62,269.4,262.51,97.44,57,49.16,86.25,54,54,100,93065,39555,132620,81339,15621,5371,60347,2,25.81,63068,6,0,1,2,0,0,144407
MAHARASHTRA,7,BULDHANA,5227.7,3487.91,1268.57,471.22,2544.43,882.27,218.01,3644.71,1753.87,686.34,200.45,2640.66,25-07-2003,Jan-13,117275,208512,325787,70,2730,1833,28,0,70024,73484,143508,70,2730,1833,3212.33,1479.98,46.07,546,536.99,98.35,101.5,101.37,99.87,28,27.89,99.61,117275,208512,325787,70024,12770,1959,43838,100,21.03,73484,0,0,0,0,0,0,143508
MAHARASHTRA,8,CHANDRAPUR,4881.19,3124.09,1208.52,548.58,2214.06,1045.78,2389.8,5649.64,1667.64,713.06,317.19,2697.89,02-03-2001,Jan-13,143479,148429,291908,66,2022,1833,25,0,110658,101237,211895,55,2022,1833,3335.48,1786.3,53.55,404.4,395.86,97.89,91.66,88.96,97.05,132,99.38,75.29,143479,148429,291908,110658,15798,20100,42230,0,32.44,101237,0,0,0,0,0,0,211895
MAHARASHTRA,9,DHULE,3871.14,2566.57,909.77,394.8,1744.71,674.27,108.65,2527.63,891.68,418.94,108.58,1419.2,07-02-2000,Jan-13,106598,77574,184172,142,1473,1489,10,0,85769,71759,157528,142,1473,1489,2459.71,499.48,20.31,294.6,291.4,98.91,74.46,71.29,95.74,162.93,170.13,100,106598,77574,184172,85769,1519,6473,19804,0,9.32,71759,0,40,34,16,0,0,157528
MAHARASHTRA,10,GADCHIROLI,2352.55,1536.96,530.74,284.85,1272.49,801.85,38.07,2112.41,1372.27,453.55,13.77,1839.59,07-11-2003,Jan-13,75900,53113,129013,54,1278,1321,9,3,75900,40841,116741,54,1278,1321,1381.1,1130.14,81.83,255.6,254.5,99.57,66.06,65.78,99.58,46,96,100,75900,53113,129013,75900,11385,26565,37950,0,50,40841,0,0,0,0,0,0,116741
MAHARASHTRA,11,GONDIA,3646.28,2349.39,833.34,463.55,1652.08,1056.12,75.01,2783.21,1583.86,561.98,60.17,2206.01,07-11-2003,Jan-13,120714,59502,180216,175,1731,1298,6,2,113905,57240,171145,62,1731,1298,2060.54,1295.1,62.85,349.66,320.69,91.71,64.9,61.99,95.52,230,129.4,56.26,120714,59502,180216,113905,23243,18677,63059,0,36.8,57240,0,0,0,0,0,0,171145
MAHARASHTRA,12,HINGOLI,2699.49,1788.09,660.17,251.23,1408.34,645.5,179.5,2233.34,1324.99,397.21,153.06,1875.26,14-01-2004,Jan-13,52157,146643,198800,200,1797,910,9,1,46384,104363,150747,200,1797,910,1161.35,805.81,69.39,375.3,359.46,95.78,45.5,44.46,97.71,350,301.28,86.08,52157,146643,198800,46384,11185,5290,17518,0,35.52,104363,0,0,0,0,0,0,150747
MAHARASHTRA,13,JALGAON,9719.11,6355.42,2441.97,921.72,4337.86,1230.27,424.82,5992.95,2958.09,1051.69,424.17,4433.95,23-04-2002,Jan-13,214260,304787,519047,725,3627,2618,15,0,130225,160548,290773,725,3627,2802,5667.1,1413.46,24.94,752.7,733.8,97.49,130.9,140.1,100,1420,1378.3,97.06,214260,304787,519047,130225,32024,30822,67379,0,48.26,160548,0,0,0,0,0,0,290773
MAHARASHTRA,14,JALNA,3125.27,2048.28,744.16,332.83,1537.24,849.09,241.39,2627.72,1199.21,450.84,241.39,1891.44,23-04-2002,Jan-13,85470,139011,224481,124,2200,1550,8,0,81047,126453,207500,75,2200,1550,1802.37,802.75,44.54,440,466.44,100,85.94,53.38,62.11,92.29,106.36,100,85470,139011,224481,81047,15343,1530,58237,15,20.82,126453,14249,10,0,0,0,0,207500
MAHARASHTRA,15,KOLHAPUR,3203.5,2132.63,770.31,300.56,1663.54,664.87,174.89,2503.3,1294.68,551.12,174.89,2020.69,13-02-2003,Jan-13,75993,322439,398432,985,2210,3167,10,0,60990,322439,383429,749,2510,3167,1354.27,611.72,45.17,442,442,100,158.36,159.36,100,359.16,291.34,81.12,75993,322439,398432,60990,24590,196,36204,0,40.64,322439,0,0,0,0,0,0,383429
MAHARASHTRA,16,LATUR,3531.81,2362.48,875.69,293.64,1690.04,376.56,55.86,2122.46,1208.43,376.56,48.71,1633.69,07-11-2003,Jan-13,74260,200093,274353,115,2556,1017,8,2,44233,87636,131869,44,2556,1017,1889.3,510.81,27.04,567.3,513.09,90.44,60.59,70.23,100,230,105.6,45.91,74260,200093,274353,44233,12410,2018,28814,26,32.62,87636,0,0,0,0,0,0,131869
MAHARASHTRA,17,NAGPUR,3912.1,2591.91,970.29,349.9,1379.88,975.09,237.5,2592.47,1381.74,934.46,237,2553.19,13-02-2003,Jan-13,67367,182311,249678,300,2219,1775,10,0,59194,146683,205877,180,2219,1649,1646.27,1232.34,74.86,541.3,541.3,100,101.78,91.65,90.05,600,352,58.67,67367,182311,249678,59194,13618,17888,27567,0,53.22,146683,0,0,0,0,0,0,205877
MAHARASHTRA,18,NANDED,4799.86,3202.91,1192.22,404.73,2419.23,1043.85,349.11,3812.19,2108.38,901.52,311.98,3321.88,07-02-2000,Jan-13,101990,189813,291803,69,4432,2695,10,0,55604,95671,151275,19,4432,2695,2768.58,1805.76,65.22,886.4,785.65,88.63,134.76,134.75,99.99,72.45,31.36,43.29,101990,189813,291803,55604,12748,4102,24136,0,30.3,95671,0,0,0,0,0,0,151275
MAHARASHTRA,19,NANDURBAR,5686.32,3788.13,1409.23,488.96,2558.15,1253.5,240.13,4051.77,1693.57,850.08,229.21,2772.86,23-04-2002,Jan-13,134118,79135,213253,132,2216,866,6,0,74849,30342,105191,77,2196,866,3940.33,1764.65,44.78,518.2,493.42,95.22,46.3,39.74,85.83,232.02,118.01,50.86,134118,79135,213253,74849,5706,55950,13123,70,82.37,30342,0,0,0,0,0,0,105191
MAHARASHTRA,20,NASHIK,6872.1,4519.83,1657.58,694.69,2151.35,753.85,426.61,3331.81,1701.39,633.64,426.61,2761.64,07-11-2003,Jan-13,202284,249900,452184,54,2072,3427,12,3,149776,192406,342182,41,2072,2072,4514.29,1895.8,42,414.4,344.68,83.18,212.03,107.24,50.58,51.21,50.75,99.1,202284,249900,452184,149776,17355,85889,44342,0,68.93,192406,0,0,0,0,0,0,342182
MAHARASHTRA,21,OSMANABAD,2001.79,1294.66,488.65,218.48,976.58,513.83,118.32,1608.73,777.58,386.92,118.23,1282.74,25-07-2003,Jan-13,54312,144344,198656,57,1689,752,3,1,54245,88567,142812,30,1689,752,1141.98,529.67,46.38,337.8,337.8,100,37.61,37.6,99.97,46.74,45.92,98.25,54312,144344,198656,54245,16148,2531,35441,0,34.43,88567,0,0,0,0,0,0,142812
MAHARASHTRA,22,PARBHANI,2189.8,1439.62,537.77,212.41,903.75,421.91,88.42,1414.08,708.58,286.95,86.63,1082.16,14-01-2004,Jan-13,53647,200093,253740,56,1540,863,6,3,45839,67320,113159,19,1540,863,1381.85,474.08,34.31,308,310.06,100,43.16,47.66,100,44.8,28.32,63.21,53647,200093,253740,45839,11692,984,33163,0,27.65,67320,1,0,2,1,0,0,113159
MAHARASHTRA,23,PUNE,4835.64,3104.75,1232.22,498.67,2452.69,1036.11,305.81,3794.61,2269.66,1036.08,303.41,3609.15,13-02-2003,Jan-13,97302,305917,403219,633,5684,2480,10,0,94384,300486,394870,285,5684,3083,1715.05,1241.11,72.37,1136.8,1136.8,100,124,185.38,100,613,536.96,87.6,97302,305917,403219,94384,15086,7756,60382,0,24.2,300486,0,0,0,0,0,0,394870
MAHARASHTRA,24,RAIGAD,6569.89,4337.97,1662.77,569.15,3357,1116.34,3075.72,7549.06,2732.87,1116.34,309.74,4158.94,07-02-2000,Jan-13,124656,183838,308494,500,4915,1931,10,0,98321,193764,292085,603,4915,1931,2672.46,1678.9,62.82,1338.2,1281.51,95.76,96.56,112.38,100,850.5,523.28,61.53,124656,183838,308494,98321,4790,7878,85653,0,12.88,193764,2600,1822,0,0,0,0,292085
MAHARASHTRA,25,RATNAGIRI,3019.85,1835.73,734.49,449.63,1562.56,726.77,335.1,2624.43,1469.51,726.02,312.04,2507.58,02-03-2001,Jan-13,95726,222099,317825,575,4167,1147,10,0,102182,161370,263552,525,4167,1345,1102.85,992.1,89.96,713.15,829.15,100,57.36,99.8,100,247.49,187.87,75.91,95726,222099,317825,102182,21889,1135,78672,0,22.53,161370,0,0,0,0,0,0,263552
MAHARASHTRA,26,SANGLI,4578.41,2954.82,1216.7,406.89,2300.93,787.94,186.5,3275.37,1628.07,706.94,186.5,2521.51,22-03-2001,Jan-13,50210,199976,250186,900,3274,2151,10,0,41327,177492,218819,304,3274,2151,1250.75,871.06,69.64,740.6,658.46,88.91,111.49,116.64,100,1534.8,414.35,27,50210,199976,250186,41327,7211,0,33999,0,17.45,177492,0,0,0,0,0,0,218819
MAHARASHTRA,27,SATARA,6239.22,4116.67,1581.12,541.43,3280.42,1124.93,249.2,4654.55,2738.96,1024.38,249.2,4012.54,13-02-2003,Jan-13,83517,306199,389716,852,4419,3431,10,0,71679,299501,371180,851,4878,3576,1843.44,981.11,53.22,883.8,980.73,100,171.56,244.7,100,1704,821.97,48.24,83517,306199,389716,71679,4885,46,66748,0,6.88,299501,0,0,0,0,0,0,371180
MAHARASHTRA,28,SINDHUDURG,2084.95,1346.18,502.92,235.85,1160.12,502.92,342.4,2005.44,1156.45,477.2,342.4,1976.05,25-07-2003,Jan-13,43874,73459,117333,460,2292,1050,3,1,43874,73459,117333,460,2292,1050,591.35,598.9,100,458.4,512,100,52.5,54.72,100,413.76,486.71,100,43874,73459,117333,43874,2983,53,40838,0,6.92,73459,0,0,0,0,0,0,117333
MAHARASHTRA,29,SOLAPUR,6243.25,4067.68,1535.61,639.96,2917.76,1050.14,259.39,4227.29,1878.77,685.5,220.67,2784.94,25-07-2003,Jan-13,167757,291036,458793,52,4045,3378,9,1,116428,250626,367054,22,4045,3378,4137.63,1003.4,24.25,809,808.83,99.98,168.92,149.14,88.29,39,16.5,42.31,167757,291036,458793,116428,17250,5089,87886,0,19.19,250626,0,0,0,0,0,0,367054
MAHARASHTRA,30,THANE,7933.25,5278.51,1804.93,849.81,4119.98,1478.48,589.96,6188.42,3885.24,1410.08,586.67,5881.99,07-11-2003,Jan-13,235922,299502,535424,300,4883,2616,10,3,224161,296854,521015,300,4883,2616,4466.08,3333.62,74.64,976.6,978.7,100,133.08,133.08,100,240,225.47,93.95,235922,299502,535424,224161,9145,152104,62084,844,71.93,296854,0,0,0,0,0,0,521015
MAHARASHTRA,31,WARDHA,2270.99,1509.48,521.24,240.27,1181.56,492.66,96.82,1771.04,1117,411.89,96.82,1625.71,07-11-2003,Jan-13,63339,71069,134408,56,1298,852,6,2,58405,59691,118096,38,1298,852,,,,,,,,,,,,,63339,71069,134408,58405,9862,6105,42437,111,27.34,59691,0,0,0,0,0,0,118096
MAHARASHTRA,32,WASHIM,4337.69,2837.65,1098.04,402,1250.89,714.66,76.66,2042.21,792.4,587.09,64.25,1443.74,14-01-2003,Jan-13,107896,97057,204953,50,1526,950,4,2,46500,46407,92907,38,1526,950,,,,,,,,,,,,,107896,97057,204953,46500,0,0,46500,0,0,46407,0,0,0,0,0,0,92907
MAHARASHTRA,33,YAVATMAL,7505.57,4912.82,1870.28,722.47,2321.92,1459.78,184.27,3965.97,2080.78,887.69,183.56,3152.03,22-03-2001,Jan-13,187799,206239,394038,98,2935,1724,16,0,82811,110523,193334,74,2935,1787,,,,,,,,,,,,,187799,206239,394038,82811,8602,11195,45057,0,23.91,110523,0,0,0,0,0,0,193334
MANIPUR,1,BISHNUPUR,669.2,467.84,150.91,50.45,388.82,115.05,19.51,523.38,364.85,115.05,19.51,499.41,12-03-2003,Jan-13,12152,4850,17002,24,302,84,2,0,10400,4420,14820,24,302,84,388.86,353.4,90.88,68.17,57.77,84.74,7.4,4.5,60.81,48,62.6,100,12152,4850,17002,10400,308,90,10002,0,3.83,4420,20,0,0,0,0,0,14820
MANIPUR,2,CHANDEL,1099.64,770,253.21,76.43,354.15,56,18,428.15,367.15,56,18,441.15,13-08-2007,Jan-13,17610,0,17610,50,434,182,5,0,11985,0,11985,42,434,182,639.4,234.82,36.73,106.04,75,70.73,15.7,8,50.96,100,62,62,17610,0,17610,11985,0,11985,0,0,100,0,0,0,0,0,0,0,11985
MANIPUR,3,CHURACHANDPUR,1986.26,1398.73,457.12,130.41,670.12,110,57,837.12,727,110,57,894,13-08-2007,Jan-13,33864,3762,37626,50,676,190,7,0,13399,3762,17161,37,676,190,1299.01,516.62,39.77,200.5,124.69,62.19,15.26,41.33,100,99.79,79.39,79.56,33864,3762,37626,13399,35,13305,24,15,99.56,3762,0,0,0,0,0,0,17161
MANIPUR,4,IMPHAL EAST,1008.5,700.15,243.45,64.9,484.29,113.5,31.99,629.78,484.22,113.5,31.99,629.71,12-03-2003,Jan-13,13189,12030,25219,50,804,119,3,0,12400,5065,17465,52,804,119,455.44,383.42,84.19,257.19,111.24,43.25,11.26,7.31,64.92,98.6,84.87,86.08,13189,12030,25219,12400,36,20,12344,0,0.45,5065,6,15,200,0,0,0,17465
MANIPUR,5,IMPHAL WEST,942.21,656.51,209.11,76.59,443.71,112.45,12.44,568.6,275.6,104.88,12.44,392.92,22-03-2001,Jan-13,20608,4405,25013,45,156,0,5,0,13674,3509,17183,40,156,0,715.6,235.17,32.86,27.04,35,100,0,0,0,73.35,62.53,85.25,20608,4405,25013,13674,89,153,13432,0,1.77,3509,0,0,0,0,0,0,17183
MANIPUR,6,SENAPATI,2509.77,1766.2,564.69,178.88,664.27,146,57.39,867.66,636.41,143.26,57.39,837.05,13-08-2007,Jan-13,47968,28392,76360,50,490,185,1,0,25229,12937,38166,26,490,185,1797.66,498.94,27.75,151.66,72.64,47.9,17.26,6.53,37.83,99.79,56.91,57.03,47968,28392,76360,25229,169,25060,0,0,100,12937,0,0,0,0,0,0,38166
MANIPUR,7,TAMENGLONG,883.84,617.51,204.61,61.72,423.6,96,42.3,561.9,436.18,96,42.3,574.49,13-08-2007,Jan-13,13380,1486,14866,50,424,0,4,0,10777,1074,11851,40,424,0,471.94,353.75,74.96,108.11,70.96,65.64,0,0,0,99.79,93.46,93.66,13380,1486,14866,10777,0,10777,0,0,100,1074,0,0,0,0,0,0,11851
MANIPUR,8,THOUBAL,1351.23,954.19,303.18,93.86,651.7,135.88,521.85,1309.43,494.86,135.01,58.17,688.04,12-03-2003,Jan-13,23264,5250,28514,42,395,42,3,0,16696,5250,21946,42,395,42,849.73,465.79,54.82,141.16,107.42,76.1,2.1,2.1,100,84,72.8,86.67,23264,5250,28514,16696,0,87,16609,0,0.52,5250,0,0,0,0,0,0,21946
MANIPUR,9,UKHRUL,823.38,577.6,193.22,52.56,268.4,49.13,2.99,320.52,157.48,30.33,2.99,190.8,31-07-2006,Jan-13,12852,8192,21044,25,238,399,5,0,997,8192,9189,2,238,399,504.13,29.91,5.93,76.83,41.28,53.73,39.92,15.96,39.98,50,3.2,6.4,12852,8192,21044,997,0,997,0,0,100,8192,0,0,0,0,0,0,9189
MEGHALAYA,1,EAST GARO HILLS,1899.42,1355.15,443.55,100.72,1174.01,328.73,15.48,1518.22,1267.15,230.82,15,1512.97,31-07-2006,Jan-13,31739,6469,38208,10,1311,177,10,0,20958,9750,30708,25,1095,175,890.01,505.4,56.79,430.73,723.87,100,17.22,8.7,50.52,74.77,50.7,67.81,31739,6469,38208,20958,0,20958,0,0,100,9750,0,0,0,0,0,0,30708
MEGHALAYA,2,EAST KHASI HILLS,2784.15,1957.65,651.34,175.16,1706.76,483.62,99.39,2289.77,1687.46,481.86,86.26,2255.58,14-01-2004,Jan-13,42284,32778,75062,50,2148,349,4,0,31573,27645,59218,52,1825,362,1416.21,1245.7,87.96,662.51,582.96,87.99,31.16,40.72,100,93.35,104.79,100,42284,32778,75062,31573,0,31573,0,0,100,27645,0,27645,0,0,0,0,59218
MEGHALAYA,3,JAINTIA HILLS,1625.05,1141.78,372.82,110.45,814.53,275.45,37.17,1127.15,557.56,224.31,37.17,819.04,17-11-2006,Jan-13,31950,6729,38679,50,595,155,5,0,20452,4585,25037,26,493,141,1148.83,418.84,36.46,173.39,147.55,85.1,15.5,1.46,9.42,100,40.96,40.96,31950,6729,38679,20452,0,19812,0,0,96.87,4585,0,0,0,0,0,0,25037
MEGHALAYA,4,RI BHOI,1553.53,1074.04,403.07,76.42,946.64,281.36,17.81,1245.8,740.1,247.11,14.89,1002.1,23-11-2005,Jan-13,16276,21196,37472,50,1946,305,3,0,13741,12275,26016,36,1946,290,546.61,290.4,53.13,663,549.11,82.82,29.92,19.4,64.84,73.5,52.04,70.8,16276,21196,37472,13741,0,4419,0,0,32.16,12275,0,0,0,0,0,0,26016
MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,307.91,71.06,625.26,252.12,0,877.38,475.14,243.2,0,718.34,15-01-2008,Jan-13,12891,5346,18237,30,1074,227,4,0,11043,2950,13993,19,454,117,530.16,326.2,61.53,392.03,246.9,62.98,22.72,10.19,44.85,60,26.8,44.67,12891,5346,18237,11043,0,11043,0,0,100,2950,0,2950,0,0,0,0,13993
MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,728.49,374.28,1477.33,457.63,0,1934.96,1468.05,457.18,0,1925.23,14-01-2004,Jan-13,44385,11179,55564,50,2244,448,4,0,43130,7500,50630,6,1247,388,1513.77,988.89,65.33,717.6,665.68,92.76,36.1,21.18,58.67,100,8.27,8.27,44385,11179,55564,43130,0,43130,0,0,100,7500,0,0,0,0,0,0,50630
MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,503.89,126.96,1070.33,363.33,1110.33,2543.99,804.06,336.5,21.26,1161.81,17-11-2006,Jan-13,36808,1803,38611,50,1013,190,6,0,17332,1803,19135,15,1203,190,1384.22,491.44,35.5,370.21,496.93,100,17.3,19.7,100,93.36,38.39,41.12,36808,1803,38611,17332,0,17332,0,0,100,1803,0,0,0,0,0,0,19135
MIZORAM,1,AIZAWL,1088.11,751.95,265.15,71.01,469.81,123.74,60.82,654.37,518.67,123.74,60.82,703.22,23-11-2005,Jan-13,16525,3497,20022,60,1025,454,5,0,10090,3004,13094,59,634,398,472.46,293.95,62.22,164.14,121.92,74.28,22.92,21.06,91.88,126.8,117.49,92.66,16525,3497,20022,10090,0,10090,0,0,100,3004,0,0,0,0,0,0,13094
MIZORAM,2,CHAMPHAI,1010.51,695.73,252.24,62.54,482.8,120.09,51.16,654.05,481.67,118.52,51.16,651.35,23-11-2005,Jan-13,11077,1949,13026,54,1097,282,3,0,11077,1949,13026,47,726,272,323.63,260.67,80.55,289.51,146.76,50.69,19.08,18.67,97.85,104.01,91.87,88.33,11077,1949,13026,11077,0,11077,0,0,100,1949,0,0,0,0,0,0,13026
MIZORAM,3,KOLASIB,489.29,336.08,115.08,38.13,256.07,61.19,28.29,345.55,226.01,60.93,28.29,315.23,23-11-2005,Jan-13,8833,720,9553,20,360,97,3,0,8664,300,8964,21,242,97,214.25,139.32,65.03,93.83,48.24,51.41,6.16,6.17,100,40,40.7,100,8833,720,9553,8664,0,8664,0,0,100,300,0,0,0,0,0,0,8964
MIZORAM,4,LAWNGTLAI,1079.08,736.95,258.51,83.62,484.33,141.4,58.84,684.56,473.96,132.03,58.83,664.82,15-07-2005,Jan-13,16544,2773,19317,149,908,141,2,0,16544,2773,19317,149,396,94,375.97,292.94,77.92,276.32,79.53,28.78,9.42,4.92,52.23,118,109.19,92.53,16544,2773,19317,16544,0,16544,0,0,100,2773,0,0,0,0,0,0,19317
MIZORAM,5,LUNGLEI,1222.06,836.68,292.49,92.89,551.05,162.52,73.09,786.66,520.23,162.46,73.09,755.79,15-07-2005,Jan-13,19280,4665,23945,150,1287,218,3,0,17229,4665,21894,152,628,128,360.21,292.59,81.23,379.31,125.6,33.11,16.98,7.95,46.82,120,113.34,94.45,19280,4665,23945,17229,0,17229,0,0,100,4665,0,0,0,0,0,0,21894
MIZORAM,6,MAMIT,654.3,448.63,166.18,39.49,269.1,94.08,30.53,393.71,277.07,63.12,30.53,370.72,02-05-2003,Jan-13,5459,2000,7459,50,734,222,0,0,5334,2000,7334,46,352,219,124.64,93.41,74.94,217.47,70.4,32.37,17.2,16.6,96.51,100,81.66,81.66,5459,2000,7459,5334,0,5334,0,0,100,2000,0,0,0,0,0,0,7334
MIZORAM,7,SAIHA,391.32,275.29,87.52,28.51,208.91,46.68,18.18,273.77,199.48,46.56,18.18,264.22,20-02-2003,Jan-13,7238,567,7805,0,214,99,2,0,5917,567,6484,0,169,10,209.62,151.45,72.25,51.13,35.8,70.02,9.9,1,10.1,0,0,0,7238,567,7805,5917,0,5917,0,0,100,567,0,0,0,0,0,0,6484
MIZORAM,8,SERCHHIP,367.47,250.27,84.33,32.87,181.41,43.8,28.35,253.56,159.38,43.45,28.35,231.18,15-07-2005,Jan-13,4947,2804,7751,77,280,117,2,0,4361,2804,7165,77,80,92,88.02,75.22,85.46,93,16,17.2,7.12,4.6,64.61,62.21,60.16,96.7,4947,2804,7751,4361,0,4361,0,0,100,2804,0,0,0,0,0,0,7165
NAGALAND,1,DIMAPUR,1254.41,884.82,277.99,91.6,635.52,179.22,9.73,824.47,661.67,178.37,9.73,849.78,10-10-2000,Jan-13,28927,3331,32258,0,450,215,3,0,21364,2972,24336,8,328,186,916.31,579.52,63.24,151.74,65.27,43.01,14.01,11.1,79.23,0,10,0,28927,3331,32258,21364,0,21364,0,0,100,2972,0,0,0,0,0,0,24336
