State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,Project_Cost_Lakhs,ApprShare_Central,ApprShare_State,ApprShare_Beneficiary,CompSanc_IHHL_BPL,CompSanc_IHHL_APL,CompSanc_IHHL_TOTAL,CompSanc_IHHL_SCW,CompSanc_School_Toilets,CompSanc_Anganwadi_Toilets,CompSanc_RSM_PC,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total,HH_PER-BASE_TOTAL,HH_PER-BASE_SC,HH_PER-BASE_ST,BPL_WT,BPL_WOT,APL_WT,APL_WOT,APL+BPL_WT,APL+BPL_WOT,SCH_WT,SCH_WOT,ANGAN_WT,ANGAN_WOT,SAN_WT,SAN_WOT,Appr_BPL,Exp_BPL,Age_BPL,Appr_School,Exp_School,Age_School,Appr_Angan,Exp_Angan,Age_Angan,Appr_San,Exp_San,Age_San,BPL_Obj,APL_Obj,IHHL_Total,BPL_Total,BPL_Ach_IHHL_SC,BPL_Ach_IHHL_ST,BPL_Ach_IHHL_Genral,BPL_Ach_IHHL_PH,BPL_SC&ST_%,APL_Total,APL_Ach_SC,APL_Ach_ST,APL_Ach_SMF,APL_Ach_LL_WH,APL_Ach_PH,APL_Ach_WHH,IHHL_Total
JHARKHAND,8,GODDA,27-12-2004,Mar-13,3461.16,2265.64,855.32,340.2,1241.78,642.33,96.56,1980.67,566.94,282.34,78.76,928.04,3461.16,2265.64,855.32,340.2,95732,114088,209820,50,1612,315,10,27-12-2004,Mar-13,95732,114088,209820,50,1612,315,10,0,46278,5560,51838,14,1612,248,13,14,,,,,,,,,,200289,20873,55650,0,95732,0,104557,0,200289,26,1612,16,73,0,0,2623.77,569.65,21.71,322.4,247.2,76.67,20.77,0.05,0.24,100,24.8,24.8,95732,114088,209820,46278,4806,11522,29863,57,35.28,5560,0,0,0,0,0,0,51838
JHARKHAND,9,GUMLA,27-12-2004,Mar-13,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,756.43,258.75,129.78,1144.96,3331.13,2231.77,798.28,301.08,97098,101793,198891,50,1190,307,10,27-12-2004,Mar-13,97098,101793,198891,50,1190,307,10,0,54852,6931,61783,3,1190,307,19,19,,,,,,,,,,197017,15534,130732,5294,89998,4651,97074,9945,187072,229,807,112,307,0,0,2420.7,680.25,28.1,238,237.82,99.92,16.56,37,100,100,4.8,4.8,97098,101793,198891,54852,7502,31632,15718,0,71.34,6931,0,0,0,0,0,0,61783
JHARKHAND,10,HAZARIBAGH,29-01-2002,Mar-13,4693.7,3072.09,1137.9,483.71,1785.42,1104.1,461.18,3350.7,1178.41,492.83,195.24,1866.49,4693.7,3072.09,1137.9,483.71,140453,71402,211855,105,1563,169,15,29-01-2002,Mar-13,140453,71402,211855,105,1563,169,15,0,103864,9733,113597,29,1563,169,15,45,,,,,,,,,,212453,38658,15162,14199,127150,5937,65167,20136,192317,617,951,89,162,1,0,3352.46,1533.93,45.76,382.66,215.52,56.32,17.11,21.36,100,210,2,0.95,140453,71402,211855,103864,10353,7701,85789,21,17.38,9733,98,31,1147,0,4,20,113597
JHARKHAND,11,JAMTARA,27-12-2004,Mar-13,2541.97,1682.3,621.33,238.34,652.52,539.51,16.2,1208.23,416.48,366.58,15.55,798.61,2541.97,1682.3,621.33,238.34,68040,62374,130414,50,626,620,10,27-12-2004,Mar-13,68040,62374,130414,50,626,620,10,0,42017,3890,45907,1,626,223,0,10,,,,,,,,,,94923,0,0,0,67240,168,27515,168,94755,52,214,39,214,1,0,1884.73,494.11,26.22,125.2,195.51,100,47.36,9,19,100,1.96,1.96,68040,62374,130414,42017,6000,7000,12000,10,30.94,3890,0,0,0,0,0,0,45907
JHARKHAND,12,KHUNTI,22-07-2008,Mar-13,2549.88,1736.96,641.2,171.72,131.53,484.31,0,615.84,8.28,305.05,0,313.33,2549.88,1736.96,641.2,171.72,45773,11493,57266,12,1791,196,12,22-07-2008,Mar-13,45773,11493,57266,12,1791,196,12,0,12590,1085,13675,0,1222,177,2,0,,,,,,,,,,74086,25162,36118,11277,44931,6575,11303,17852,56234,16,8,9,2,0,0,1489.84,172.97,11.61,470.56,56.9,12.09,14.48,9.05,62.5,24,12,50,45773,11493,57266,12590,2735,7119,2736,0,78.27,1085,0,0,0,0,0,0,13675
JHARKHAND,13,KODERMA,27-12-2004,Mar-13,1713.47,1145.65,416.75,151.07,461.04,343.32,35.33,839.69,251.59,108.43,35.33,395.35,1713.47,1145.65,416.75,151.07,39950,37106,77056,50,472,440,10,27-12-2004,Mar-13,39950,37106,77056,50,472,440,10,0,20905,495,21400,0,438,317,4,12,,,,,,,,,,43808,8974,5971,204,39939,284,3381,488,43320,7,452,3,343,0,0,1103.37,244.84,22.19,104.76,93.24,89,27.7,17.36,62.67,100,0,0,39950,37106,77056,20905,2925,1825,13900,0,22.72,495,0,0,0,0,0,0,21400
JHARKHAND,14,LATEHAR,27-12-2004,Mar-13,3543.85,2373.11,867.59,303.15,1714.57,579.74,26.14,2320.45,1373.47,560.26,26.14,1959.87,3543.85,2373.11,867.59,303.15,79635,14552,94187,50,2058,649,16,27-12-2004,Mar-13,79635,14552,94187,50,2058,649,16,0,66455,5140,71595,27,2058,649,0,40,3543.85,2373.11,2,4,17-05-2012,180.37,128.9,37.84,347.11,101730,28808,42641,2393,79635,5150,14552,7543,94187,5,1725,7,303,0,0,2222.31,1455.09,65.48,411.6,269.77,65.54,49.65,7.65,15.41,100,48.08,48.08,79635,14552,94187,66455,19884,26792,19779,0,70.24,5140,0,0,0,0,0,0,71595
JHARKHAND,15,LOHARDAGA,27-12-2004,Mar-13,869.92,577.02,199.91,92.99,510.84,189.71,31,731.55,447.48,135.12,18.57,601.17,869.92,577.02,199.91,92.99,22626,25229,47855,50,626,307,10,27-12-2004,Mar-13,22626,25229,47855,50,626,307,10,0,22626,16528,39154,10,626,307,0,6,869.92,577.02,3,2,17-05-2012,4.31,0.34,2.33,6.98,47855,2073,35728,0,22626,0,25229,0,47855,0,313,0,307,0,7,344.36,329.19,95.59,125.2,125.2,100,20.88,23.22,100,100,34.95,34.95,22626,25229,47855,22626,850,14188,7588,0,66.46,16528,0,0,0,0,0,0,39154
JHARKHAND,16,PAKUR,27-12-2004,Mar-13,2527.91,1695.61,608,224.3,1402.17,775.69,4.22,2182.08,1067.76,486.92,4.22,1558.91,2527.91,1695.61,608,224.3,72250,29077,101327,50,1601,685,10,27-12-2004,Mar-13,72250,29077,101327,50,1601,685,10,0,63241,7064,70305,0,1601,202,0,52,2527.91,1695.61,3,2,17-05-2012,71.2,4.47,26.35,102.02,101317,6193,45239,114,72250,556,28397,670,100647,0,800,0,531,0,0,1636.38,977.46,59.73,320.2,321.45,100,50.19,11.35,22.61,100,0,0,72250,29077,101327,63241,7243,18913,37085,0,41.36,7064,0,0,0,0,0,0,70305
JHARKHAND,17,PALAMU,27-12-2004,Mar-13,3577.28,2382.22,854.31,340.75,1745.69,811.39,97.45,2654.53,1440.41,811.37,96.45,2348.23,3577.28,2382.22,854.31,340.75,91152,138623,229775,50,1927,99,10,27-12-2004,Mar-13,91152,138623,229775,50,1927,99,10,0,68980,16560,85540,8,1928,99,13,13,3577.28,2382.22,3,1,17-05-2012,170.5,121.84,35.77,328.11,246764,78009,19719,7364,91145,10178,138077,17542,229222,51,470,32,80,0,6,2269.07,1844.07,81.27,385.4,394.45,100,5.83,3.34,57.29,100,9.98,9.98,91152,138623,229775,68980,22040,9138,37175,0,45.2,16560,0,0,0,0,0,0,85540
JHARKHAND,18,PASCHIM SINGHBHUM,27-12-2004,Mar-13,6427.06,4303.83,1598.34,524.89,2721.87,1285.8,38.01,4045.68,1247.99,531.54,38.01,1817.53,6427.06,4303.83,1598.34,524.89,170083,33439,203522,50,3063,361,10,27-12-2004,Mar-13,170083,33439,203522,50,3063,361,10,0,79334,3968,83302,38,3064,361,13,20,6427.06,4303.83,2,4,17-05-2012,575.25,57.23,316.24,948.72,206313,8736,144604,842,170083,1949,33439,2791,203522,322,3063,156,361,0,7,4940.33,870.54,17.62,617.26,612.44,99.22,18.66,18.05,96.73,100,57.6,57.6,170083,33439,203522,79334,6109,61078,12134,0,84.69,3968,0,17,0,0,0,0,83302
JHARKHAND,19,PURBI SINGHBHUM,23-04-2002,Mar-13,2618.39,1746.17,582.12,290.1,1553.26,546.29,198.87,2298.42,1003.25,367.22,189.91,1560.38,2618.39,1746.17,582.12,290.1,97196,119789,216985,52,2248,337,10,23-04-2002,Mar-13,97196,119789,216985,52,2248,337,10,0,126967,20173,147140,3,2248,337,0,21,2618.39,1746.17,2,4,17-05-2012,10.1,0.91,4.14,15.15,167469,16256,28337,4033,96510,2353,64573,6386,161083,33,320,17,126,0,0,1160.59,904.81,77.96,504.8,444.19,87.99,26.32,16.85,64.02,102.75,3.82,3.72,97196,119789,216985,126967,8223,22170,83440,0,23.94,20173,39,984,0,0,0,0,147140
JHARKHAND,20,RAMGARH,22-07-2008,Mar-13,2236.36,1498.82,558.49,179.05,235.03,494.78,50.31,780.12,197.3,279,50.31,526.61,2236.36,1498.82,558.49,179.05,48992,16857,65849,40,670,40,8,22-07-2008,Mar-13,48992,16857,65849,40,670,40,8,0,18826,908,19734,1,470,40,0,0,,,,,,,,,,62188,8609,19090,10,48949,6,13223,16,62172,92,262,30,39,0,1,1544.05,427.22,27.67,221,72.58,32.84,2,2,100,80,0,0,48992,16857,65849,18826,2088,2995,12536,4,27,908,0,0,0,0,0,0,19734
JHARKHAND,21,RANCHI,23-04-2002,Mar-13,8346.42,5682.84,2059.03,604.55,4125.6,1779.77,65.77,5971.14,2139.01,1597.72,65.77,3802.5,8346.42,5682.84,2059.03,604.55,197639,41036,238675,42,5900,1032,10,23-04-2002,Mar-13,197639,41036,238675,42,5900,1032,10,0,127447,14066,141513,28,3132,607,10,50,8346.42,5682.84,2,4,17-05-2012,517.03,57,240.75,814.78,266921,69480,106133,29732,179077,18702,39410,48434,218487,148,673,306,699,7,7,5465.95,2481.95,45.41,1374.5,859.94,62.56,74.26,20.36,27.42,84,59.72,71.1,197639,41036,238675,127447,32607,55674,39156,0,69.27,14066,2,6,0,0,0,0,141513
JHARKHAND,22,SAHIBGANJ,27-12-2004,Mar-13,4031.6,2697.09,985.57,348.94,1925.47,885.76,118.25,2929.48,1443.26,879.65,26.32,2349.23,4031.6,2697.09,985.57,348.94,112798,12484,125282,50,1238,800,10,27-12-2004,Mar-13,112798,12484,125282,50,1238,800,10,0,65128,11596,76724,23,1238,800,8,8,4031.6,2697.09,3,1,17-05-2012,307.28,32.79,73.43,413.5,126623,8045,39815,630,112674,835,12484,1465,125158,150,615,24,800,0,0,3109.03,1728.4,55.59,247.6,247.6,100,55,13.16,23.93,100,51.7,51.7,112798,12484,125282,65128,5007,20159,39962,0,38.64,11596,0,0,0,0,0,0,76724
JHARKHAND,23,SERAIKELA KHARSAWAN,27-12-2004,Mar-13,4294.78,2885.62,1061.22,347.94,1559.66,956.92,67.07,2583.65,698.91,278.23,64.29,1041.42,4294.78,2885.62,1061.22,347.94,105319,62645,167964,50,1752,357,10,27-12-2004,Mar-13,105319,62645,167964,50,1752,357,10,0,42941,5328,48269,0,1752,357,2,25,,,,,,,,,,163994,8990,84309,0,103882,683,59429,683,163311,86,877,30,357,2,0,3129.43,603.07,19.27,357.6,348.39,97.42,18.25,8.6,47.12,100,0,0,105319,62645,167964,42941,2651,17673,22617,0,47.33,5328,0,94,41,0,0,0,48269
JHARKHAND,24,SIMDEGA,27-12-2004,Mar-13,2754.42,1869.79,693.24,191.39,645.13,601.57,32.43,1279.13,378.48,207.61,32.43,618.52,2754.42,1869.79,693.24,191.39,60505,49846,110351,50,1417,175,10,27-12-2004,Mar-13,60505,49846,110351,50,1417,175,10,0,18856,2053,20909,0,1417,175,13,13,,,,,,,,,,89016,8815,59919,4299,54556,2187,27974,6486,82530,109,66,26,160,0,0,1830.1,216.13,11.81,391.56,219.45,56.05,8.76,16,100,100,1.82,1.82,60505,49846,110351,18856,3287,13514,2055,1,89.1,2053,0,0,0,0,0,0,20909
KARNATAKA,1,BAGALKOT,17-05-2005,Mar-13,2742.49,1805.71,665.37,271.41,1551.2,557.9,714.9,2824,1243.61,541.21,3.12,1787.94,2742.49,1805.71,665.37,271.41,74926,175385,250311,58,745,1118,10,17-05-2005,Mar-13,74926,175385,250311,58,745,1118,10,0,68863,142006,210869,48,995,1172,7,0,2742.49,1805.71,3,1,29-06-2012,178.71,56.06,8.06,242.83,223315,38193,8893,0,74926,0,148389,0,223315,36,745,0,1016,0,0,1887.95,1353.76,71.71,149,175.96,100,63.4,38.2,60.25,116,79.3,68.36,74926,175385,250311,68863,6284,3964,58247,368,14.88,142006,520,468,615,542,11,264,210869
KARNATAKA,2,BANGALORE RURAL,11-03-2005,Mar-13,2229.57,1587.61,315.68,326.28,1577.32,998.8,1720.18,4296.3,1698.89,787.39,286.08,2772.36,2229.57,1587.61,315.68,326.28,63044,39979,103023,10,1420,414,5,11-03-2005,Mar-13,63044,39979,103023,10,1420,414,5,0,87975,69207,157182,12,2706,915,0,0,2229.57,1587.61,2,4,29-06-2012,22.72,10.37,0.69,33.78,140884,35298,9393,15711,63044,23386,38743,39097,101787,526,1246,284,414,0,4,1457.68,2082.61,100,284,306.16,100,20.7,45.75,100,20,0,0,63044,39979,103023,87975,26315,7436,53224,2000,38.36,69207,0,0,20,0,0,0,157182
KARNATAKA,3,BANGALORE URBAN,17-05-2005,Mar-13,2436.51,1602.35,587.61,246.55,905.82,379.4,66.17,1351.39,606.68,291.04,17.48,915.2,2436.51,1602.35,587.61,246.55,71892,28299,100191,50,86,454,10,17-05-2005,Mar-13,71892,28299,100191,50,86,454,10,0,41327,27415,68742,32,86,454,0,0,2436.51,1602.35,2,2,29-06-2012,116.58,63.61,2.35,182.54,194239,44147,4346,37600,49690,79651,27298,117251,76988,722,85,336,413,1,42,1962.8,770.75,39.27,17.2,17.34,100,23.6,22.88,96.95,96,58.83,61.28,71892,28299,100191,41327,13612,1832,25881,25,37.37,27415,0,0,0,0,0,0,68742
KARNATAKA,4,BELGAUM,11-03-2005,Mar-13,7526.43,4897.97,1942.03,686.43,2769.95,1188.9,729.04,4687.88,2215.69,1064.9,168.22,3448.82,7526.43,4897.97,1942.03,686.43,196594,501172,697766,50,3290,1962,10,11-03-2005,Mar-13,196594,501172,697766,50,3290,1962,10,0,139201,315927,455128,50,3234,2012,1,0,7526.43,4897.97,3,1,29-06-2012,445.73,89.4,20.44,555.57,718036,78562,39491,47168,186678,55223,428967,102391,615645,776,1994,27,1618,3,25,5338.78,2132,39.93,850.76,740.57,87.05,98.12,113.78,100,100,64,64,196594,501172,697766,139201,17035,7663,114154,349,17.74,315927,632,367,2963,635,109,1363,455128
KARNATAKA,5,BELLARY,07-02-2000,Mar-13,3565.21,2362.11,861.69,341.41,2015.07,493.5,109.85,2618.42,1367.59,461.71,109.85,1939.15,3565.21,2362.11,861.69,341.41,100252,85854,186106,93,859,582,2,07-02-2000,Mar-13,100252,85854,186106,93,859,582,2,0,67273,45112,112385,100,1071,818,0,0,3565.21,2362.11,3,1,29-06-2012,216.96,104.52,43.01,364.49,252818,53709,54466,36203,100252,30509,85854,66712,186106,400,852,414,582,5,93,2639.11,1400.75,53.08,171.8,191.95,100,29.11,43.07,100,186,156.35,84.06,100252,85854,186106,67273,16440,14313,36501,0,45.71,45112,3871,3378,319,378,141,267,112385
KARNATAKA,6,BIDAR,17-05-2005,Mar-13,3122.13,2112.17,757.92,252.04,1757.03,379.82,3.72,2140.57,845.12,321.36,3.72,1170.2,3122.13,2112.17,757.92,252.04,58384,125768,184152,51,1426,1165,10,17-05-2005,Mar-13,58384,125768,184152,51,1426,1165,10,0,36166,68532,104698,12,1426,1165,1,1,3122.13,2112.17,2,4,29-06-2012,287.03,147.42,38.5,472.95,234074,51715,39119,56210,58384,45286,74194,101496,132578,1012,108,833,101,6,0,1701.71,737.09,43.31,345.5,234,67.73,68.03,28.26,41.54,102,21.6,21.18,58384,125768,184152,36166,12228,10106,12177,136,61.75,68532,22,20,53,4,4,3,104698
KARNATAKA,7,BIJAPUR,17-05-2005,Mar-13,5553.91,3713.75,1413.56,426.6,2089.55,680.5,678.69,3448.74,1182.8,545.47,24.09,1752.37,5553.91,3713.75,1413.56,426.6,127172,108608,235780,50,2129,1793,10,17-05-2005,Mar-13,127172,108608,235780,50,2129,1793,10,0,56605,55964,112569,24,2129,585,4,1,5553.91,3713.75,2,2,29-06-2012,325.25,126.41,4.81,456.47,235808,6043,1270,4776,122381,16310,92341,21086,214722,964,1032,506,599,6,0,4045.49,1176.91,29.09,596.96,308.05,51.6,128.1,26,20.3,100,48,48,127172,108608,235780,56605,10516,2172,43670,250,22.41,55964,726,129,1555,783,17,253,112569
KARNATAKA,8,CHAMARAJANAGAR,11-03-2005,Mar-13,4157.73,2768.67,1004.45,384.61,1537.27,435.2,329.62,2302.09,1154.7,403.14,117.22,1675.06,4157.73,2768.67,1004.45,384.61,110188,28797,138985,50,369,1269,10,11-03-2005,Mar-13,110188,28797,138985,50,369,1269,10,0,68381,21461,89842,19,281,900,8,1,,,,,,,,,,173032,42444,16432,27547,110188,6500,28797,34047,138985,615,263,1,871,0,0,3150.34,1381.06,43.84,89.4,58.68,65.64,76.16,42.77,56.16,100,39.4,39.4,110188,28797,138985,68381,22564,8173,37644,0,44.95,21461,2,0,18,2,1,5,89842
KARNATAKA,9,CHICKMAGALUR,11-03-2005,Mar-13,2447.33,1579.36,618.04,249.93,1359.05,664.93,223.3,2247.28,883.8,555.86,223.3,1662.97,2447.33,1579.36,618.04,249.93,67568,70603,138171,35,1852,764,10,11-03-2005,Mar-13,67568,70603,138171,35,1852,764,10,0,64863,82048,146911,9,1852,776,10,1,2447.33,1579.36,3,1,29-06-2012,137.01,63.43,4.6,205.04,179144,38366,8137,18941,35757,43818,80628,62759,116385,641,926,480,739,0,0,1502.17,1286.11,85.62,370.4,202.59,54.69,38.97,50.01,100,70,18,25.71,67568,70603,138171,64863,14274,2477,48112,0,25.83,82048,0,0,0,0,0,0,146911
KARNATAKA,10,CHIKBALLAPUR,04-08-2010,Mar-13,3442.23,2187.65,966.24,288.34,157.22,210,0,367.22,192.82,18,0,210.82,3442.23,2187.65,966.24,288.34,89907,36479,126386,12,941,42,6,04-08-2010,Mar-13,89907,36479,126386,12,941,42,6,0,64191,34967,99158,10,1569,1052,3,0,,,,,,,,,,,,,,,,,,,,,,,,,2747.65,197.5,7.19,476.94,12,2.52,35.82,1.32,3.69,24,0,0,89907,36479,126386,64191,14076,12117,37587,42,40.8,34967,0,0,0,0,0,0,99158
KARNATAKA,11,CHITRADURGA,11-03-2005,Mar-13,3045.66,2022.87,735.63,287.16,1737.85,834.23,1200.52,3772.6,1310.97,766.78,194.02,2271.77,3045.66,2022.87,735.63,287.16,75400,130585,205985,50,1422,1021,28,11-03-2005,Mar-13,75400,130585,205985,50,1422,1021,22,6,73585,58956,132541,50,1452,1166,6,2,3045.66,2022.87,3,1,29-06-2012,153.31,90.03,28.59,271.93,257955,72463,60539,9429,74948,56105,117473,65534,192421,733,659,65,1016,5,5,2011.18,1772.59,88.14,284.4,140.25,49.31,51.06,57.29,100,100,111.16,100,75400,130585,205985,73585,19502,18187,35896,0,51.22,58956,2,20,5,1,2,5,132541
KARNATAKA,12,DAVANGERE,11-03-2005,Mar-13,4632.24,3040.06,1141.57,450.61,1732.76,585.11,724.97,3042.84,1378.03,490.65,87.92,1956.6,4632.24,3040.06,1141.57,450.61,122530,129754,252284,50,1385,972,10,11-03-2005,Mar-13,122530,129754,252284,50,1385,972,10,0,90681,118328,209009,50,1326,972,10,0,4632.24,3040.06,3,1,29-06-2012,184.06,92.72,23.42,300.2,264812,61020,34921,8182,83670,18137,154823,26319,238493,541,905,5,971,0,0,3206.24,1451.05,45.26,334.6,239.16,71.48,48.6,42.52,87.49,100,71.28,71.28,122530,129754,252284,90681,9617,4891,65938,32,16,118328,178,164,848,56,7,100,209009
KARNATAKA,13,DHARWAD,11-03-2005,Mar-13,1894.74,1284.34,452.8,157.6,1102.99,442.85,823.88,2369.72,816.8,408.81,139.66,1365.26,1894.74,1284.34,452.8,157.6,53596,60267,113863,25,930,1051,10,11-03-2005,Mar-13,53596,60267,113863,25,930,1051,10,0,49843,49340,99183,21,769,628,5,0,1894.74,1284.34,3,1,29-06-2012,149.82,18.44,5.9,174.16,136286,13842,11540,11879,53596,10544,60267,22423,113863,554,615,0,586,0,17,1068.31,879.08,82.29,232.5,95.6,41.12,70.15,51.27,73.09,50,28.4,56.8,53596,60267,113863,49843,7326,6316,36201,23,27.37,49340,92,37,857,31,6,15,99183
KARNATAKA,14,GADAG,11-03-2005,Mar-13,2072.7,1120.68,563.7,388.32,961.93,408.49,127.85,1498.27,707.66,362.38,80.52,1150.56,2072.7,1120.68,563.7,388.32,46821,39520,86341,50,291,431,10,11-03-2005,Mar-13,46821,39520,86341,50,291,431,10,0,39414,28366,67780,40,484,431,5,0,2072.7,1120.68,2,4,29-06-2012,112.63,34.57,6.19,153.39,107855,23459,11880,8510,46821,13004,39520,21514,86341,352,291,7,431,21,27,1407.36,858.55,61,58.2,67.66,100,22.46,19.22,85.57,100,66,66,46821,39520,86341,39414,7807,4180,27427,1,30.41,28366,296,186,643,252,22,189,67780
KARNATAKA,15,GULBARGA,17-05-2005,Mar-13,9825.09,6459.55,2429.12,936.42,3666.91,1091.23,746.34,5504.48,1806.9,794.43,126.17,2727.5,9825.09,6459.55,2429.12,936.42,269726,172264,441990,50,4024,2232,10,17-05-2005,Mar-13,269726,172264,441990,50,4024,2232,10,0,162222,49359,211581,27,4024,2228,100,0,9825.09,6459.55,2,2,29-06-2012,424.66,240.3,22.49,687.45,440884,7243,7276,19,268019,850,171996,869,440015,431,4024,13,2232,0,50,7617.98,1798.27,23.61,823.26,422.25,51.29,113.52,228.37,100,100,12.8,12.8,269726,172264,441990,162222,35775,29442,95399,201,40.2,49359,249,165,1315,221,20,15,211581
KARNATAKA,16,HASSAN,11-03-2005,Mar-13,2568.92,1700.64,599.83,268.45,1495.35,475.16,29.8,2000.31,1389.83,438.16,29.24,1857.23,2568.92,1700.64,599.83,268.45,64134,216283,280417,50,1902,1173,10,11-03-2005,Mar-13,64134,216283,280417,50,1902,1173,10,0,64134,206238,270372,35,1914,1217,8,0,2568.92,1700.64,3,1,29-06-2012,83.36,31.54,1.1,116,333834,58121,13226,37119,64134,16298,216283,53417,280417,602,1902,683,1173,0,15,1292.07,1235.24,95.6,380.4,228.28,60.01,58.66,58.66,100,100,189,100,64134,216283,280417,64134,8690,3121,51864,15,18.42,206238,199,56,2066,928,27,171,270372
KARNATAKA,17,HAVERI,11-03-2005,Mar-13,3749.61,2495.35,910.15,344.11,2130.01,897.13,106.58,3133.72,1263.27,695.91,103.82,2063.01,3749.61,2495.35,910.15,344.11,98436,57875,156311,53,818,785,10,11-03-2005,Mar-13,98436,57875,156311,53,818,785,10,0,64732,43515,108247,42,818,747,7,1,3749.61,2495.35,3,1,29-06-2012,287.99,71.14,21.41,380.54,193163,28096,17548,6019,98278,30991,57875,37010,156153,349,818,162,785,0,46,2770.76,1549.02,55.91,163.6,163.6,100,43.02,33,76.71,106,81,76.42,98436,57875,156311,64732,11759,9458,42475,178,32.78,43515,146,54,111,71,4,120,108247
KARNATAKA,18,KODAGU,17-05-2005,Mar-13,1541.07,1025.86,357.72,157.49,860.82,204.48,69.38,1134.68,509.21,194.97,69.38,773.56,1541.07,1025.86,357.72,157.49,38838,18095,56933,50,179,287,9,17-05-2005,Mar-13,38838,18095,56933,50,179,287,9,0,38638,18095,56733,32,180,292,1,0,1541.07,1025.86,3,1,29-06-2012,158.44,35.97,10.78,205.19,105683,11539,9359,4062,38838,44688,18095,48750,56933,284,179,284,287,0,50,869.18,579.17,66.63,63.7,57.81,90.75,19.06,19.06,100,100,27.7,27.7,38838,18095,56933,38638,5595,6344,26699,32,30.9,18095,0,0,0,0,0,0,56733
KARNATAKA,19,KOLAR,11-03-2005,Mar-13,1946.48,1388.58,417.94,139.96,1220.79,647.41,1000.99,2869.19,1067.61,573.27,140.58,1781.46,1946.48,1388.58,417.94,139.96,43183,83210,126393,12,981,64,5,11-03-2005,Mar-13,43183,83210,126393,12,981,64,5,0,85744,96228,181972,3,1630,2331,0,0,1946.48,1388.58,2,4,29-06-2012,52.57,37.34,5.24,95.15,381339,96049,46337,14229,107858,84568,174684,98797,282542,2723,1715,173,2162,0,0,1340.68,1189.81,88.75,350.22,313,89.37,71.56,105.5,100,24,11.6,48.33,43183,83210,126393,85744,20465,10534,54745,92,36.15,96228,0,0,0,0,0,0,181972
KARNATAKA,20,KOPPAL,11-03-2005,Mar-13,2610.56,1518.43,677.36,414.77,1313.17,535.41,379.41,2227.99,783.69,436.38,155.52,1375.59,2610.56,1518.43,677.36,414.77,60869,177618,238487,50,870,987,3,11-03-2005,Mar-13,60869,177618,238487,50,870,987,3,0,53275,103410,156685,50,902,787,2,1,2610.56,1518.43,2,3,29-06-2012,123.82,39.09,12.53,175.44,213700,19011,13887,0,60868,291,152541,291,213409,111,609,26,610,0,50,1587.5,696.9,43.9,204,235.5,100,55.36,49.13,88.75,100,124.44,100,60869,177618,238487,53275,14793,10592,27631,193,47.65,103410,300,236,3433,2225,6,36,156685
KARNATAKA,21,MANDYA,11-03-2005,Mar-13,5692.09,3103.45,1559.51,1029.13,2604.24,733.38,589.96,3927.58,1304.41,598.69,421.07,2324.16,5692.09,3103.45,1559.51,1029.13,128782,148152,276934,50,1631,914,10,11-03-2005,Mar-13,128782,148152,276934,50,1631,914,10,0,116773,142796,259569,25,1631,914,10,0,5692.09,3103.45,2,4,29-06-2012,496,121.76,3.13,620.89,313960,48292,4881,8995,112126,44946,147893,53941,260019,1043,1602,51,703,1,26,3834.85,1599.53,41.71,343.3,358.18,100,52.97,71.35,100,100,50.6,50.6,128782,148152,276934,116773,12154,3383,101236,300,13.31,142796,405,55,1378,293,104,218,259569
KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),07-02-2000,Mar-13,1660.4,1076.85,361.76,221.79,968.72,305.14,231.16,1505.02,961.01,301.41,211.27,1473.7,1660.4,1076.85,361.76,221.79,59478,35532,95010,70,1236,505,15,07-02-2000,Mar-13,59478,35532,95010,70,1236,505,15,0,59478,35532,95010,70,1236,505,0,0,1660.4,1076.85,3,2,29-06-2012,1.37,0.19,0.04,1.6,255913,20065,12210,49583,59478,111320,35532,160903,95010,376,1236,1045,505,8,70,852.57,819.4,96.11,241.91,245.25,100,24.77,24.54,99.07,122.5,110.21,89.97,59478,35532,95010,59478,11634,5126,42718,0,28.18,35532,0,0,0,0,0,0,95010
