State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total,Rural_Households,Census_2001_IHHL
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,681.16,278.59,71.94,1031.7,104672,89302,193974,62,2820,73,10,0,46060,16153,62213,24,2820,102,0,12,3083.87,432.82,14.03,601.66,450.78,74.92,11.46,30,100,102.4,11.95,11.67,104672,89302,193974,46060,8678,4317,32964,101,28.21,16153,0,0,271,150,0,0,62213,207157,38746
JHARKHAND,5,DUMKA,5592.6,3530,1366.71,695.89,2666,1328.25,451.34,4445.59,2041.71,866.25,435.15,3343.11,148732,42024,190756,50,2926,202,10,0,127049,13704,140753,0,2926,202,72,73,3498.14,2343.19,66.98,603.5,564.19,93.49,10.1,11.57,100,100,0,0,148732,42024,190756,127049,11978,43220,71851,0,43.45,13704,0,0,2,0,0,0,140753,255926,12928
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,828.07,81.52,2750.5,943.09,533.98,14.58,1491.66,95558,69177,164735,50,1303,714,10,0,59257,3422,62679,25,1373,82,20,25,2581.68,1074.95,41.64,261.96,257.14,98.16,55.14,2.6,4.72,100.02,19.35,19.35,95558,69177,164735,59257,115,235,3740,0,0.59,3422,20,0,201,0,0,0,62679,241497,5351
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.5,1765.28,1274.75,109.3,3149.33,1052,353.91,50.27,1456.19,155100,44190,199290,50,2472,1762,10,0,67314,5698,73012,10,2472,368,0,13,4711.07,612.42,13,590.7,588,99.54,130.46,24.65,18.89,100,24.05,24.05,155100,44190,199290,67314,0,0,0,0,0,5698,0,0,0,0,0,0,73012,356247,14667
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.2,1241.78,642.33,796.88,2680.98,582.8,286.7,78.76,948.26,95732,114088,209820,50,1612,315,10,0,46963,5892,52855,16,1612,248,13,14,2623.77,569.65,21.71,322.4,247.2,76.67,20.77,0.05,0.24,100,31.2,31.2,95732,114088,209820,46963,4851,11652,30333,57,35.14,5892,0,0,0,0,0,0,52855,239500,12393
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,799.58,279.48,129.78,1208.84,97098,101793,198891,50,1190,307,10,0,55171,6963,62134,3,1190,307,19,19,2420.7,726.75,30.02,238,237.82,99.92,16.56,37,100,100,7.5,7.5,97098,101793,198891,55171,7528,31847,15796,0,71.37,6963,0,0,0,0,0,0,62134,176770,8770
JHARKHAND,10,HAZARIBAGH,4693.7,3072.09,1137.9,483.71,1785.42,1104.1,461.18,3350.7,1343.23,562.19,209.98,2115.41,140453,71402,211855,105,1563,169,15,0,104977,12922,117899,29,1563,169,15,45,3352.46,1745.27,52.06,382.66,237.1,61.96,17.11,21.36,100,210,2.2,1.05,140453,71402,211855,104977,10393,7701,86159,21,17.24,12922,334,48,3650,0,5,36,117899,252871,25506
JHARKHAND,11,JAMTARA,2541.97,1682.3,621.33,238.34,652.52,539.51,16.2,1208.23,426.01,369.68,15.81,811.5,68040,62374,130414,50,626,620,10,0,42900,3943,46843,1,626,223,0,10,1884.73,507,26.9,125.2,195.51,100,47.36,9,19,100,1.96,1.96,68040,62374,130414,42900,6000,7000,12000,10,30.3,3943,0,0,0,0,0,0,46843,135540,1412
JHARKHAND,12,KHUNTI,2549.88,1736.96,641.2,171.72,131.53,484.31,0,615.84,21.37,321.93,0,343.3,45773,11493,57266,12,1791,196,12,0,12590,1085,13675,0,1242,177,2,0,1489.84,172.97,11.61,470.56,68.1,14.47,14.48,9.05,62.5,24,12,50,45773,11493,57266,12590,2735,7119,2736,0,78.27,1085,0,0,0,0,0,0,13675,93762,291
JHARKHAND,13,KODERMA,1713.47,1145.65,416.75,151.07,461.04,343.32,35.33,839.69,254.04,109.01,35.33,398.38,39950,37106,77056,50,472,440,10,0,20970,495,21465,0,452,320,4,12,1103.37,244.84,22.19,104.76,93.24,89,27.7,17.36,62.67,100,0,0,39950,37106,77056,20970,2960,1850,14945,0,22.94,495,0,0,0,0,0,0,21465,90207,4691
JHARKHAND,14,LATEHAR,3543.85,2373.11,867.59,303.15,1714.57,579.74,32.08,2326.4,1428.93,566.89,32.08,2027.91,79635,14552,94187,50,2058,649,16,0,66475,5140,71615,27,2058,649,0,40,2222.31,1500.42,67.52,411.6,269.77,65.54,49.65,7.65,15.41,100,54.98,54.98,79635,14552,94187,66475,19890,26800,19785,0,70.24,5140,0,0,0,0,0,0,71615,122902,639
JHARKHAND,15,LOHARDAGA,869.92,577.02,199.91,92.99,510.84,189.71,31,731.55,586.35,135.12,18.57,740.04,22626,25229,47855,50,626,307,10,0,22626,17683,40309,10,626,307,0,6,344.36,436.48,100,125.2,125.2,100,20.88,23.22,100,100,36.95,36.95,22626,25229,47855,22626,850,14188,7588,0,66.46,17683,0,0,0,0,0,0,40309,80295,3358
JHARKHAND,16,PAKUR,2527.91,1695.61,608,224.3,1402.17,775.69,4.22,2182.08,1069.49,487.36,4.22,1561.07,72250,29077,101327,50,1601,685,10,0,63629,7074,70703,0,1601,224,0,52,1636.38,977.46,59.73,320.2,321.45,100,50.19,11.35,22.61,100,0,0,72250,29077,101327,63629,7243,18950,37359,0,41.17,7074,0,0,0,0,0,0,70703,167362,4551
JHARKHAND,17,PALAMU,3577.28,2382.22,854.31,340.75,1745.69,811.39,97.45,2654.53,1458.68,811.37,96.45,2366.51,91152,138623,229775,50,1927,99,10,0,69223,16560,85783,8,1928,99,13,13,2269.07,1857.54,81.86,385.4,394.45,100,5.83,3.34,57.29,100,9.98,9.98,91152,138623,229775,69223,22098,9187,37294,0,45.19,16560,0,0,0,0,0,0,85783,316135,24841
JHARKHAND,18,PASCHIM SINGHBHUM,6427.06,4303.83,1598.34,524.89,2721.87,1285.8,38.01,4045.68,1341.01,578.55,38.01,1957.57,170083,33439,203522,50,3063,361,10,0,82861,3990,86851,38,3064,361,13,20,4940.33,991.01,20.06,617.26,612.44,99.22,18.66,18.05,96.73,100,58.6,58.6,170083,33439,203522,82861,6344,63882,12602,0,84.75,3990,0,39,0,0,0,0,86851,256019,16862
JHARKHAND,19,PURBI SINGHBHUM,2618.39,1746.17,582.12,290.1,1553.26,546.29,198.87,2298.42,1167.09,388.24,189.91,1745.24,97196,119789,216985,52,2248,337,10,0,126967,20469,147436,3,2248,337,0,21,1160.59,1024.81,88.3,504.8,504.8,100,26.32,16.85,64.02,102.75,3.82,3.72,97196,119789,216985,126967,8223,22170,83440,0,23.94,20469,214,1339,0,0,0,0,147436,215676,13722
JHARKHAND,20,RAMGARH,2236.36,1498.82,558.49,179.05,235.03,537.11,50.31,822.45,202.88,306.37,50.31,559.56,48992,16857,65849,40,670,40,8,0,19505,1308,20813,1,514,40,0,0,1544.05,438.25,28.38,221,85.64,38.75,2,2,100,80,0,0,48992,16857,65849,19505,2142,3488,13875,4,28.86,1308,0,0,0,0,0,0,20813,97889,2050
JHARKHAND,21,RANCHI,8346.42,5682.84,2059.03,604.55,4125.6,1779.77,65.77,5971.14,2183.75,1611.46,65.77,3860.98,197639,41036,238675,42,5900,1032,10,0,127941,14265,142206,28,3221,607,10,50,5465.95,2512.96,45.97,1374.5,868.38,63.18,74.26,20.84,28.06,84,59.72,71.1,197639,41036,238675,127941,32662,55800,39181,0,69.14,14265,9,124,9,0,0,0,142206,322679,25624
JHARKHAND,22,SAHIBGANJ,4031.6,2697.09,985.57,348.94,1925.47,885.76,118.25,2929.48,1529.58,879.65,26.32,2435.55,112798,12484,125282,50,1238,800,10,0,68187,11705,79892,23,1258,800,8,8,3109.03,1740.18,55.97,247.6,275.6,100,55,13.16,23.93,100,51.7,51.7,112798,12484,125282,68187,5970,21578,40639,0,40.4,11705,6,12,0,0,0,0,79892,193809,10741
JHARKHAND,23,SERAIKELA KHARSAWAN,4294.78,2885.62,1061.22,347.94,1559.66,956.92,68.57,2585.15,717.49,285.49,68.05,1071.03,105319,62645,167964,50,1752,357,10,0,43179,5526,48705,0,1752,357,2,25,3129.43,626.88,20.03,357.6,348.39,97.42,18.25,8.6,47.12,100,0,0,105319,62645,167964,43179,2651,17793,22735,0,47.35,5526,0,142,189,9,0,0,48705,165883,476
JHARKHAND,24,SIMDEGA,2754.42,1869.79,693.24,191.39,645.13,601.57,39.95,1286.64,442.41,229.77,39.23,711.4,60505,49846,110351,50,1417,175,10,0,19591,2053,21644,6,1417,175,13,13,1830.1,256.55,14.02,391.56,242.33,61.89,8.76,16.72,100,100,3.6,3.6,60505,49846,110351,19591,3361,14100,2130,1,89.13,2053,0,0,0,0,0,0,21644,108683,304
KARNATAKA,1,BAGALKOT,2742.49,1805.71,665.37,271.41,1551.2,557.9,714.9,2824,1771.73,557.4,3.32,2332.45,74926,175385,250311,58,745,1118,10,0,70960,144193,215153,52,995,1172,7,0,1887.95,1895.79,100,149,175.96,100,63.4,38.2,60.25,116,81.3,70.09,74926,175385,250311,70960,6571,4182,59837,370,15.15,144193,787,638,1328,1194,20,497,215153,238746,11221
KARNATAKA,2,BANGALORE RURAL,2229.57,1587.61,315.68,326.28,1577.32,998.8,1720.18,4296.3,1698.89,787.39,286.08,2772.36,63044,39979,103023,10,1420,414,5,0,87975,69207,157182,12,2706,915,0,0,1457.68,2082.61,100,284,306.16,100,20.7,45.75,100,20,0,0,63044,39979,103023,87975,26315,7436,53224,2000,38.36,69207,0,0,20,0,0,0,157182,162398,62585
KARNATAKA,3,BANGALORE URBAN,2436.51,1602.35,587.61,246.55,905.82,379.4,66.17,1351.39,708.21,341.95,17.48,1067.65,71892,28299,100191,50,86,454,10,0,43789,27603,71392,32,86,454,0,0,1962.8,895.34,45.62,17.2,17.34,100,23.6,22.88,96.95,96,58.83,61.28,71892,28299,100191,43789,13966,1862,27961,25,36.15,27603,0,0,0,0,0,0,71392,207628,67179
KARNATAKA,4,BELGAUM,7526.43,4897.97,1942.03,686.43,2769.95,1188.9,729.04,4687.88,2653.12,1188.87,168.62,4010.61,196594,501172,697766,50,3290,1962,10,0,148223,325149,473372,58,3501,2200,1,0,5338.78,2573.28,48.2,850.76,795.06,93.45,98.12,114.71,100,100,68,68,196594,501172,697766,148223,18164,8128,121512,419,17.74,325149,1153,621,6879,1389,208,3064,473372,708069,58517
KARNATAKA,5,BELLARY,3565.21,2362.11,861.69,341.41,2015.07,493.5,109.85,2618.42,1759.83,461.71,109.85,2331.39,100252,85854,186106,93,859,582,2,0,74159,46918,121077,100,1071,818,0,0,2639.11,1792.73,67.93,171.8,191.95,100,29.11,43.07,100,186,156.35,84.06,100252,85854,186106,74159,18054,15814,40230,0,45.67,46918,4373,3875,609,582,174,307,121077,291383,29647
KARNATAKA,6,BIDAR,3122.13,2112.17,757.92,252.04,1757.03,379.82,17.72,2154.57,997.21,367.38,3.72,1368.31,58384,125768,184152,51,1426,1165,10,0,39372,70505,109877,12,1426,1165,1,1,1701.71,928.19,54.54,345.5,234,67.73,68.03,28.26,41.54,102,21.6,21.18,58384,125768,184152,39372,12228,10106,12177,136,56.73,70505,708,519,382,117,63,51,109877,237380,16052
KARNATAKA,7,BIJAPUR,5553.91,3713.75,1413.56,426.6,2089.55,680.5,678.69,3448.74,1354.87,580.77,24.09,1959.73,127172,108608,235780,50,2129,1793,10,0,60830,57599,118429,24,2129,585,4,1,4045.49,1384.27,34.22,596.96,308.05,51.6,128.1,26,20.3,100,48,48,127172,108608,235780,60830,11852,2268,46456,254,23.21,57599,1183,141,2368,1021,30,355,118429,307984,8475
KARNATAKA,8,CHAMARAJANAGAR,4157.73,2768.67,1004.45,384.61,1537.27,435.2,329.62,2302.09,1323.36,431.31,117.22,1871.89,110188,28797,138985,50,369,1269,10,0,73122,21467,94589,19,292,966,8,1,3150.34,1559.75,49.51,89.4,62.11,69.47,76.16,47.38,62.21,100,39.4,39.4,110188,28797,138985,73122,24065,8617,40440,0,44.7,21467,3,0,24,2,1,5,94589,203748,19864
KARNATAKA,9,CHICKMAGALUR,2447.33,1579.36,618.04,249.93,1359.05,664.93,223.3,2247.28,1015.82,611,223.3,1850.11,67568,70603,138171,35,1852,764,10,0,68094,82799,150893,9,1852,776,10,1,1502.17,1463.77,97.44,370.4,202.59,54.69,38.97,50.01,100,70,18,25.71,67568,70603,138171,68094,14380,2500,51214,0,24.79,82799,0,0,0,0,0,0,150893,215334,63281
KARNATAKA,10,CHIKBALLAPUR,3442.23,2187.65,966.24,288.34,157.22,210,0,367.22,192.82,18,0,210.82,89907,36479,126386,12,941,42,6,0,64820,34973,99793,10,1569,1052,3,0,2747.65,197.5,7.19,476.94,12,2.52,35.82,1.32,3.69,24,0,0,89907,36479,126386,64820,14126,12167,38454,42,40.56,34973,15,15,60,0,0,0,99793,220309,36018
KARNATAKA,11,CHITRADURGA,3045.66,2022.87,735.63,287.16,1737.85,834.23,1743.85,4315.93,1676.03,826.07,235.98,2738.09,75400,130585,205985,50,1422,1021,22,6,79592,59928,139520,50,1452,1166,6,2,2011.18,2238.91,100,284.4,140.25,49.31,51.06,57.29,100,100,111.16,100,75400,130585,205985,79592,21135,19255,39202,0,50.75,59928,54,74,42,13,7,20,139520,282019,26802
KARNATAKA,12,DAVANGERE,4632.24,3040.06,1141.57,450.61,1732.76,585.11,724.97,3042.84,1705.64,544.13,87.92,2337.69,122530,129754,252284,50,1385,972,10,0,98268,123652,221920,50,1326,972,10,0,3206.24,1831.66,57.13,334.6,239.16,71.48,48.6,42.52,87.49,100,71.28,71.28,122530,129754,252284,98268,10859,6436,69928,32,17.6,123652,780,582,3815,1204,89,496,221920,272929,43665
KARNATAKA,13,DHARWAD,1894.74,1284.34,452.8,157.6,1102.99,442.85,823.88,2369.72,978.98,442.7,173.98,1595.65,53596,60267,113863,25,930,1051,10,0,52830,52212,105042,21,771,630,5,0,1068.31,1054.54,98.71,232.5,96.3,41.42,70.15,51.43,73.31,50,42,84,53596,60267,113863,52830,7535,6522,38773,23,26.61,52212,242,203,2897,371,30,123,105042,157960,20129
KARNATAKA,14,GADAG,2072.7,1120.68,563.7,388.32,961.93,408.51,127.85,1498.29,939.46,408.51,80.52,1428.49,46821,39520,86341,50,291,431,10,0,44778,29827,74605,40,484,431,5,0,1407.36,1127.11,80.09,58.2,69.46,100,22.46,20.32,90.47,100,67,67,46821,39520,86341,44778,8691,4693,31112,4,29.89,29827,414,264,1101,416,58,334,74605,137799,8320
KARNATAKA,15,GULBARGA,9825.09,6459.55,2429.12,936.42,3666.91,1091.23,746.34,5504.48,1907,801.73,126.17,2834.9,269726,172264,441990,50,4024,2232,10,0,167649,49616,217265,27,4024,2228,100,0,7617.98,1899.75,24.94,823.26,422.25,51.29,113.52,228.37,100,100,12.8,12.8,269726,172264,441990,167649,36353,29722,98765,203,39.41,49616,458,191,2095,554,20,19,217265,311531,20715
KARNATAKA,16,HASSAN,2568.92,1700.64,599.83,268.45,1495.35,475.16,29.8,2000.31,1556.65,466.7,29.24,2052.59,64134,216283,280417,50,1902,1173,10,0,64134,212545,276679,35,1914,1217,8,0,1292.07,1430.15,100,380.4,228.28,60.01,58.66,58.66,100,100,189,100,64134,216283,280417,64134,8690,3121,52308,15,18.42,212545,1128,539,4668,1737,89,1135,276679,339911,49434
KARNATAKA,17,HAVERI,3749.61,2495.35,910.15,344.11,2130.01,897.13,106.58,3133.72,1405.01,757.67,103.82,2266.5,98436,57875,156311,53,818,785,10,0,70948,44011,114959,42,818,785,7,1,2770.76,1733.35,62.56,163.6,163.6,100,43.02,38.62,89.77,106,81,76.42,98436,57875,156311,70948,13595,11702,45473,178,35.66,44011,687,392,309,153,4,120,114959,254181,36011
KARNATAKA,18,KODAGU,1541.07,1025.86,357.72,157.49,860.82,194.98,69.38,1125.18,739.47,194.97,69.38,1003.82,38838,18095,56933,50,179,287,9,0,38838,18095,56933,39,180,292,1,0,869.18,797.29,91.73,63.7,57.81,90.75,19.06,19.06,100,100,35.8,35.8,38838,18095,56933,38838,5595,6344,26699,32,30.74,18095,0,0,0,0,0,0,56933,118509,52098
KARNATAKA,19,KOLAR,1946.48,1388.58,417.94,139.96,1220.79,647.41,1000.99,2869.19,1116.19,593.89,140.58,1850.67,43183,83210,126393,12,981,64,5,0,91919,96593,188512,3,1630,2331,0,0,1340.68,1232.84,91.96,350.22,313,89.37,71.56,105.5,100,24,11.6,48.33,43183,83210,126393,91919,21132,10738,60049,92,34.67,96593,21,15,95,41,1,3,188512,226245,74617
KARNATAKA,20,KOPPAL,2610.56,1518.43,677.36,414.77,1313.17,535.41,381.65,2230.23,836.91,461.68,168.78,1467.38,60869,177618,238487,50,870,987,3,0,55411,104768,160179,50,902,787,2,1,1587.5,788.16,49.65,204,235.5,100,55.36,49.13,88.75,100,124.84,100,60869,177618,238487,55411,15120,10939,28793,193,47.03,104768,447,423,4126,2455,6,137,160179,213217,14899
KARNATAKA,21,MANDYA,5692.09,3103.45,1559.51,1029.13,2604.24,733.38,589.96,3927.58,1413.94,650.03,421.07,2485.04,128782,148152,276934,50,1631,914,10,0,120142,145165,265307,25,1631,914,10,0,3834.85,1760.29,45.9,343.3,358.18,100,52.97,71.35,100,100,50.6,50.6,128782,148152,276934,120142,12688,3441,103993,300,13.42,145165,514,81,3066,519,200,436,265307,354049,50600
KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),1660.4,1076.85,361.76,221.79,968.72,305.14,231.16,1505.02,966.97,302.9,211.27,1481.15,59478,35532,95010,70,1236,505,15,0,59478,35532,95010,70,1236,505,0,0,852.57,819.4,96.11,241.91,245.25,100,24.77,24.54,99.07,122.5,110.21,89.97,59478,35532,95010,59478,11634,5126,42718,0,28.18,35532,0,0,0,0,0,0,95010,220806,100025
KARNATAKA,23,MYSORE,5486.65,3546.31,1376.25,564.09,2948.4,670.23,613.09,4231.72,1813.48,670.14,292.99,2776.61,160601,42639,203240,54,1059,656,20,0,121805,96556,218361,10,2482,935,2,2,3900.43,2242.51,57.49,211.8,287.18,100,32.82,38.99,100,108,17.6,16.3,160601,42639,203240,121805,24742,12912,83382,5,30.91,96556,0,0,0,0,0,0,218361,401655,55936
KARNATAKA,24,RAICHUR,4382.99,2939.25,1086.5,357.24,641.4,429.76,321.33,1392.49,714.69,427.78,152.57,1295.04,104887,120627,225514,52,1464,230,10,0,41189,23109,64298,49,1464,557,10,4,3278.15,862.97,26.32,292.8,179.78,61.4,11.5,23.95,100,104,63.44,61,104887,120627,225514,41189,7537,6785,21170,540,34.77,23109,15,11,0,0,0,0,64298,264274,13601
KARNATAKA,25,RAMANAGARA,1966.83,1290.3,455.99,220.54,689.75,289.97,0,979.72,411.97,244.54,0,656.51,41876,58807,100683,10,1186,501,0,0,41947,42018,83965,10,1187,501,0,0,1158.69,589.99,50.92,415.1,2.5,0.6,40.09,0.32,0.8,20,0,0,41876,58807,100683,41947,11141,3740,27061,0,35.48,42018,501,356,6743,752,88,59,83965,200171,5940
KARNATAKA,26,SHIMOGA,2626.03,1724.77,548.56,352.7,1530.26,520.68,324.15,2375.09,1170.44,481.42,296.63,1948.49,99428,40151,139579,50,1616,986,23,0,99999,45901,145900,42,1330,1030,7,1,1355.03,1456.82,100,373.27,290.73,77.89,27.5,52,100,100,74.2,74.2,99428,40151,139579,99999,22350,5748,71571,840,28.1,45901,0,0,0,0,0,0,145900,257060,70516
KARNATAKA,27,TUMKUR,8751.31,5640.49,2325.02,785.8,3149.76,878.52,1649.33,5677.61,2527.83,720.13,743.97,3991.93,242872,137654,380526,50,2242,1845,10,0,164300,120332,284632,41,2762,2023,2,0,6932.79,3283.81,47.37,448.4,319.47,71.25,94.48,97.83,100,75,78.02,100,242872,137654,380526,164300,45000,19769,88000,784,39.42,120332,155,57,135,25,8,64,284632,495885,61094
KARNATAKA,28,UDUPI,1719.18,836.99,476.14,406.05,740.48,343.45,3398.2,4482.13,837.45,339.85,447.58,1624.88,52348,34286,86634,20,618,431,10,0,58094,35031,93125,16,523,431,0,0,1208.29,1290.35,100,147.6,118.55,80.32,22.7,26.99,100,40,57.8,100,52348,34286,86634,58094,4691,2358,50931,72,12.13,35031,109,65,462,114,27,352,93125,174548,83473
KARNATAKA,29,UTTAR KANNADA,5078.59,3245.11,1290.12,543.36,2709.56,1921.21,1075.99,5706.76,1299.91,853.86,500.27,2654.04,165492,77428,242920,50,2296,1719,10,0,123667,66807,190474,48,2314,1312,10,0,3876.23,2108.98,54.41,487.86,195.13,40,112.18,47.23,42.1,100,82.49,82.49,165492,77428,242920,123667,11015,3536,109096,54394,11.77,66807,1411,549,394,6,2,3,190474,226803,42503
KERALA,1,ALAPPUZHA,1611.93,1040.24,328.98,242.71,1054.69,328.85,1739.87,3123.41,1031.77,324.03,1623.01,2978.81,114359,2189,116548,107,166,246,10,0,115361,4500,119861,107,166,246,10,10,919.71,2344.03,100,33.2,35.62,100,12.3,12.56,100,145.6,126.77,87.07,114359,2189,116548,115361,11906,73,102380,1017,10.38,4500,0,0,0,0,0,0,119861,245849,264125
KERALA,2,ERNAKULAM,1520.55,743.42,396.46,380.67,772.87,396.46,443.83,1613.16,754.78,359.31,443.83,1557.92,54585,16069,70654,62,365,394,9,0,57294,16219,73513,64,365,394,7,2,830.03,860.63,100,73,85.43,100,19.7,19.73,100,124,112.92,91.06,54585,16069,70654,57294,7002,508,48406,207,13.11,16219,0,0,0,0,0,0,73513,256310,318683
KERALA,3,IDUKKI,2325.86,1016.15,650.77,658.94,884.57,557.25,808.54,2250.36,1027.1,508.95,567.57,2103.61,86535,11880,98415,51,116,188,4,0,89709,13823,103532,76,158,248,0,0,1759.16,1593.71,90.59,23.5,34.06,100,9.4,5.2,55.32,102,153,100,86535,11880,98415,89709,7172,4069,78440,109,12.53,13823,0,0,0,0,0,0,103532,264649,191015
KERALA,4,KANNUR,984.83,487.38,265.88,231.57,554.95,265.88,435.17,1256,502.44,264.74,348.9,1116.07,34121,0,34121,56,168,350,5,0,38330,18269,56599,40,183,374,3,3,512.8,637.99,100,33.6,37.88,100,17.5,23.94,100,112,89.1,79.55,34121,0,34121,38330,3393,959,33104,172,11.35,18269,0,0,0,0,0,0,56599,198846,191313
KERALA,5,KASARGOD,1761.91,875.88,468.02,418.01,804.04,425.2,584.67,1813.91,625.42,327.34,482.86,1435.62,56965,23300,80265,57,281,382,4,0,59642,23300,82942,36,281,382,1,0,1037.82,833.07,80.27,56.2,56.73,100,19.1,16.04,83.98,114.02,102.63,90.01,56965,23300,80265,59642,5865,5012,48276,0,18.24,23300,0,0,0,0,0,0,82942,165969,113931
KERALA,6,KOLLAM,1573.46,1026.36,325.72,221.38,1102.86,325.72,177.03,1605.61,1021.13,319.36,177.03,1517.52,95130,7290,102420,400,410,351,10,0,95649,7290,102939,400,422,352,6,6,877.03,819.81,93.48,82,71.8,87.56,17.56,12.77,72.72,78.49,76.48,97.44,95130,7290,102420,95649,14033,337,79262,915,15.02,7290,0,0,0,0,0,0,102939,373677,394062
KERALA,7,KOTTAYAM,1114.37,553.72,309.11,251.54,509.29,274.55,170.32,954.16,452.82,230.97,170.32,854.11,28118,1646,29764,40,182,133,5,0,28118,1840,29958,40,182,133,0,0,728.29,578.15,79.38,47.36,53.9,100,6.66,11.86,100,80,75.13,93.91,28118,1646,29764,28118,2676,87,25355,310,9.83,1840,0,0,0,0,0,0,29958,342707,305677
KERALA,8,KOZHIKODE,931.88,432.46,249.41,250.01,490.86,249.41,218.66,958.93,450.64,206.49,218.63,875.76,42285,2086,44371,30,253,250,7,0,42285,2140,44425,19,253,250,2,0,556,554.89,99.8,50.6,48.59,96.03,12.5,10.14,81.12,50.74,39.18,77.22,42285,2086,44371,42285,1792,15,40478,17,4.27,2140,0,0,0,0,0,0,44425,232228,324608
KERALA,9,MALAPPURAM,1302.3,852.72,285.96,163.62,866.49,283.21,126.14,1275.84,792,240.85,119.5,1152.35,60592,3996,64588,55,448,272,10,0,61905,7850,69755,36,466,272,14,1,724.05,681.2,94.08,89.6,91.3,100,17.42,15.51,89.04,100.75,77.74,77.16,60592,3996,64588,61905,6101,2461,52801,542,13.83,7850,0,0,0,0,0,0,69755,437511,469088
KERALA,10,PALAKKAD,2979.05,1396.7,800.5,781.85,1277.49,720.85,515.55,2513.89,1077.16,595.16,515.55,2187.87,107018,24424,131442,49,289,520,7,0,108399,24424,132823,59,340,551,6,0,1937.16,1559.96,80.53,57.8,135.08,100,27.83,30.6,100,98,142.82,100,107018,24424,131442,108399,23563,2506,82330,0,24.05,24424,0,0,0,0,0,0,132823,476318,297734
KERALA,11,PATHANAMTHITTA,1327.24,557,365.59,404.65,573.42,365.59,397.43,1336.44,560.02,334.02,378.39,1272.43,53799,1200,54999,25,172,121,5,0,53799,1200,54999,25,172,121,0,0,941.19,780.97,82.98,34.4,35.98,100,6.06,6.05,99.83,50,39.82,79.64,53799,1200,54999,53799,3540,118,49374,187,6.8,1200,0,0,0,0,0,0,54999,285389,213696
KERALA,12,THIRUVANANTHAPURAM,2157.69,1407.08,461.37,289.24,1284.23,415.37,1323.18,3022.78,1364.6,389.14,397.11,2150.85,129000,9482,138482,58,350,817,10,0,137004,12496,149500,70,383,817,10,0,1373.59,1621.1,100,70,76.63,100,50.67,30.55,60.29,63.88,63.75,99.8,129000,9482,138482,137004,26726,558,109720,185,19.91,12496,0,0,0,0,0,0,149500,390607,398992
KERALA,13,THRISSUR,1469.59,739.57,386.79,343.23,776.49,386.79,639.15,1802.43,657.19,288.5,555.14,1500.83,48669,5868,54537,59,316,839,9,0,51533,7051,58584,48,316,839,5,2,763.48,927.31,100,63.2,65.8,100,41.96,37.88,90.28,118,82.15,69.62,48669,5868,54537,51533,7253,224,43540,96,14.51,7051,0,0,0,0,0,0,58584,246928,402779
KERALA,14,WAYANAD,1129.26,745.23,249.52,134.51,692.68,229.98,122.09,1044.75,659.12,229.87,122.09,1011.08,50655,2481,53136,41,84,94,3,0,50701,2481,53182,41,84,94,3,0,745.97,723.96,97.05,16.8,41.3,100,6.11,6.11,100,50.8,50.05,98.52,50655,2481,53136,50701,964,1838,47899,5,5.53,2481,0,0,0,0,0,0,53182,178686,134318
