Date,State_Name,SL_No,District_Name,Sanction_Date,Reported_Month_Year,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC
10-12-2012,UTTAR PRADESH,52,MAU,20-02-2003,Nov-12,133766,73752,207518,13,2494,1090,5,0,108377,58100,166477,13,2494,1090,5,3
10-12-2012,UTTAR PRADESH,53,MEERUT,14-01-2004,Nov-12,25514,119754,145268,25,2418,1310,6,3,25357,114460,139817,25,2222,907,3,3
10-12-2012,UTTAR PRADESH,54,MIRZAPUR,03-03-2000,Nov-12,231315,195266,426581,133,3941,1582,10,0,230573,182883,413456,133,3941,1582,10,10
10-12-2012,UTTAR PRADESH,55,MORADABAD,25-07-2003,Nov-12,76018,354539,430557,0,8504,2641,4,1,76018,267978,343996,0,4870,2095,2,1
10-12-2012,UTTAR PRADESH,56,MUZAFFARNAGAR,25-07-2003,Nov-12,51660,238443,290103,14,3700,2074,2,0,51660,169008,220668,14,3478,2074,2,0
10-12-2012,UTTAR PRADESH,57,PILIBHIT,25-07-2003,Nov-12,95178,119893,215071,21,2786,889,2,1,95178,103271,198449,21,2786,889,1,1
10-12-2012,UTTAR PRADESH,58,PRATAPGARH,18-03-2002,Nov-12,141368,264341,405709,50,2525,1955,10,0,141205,167046,308251,79,2525,2030,3,0
10-12-2012,UTTAR PRADESH,59,RAE BARELI,20-02-2003,Nov-12,190306,135862,326168,25,5809,1860,5,0,190430,124312,314742,25,4188,1860,1,0
10-12-2012,UTTAR PRADESH,60,RAMPUR,25-07-2003,Nov-12,56948,150145,207093,0,4382,1385,2,1,51954,143095,195049,0,2195,1275,1,1
10-12-2012,UTTAR PRADESH,61,SAHARANPUR,29-01-2002,Nov-12,49458,192771,242229,25,3766,1720,11,0,49458,186227,235685,25,3505,1299,4,0
10-12-2012,UTTAR PRADESH,62,SANT KABIR NAGAR,20-02-2003,Nov-12,121112,227284,348396,35,2368,991,4,0,93615,104716,198331,35,2368,991,3,0
10-12-2012,UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),18-03-2002,Nov-12,75119,103247,178366,43,2083,1233,5,0,69196,85676,154872,43,1602,1233,1,0
10-12-2012,UTTAR PRADESH,64,SHAHJAHANPUR,25-07-2003,Nov-12,194645,114246,308891,10,4842,1347,0,0,194645,94064,288709,10,4842,1347,6,9
10-12-2012,UTTAR PRADESH,65,SHRAVASTI,20-02-2003,Nov-12,104902,54772,159674,10,1838,650,3,0,97449,41818,139267,10,1838,650,0,0
10-12-2012,UTTAR PRADESH,66,SIDDHARTHNAGAR,20-02-2003,Nov-12,139597,133650,273247,50,4128,1481,5,0,124392,111651,236043,50,4128,1481,2,0
10-12-2012,UTTAR PRADESH,67,SITAPUR,25-07-2003,Nov-12,305299,255574,560873,25,7397,2307,3,1,273463,185138,458601,25,5874,2307,1,1
10-12-2012,UTTAR PRADESH,68,SONBHADRA,03-03-2000,Oct-12,138370,79419,217789,113,3176,1051,0,0,137281,57900,195181,113,2978,755,10,0
10-12-2012,UTTAR PRADESH,69,SULTANPUR,18-03-2002,Nov-12,168843,262071,430914,40,4898,2244,6,0,168843,215646,384489,40,4898,2244,6,0
10-12-2012,UTTAR PRADESH,70,UNNAO,25-07-2003,Oct-12,229599,141734,371333,20,4700,1683,8,0,223520,131734,355254,20,4700,1683,2,2
10-12-2012,UTTAR PRADESH,71,VARANASI,10-01-2001,Nov-12,105408,249056,354464,47,4471,1532,0,0,102430,143805,246235,47,2516,1283,3,0
10-12-2012,UTTAR PRADESH,71,Total,,,8303794,12372693,20676487,2366,269860,107302,404,24,7884505,9366859,17251364,2379,243513,101517,259,80
10-12-2012,UTTARAKHAND,1,ALMORA,13-02-2003,Nov-12,45572,48151,93723,40,214,247,10,0,29549,36996,66545,29,155,4,0,0
10-12-2012,UTTARAKHAND,2,BAGESHWAR,13-02-2003,Nov-12,21447,16508,37955,20,111,149,3,0,17442,16832,34274,3,103,1,2,0
10-12-2012,UTTARAKHAND,3,CHAMOLI,07-11-2003,Nov-12,27147,26145,53292,10,265,115,7,2,25257,24238,49495,0,222,7,3,0
10-12-2012,UTTARAKHAND,4,CHAMPAWAT,07-11-2003,Nov-12,22991,9085,32076,20,375,78,2,1,17989,13002,30991,3,160,6,1,0
10-12-2012,UTTARAKHAND,5,DEHRADUN,07-11-2003,Nov-12,37212,24463,61675,0,497,19,5,1,30467,24483,54950,0,396,19,1,0
10-12-2012,UTTARAKHAND,6,HARIDWAR,18-09-2001,Nov-12,42500,90074,132574,60,200,20,2,0,36867,74562,111429,37,100,13,0,0
10-12-2012,UTTARAKHAND,7,NAINITAL,07-11-2003,Nov-12,14314,26585,40899,50,208,95,6,2,18039,26942,44981,0,208,19,2,0
10-12-2012,UTTARAKHAND,8,PAURI(GARHWAL),13-02-2003,Nov-12,53399,37146,90545,50,620,173,10,0,33502,40848,74350,4,316,23,3,0
10-12-2012,UTTARAKHAND,9,PITHORAGARH,07-11-2003,Nov-12,41110,29253,70363,50,670,215,6,2,33957,29661,63618,6,417,102,3,0
10-12-2012,UTTARAKHAND,10,RUDRAPRAYAG,02-05-2003,Nov-12,13150,22322,35472,40,100,124,3,0,12836,16787,29623,9,100,70,2,0
10-12-2012,UTTARAKHAND,11,TEHRI GARHWAL,13-02-2003,Nov-12,55173,34580,89753,30,307,120,8,0,44226,35042,79268,0,430,10,0,0
10-12-2012,UTTARAKHAND,12,UDHAM SINGH NAGAR,07-11-2003,Nov-12,39427,59658,99085,50,118,123,5,2,36789,47854,84643,0,119,75,4,1
10-12-2012,UTTARAKHAND,13,UTTARKASHI,13-02-2003,Nov-12,28189,20700,48889,50,240,123,4,0,25190,19947,45137,4,240,0,3,0
10-12-2012,UTTARAKHAND,13,Total,,,441631,444670,886301,470,3925,1601,71,10,362110,407194,769304,95,2966,349,24,1
10-12-2012,WEST BENGAL,1,BANKURA,01-05-2002,Nov-12,198152,333832,531984,50,7544,4130,29,0,101068,240836,341904,46,7523,1044,26,0
10-12-2012,WEST BENGAL,2,BARDHAMAN,22-03-2001,Nov-12,700047,341920,1041967,133,9891,7980,10,0,586583,277001,863584,140,9814,7724,10,19
10-12-2012,WEST BENGAL,3,BIRBHUM,07-11-2003,Nov-12,338989,299893,638882,50,5617,3816,4,22,252248,183551,435799,56,5363,1847,19,0
10-12-2012,WEST BENGAL,4,COOCH BEHAR,01-05-2002,Nov-12,335236,254422,589658,50,3715,1718,15,0,252177,158414,410591,144,4015,1818,15,12
10-12-2012,WEST BENGAL,5,DAKSHIN DINAJPUR,11-06-2001,Nov-12,182621,194577,377198,50,3712,2642,10,0,178554,47344,225898,10,2440,754,8,8
10-12-2012,WEST BENGAL,6,DARJEELING,31-07-2006,Nov-12,66648,130066,196714,50,1784,408,0,0,32301,3035,35336,17,1431,574,8,8
10-12-2012,WEST BENGAL,7,HOOGHLY,01-05-2002,Nov-12,271737,195510,467247,53,6821,4168,19,0,265107,191294,456401,47,6720,3413,18,18
10-12-2012,WEST BENGAL,8,HOWRAH,02-03-2001,Nov-12,231860,143309,375169,51,5195,3586,26,0,230084,141907,371991,32,4923,2656,14,20
10-12-2012,WEST BENGAL,9,JALPAIGURI,11-06-2001,Nov-12,372999,203523,576522,50,6578,5428,87,0,325355,93324,418679,13,4806,3789,17,14
10-12-2012,WEST BENGAL,10,MALDA,18-09-2001,Nov-12,452324,270208,722532,50,6385,7956,6,0,306806,65222,372028,41,5469,197,15,15
10-12-2012,WEST BENGAL,11,MIDNAPUR EAST,30-08-2000,Nov-12,392371,32617,424988,172,9726,5969,25,0,527389,32642,560031,210,9277,2099,8,17
10-12-2012,WEST BENGAL,12,MIDNAPUR WEST,30-08-2000,Nov-12,509496,432096,941592,50,16498,5825,10,0,595370,319400,914770,73,12690,2633,0,0
10-12-2012,WEST BENGAL,13,MURSHIDABAD,11-06-2001,Nov-12,702442,506963,1209405,50,10260,7012,18,0,483657,197603,681260,47,6879,1362,26,26
10-12-2012,WEST BENGAL,14,NADIA,01-05-2002,Nov-12,346696,278335,625031,50,6974,6620,50,0,318309,197842,516151,28,5990,3805,17,41
10-12-2012,WEST BENGAL,15,NORTH 24 PARAGANAS,30-03-2001,Nov-12,361462,225080,586542,51,11158,4466,30,0,347489,225876,573365,60,10477,2916,101,0
10-12-2012,WEST BENGAL,16,PURULIA,25-07-2003,Nov-12,210168,306933,517101,50,7542,4047,10,0,84299,75846,160145,10,4297,936,20,0
10-12-2012,WEST BENGAL,17,SILIGURI,07-11-2003,Nov-12,59536,25377,84913,30,935,1393,0,10,37112,17455,54567,30,928,826,4,6
10-12-2012,WEST BENGAL,18,SOUTH 24 PARAGANAS,22-03-2001,Nov-12,628712,521192,1149904,50,8940,5448,30,0,571403,161549,732952,31,6906,1311,29,29
10-12-2012,WEST BENGAL,19,UTTAR DINAJPUR,01-05-2002,Nov-12,257662,301645,559307,50,4806,1556,30,0,142719,174360,317079,27,1865,502,17,0
10-12-2012,WEST BENGAL,19,Total,,,6619158,4997498,11616656,1140,134081,84168,409,32,5638030,2804501,8442531,1062,111813,40206,372,233
