Date,State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total
3/15/2013,RAJASTHAN,6,BHARATPUR,27-12-2004,13-Feb,2249.68,1513.84,561,174.84,483.15,115.69,17.22,616.06,362.66,110.53,17.22,490.42
3/15/2013,RAJASTHAN,7,BHILWARA,17-05-2005,13-Jan,5066.56,3380.14,1293.18,393.24,2317.08,664.13,213.17,3194.38,1808.81,664.13,213.17,2686.12
3/15/2013,RAJASTHAN,8,BIKANER,24-09-2004,13-Feb,2829.04,1882.61,684.23,262.2,1517.18,392.76,52,1961.94,1189.77,368.7,51.12,1609.59
3/15/2013,RAJASTHAN,9,BUNDI,1/5/2002,13-Feb,2179.99,1474.56,537.96,167.47,681.31,187.37,25.74,894.42,522.68,167.4,25.62,715.7
3/15/2013,RAJASTHAN,10,CHITTORGARH,11/3/2005,13-Feb,3108.43,2098.13,776.16,234.14,661.99,195.98,29.75,887.72,610.07,195.01,29.71,834.79
3/15/2013,RAJASTHAN,11,CHURU,17-05-2005,13-Feb,1919.85,1298.81,464.04,157,902.57,226.05,143.17,1271.79,579.02,224.67,143.17,946.86
3/15/2013,RAJASTHAN,12,DAUSA,17-05-2005,13-Feb,2615.75,1778.84,674.29,162.62,781.77,204.59,28.05,1014.41,539.54,204.59,28.05,772.18
3/15/2013,RAJASTHAN,13,DHOLPUR,11/3/2005,13-Jan,1675.85,1132.68,423.44,119.73,383.86,116.4,0.54,500.8,346.22,115.77,0,461.99
3/15/2013,RAJASTHAN,14,DUNGARPUR,11/3/2005,13-Feb,5544.01,3702.03,1379.28,462.7,1799.12,403.83,87.3,2290.25,1408.98,403.83,87.3,1900.11
3/15/2013,RAJASTHAN,15,GANGANAGAR,17-05-2005,13-Feb,2302.66,1585.63,585.76,131.27,862.26,251.73,32.95,1146.94,655.79,234.97,31.52,922.28
3/15/2013,RAJASTHAN,16,HANUMANGARH,17-05-2005,13-Feb,1618.48,1100.11,388.71,129.66,799.11,165.19,40.34,1004.64,591.83,165.19,40.34,797.36
3/15/2013,RAJASTHAN,17,JAIPUR,28-03-2000,12-Aug,4710.26,3236.22,1237.78,236.26,738.54,310.35,47.29,1096.18,658.63,216.13,46.85,921.6
3/15/2013,RAJASTHAN,18,JAISALMER,27-12-2004,13-Feb,1833.55,1267.2,473.85,92.5,899.38,229.23,47.62,1176.23,660.76,213.83,47.62,922.21
3/15/2013,RAJASTHAN,19,JALOR,15-07-2005,13-Jan,3927.1,2670.55,997.41,259.14,1302.49,435.42,38.95,1776.86,1111.4,435.32,38.95,1585.66
3/15/2013,RAJASTHAN,20,JHALAWAR,22-03-2001,12-Sep,2998.14,2032.02,764.02,202.1,1016.58,258.08,785.41,2060.07,782.95,257.73,26.94,1067.62
3/15/2013,RAJASTHAN,21,JHUNJHUNU,27-12-2004,13-Jan,1644.35,1123.91,418.31,102.13,514.98,176.98,48,739.96,460.94,176.66,41.7,679.31
3/15/2013,RAJASTHAN,22,JODHPUR,11/3/2005,13-Feb,4214.75,2889.55,1063.73,261.47,1313.61,336.72,72.42,1722.75,1098.45,336.6,72.42,1507.47
3/15/2013,RAJASTHAN,23,KARAULI,17-05-2005,13-Feb,4108.01,2792.19,1057.93,257.89,1300.29,324.25,116.3,1740.84,1069.16,323.92,115.34,1508.42
3/15/2013,RAJASTHAN,24,KOTA,1/5/2002,13-Feb,2359.75,1583.05,592.9,183.8,738.43,243.89,15.45,997.76,619.19,242.63,15.45,877.27
3/15/2013,RAJASTHAN,25,NAGAUR,17-05-2005,13-Feb,2519.29,1713.76,637.74,167.79,793.86,190.37,110.56,1094.79,744.53,188.63,43.86,977.02
3/15/2013,RAJASTHAN,26,PALI,17-05-2005,13-Feb,2389.22,1619.13,588.36,181.73,776.75,220.69,96.61,1094.05,593.71,199.19,84.28,877.18
3/15/2013,RAJASTHAN,27,RAJSAMAND,1/5/2002,13-Feb,2974.59,2015.74,736.72,222.13,1398.16,341.81,131.42,1871.39,866.5,323.5,106.85,1296.85
3/15/2013,RAJASTHAN,28,SAWAI MADHOPUR,20-02-2003,13-Jan,1864.18,1258.92,460.84,144.42,654.67,211.78,44.12,910.57,541.89,202.59,42.9,787.37
3/15/2013,RAJASTHAN,29,SIKAR,3/3/2000,13-Feb,1862.18,1271.68,467.79,122.71,1006.4,259.46,33.27,1299.13,568.53,211.82,32.86,813.22
3/15/2013,RAJASTHAN,30,SIROHI,17-05-2005,13-Feb,1925.35,1301.63,480.54,143.18,658.53,190.37,0,848.9,652.62,190.32,0,842.94
3/15/2013,RAJASTHAN,31,TONK,11/3/2005,12-Nov,2270.48,1533.84,573.03,163.61,728.48,221.35,29.63,979.46,586.12,219.32,21.64,827.08
3/15/2013,RAJASTHAN,32,UDAIPUR,11/3/2005,13-Feb,9000.49,5994.56,2248.72,757.21,3994.9,953.8,345.02,5293.72,2542.85,915.18,345.02,3803.05
3/15/2013,RAJASTHAN,,Total :-,,,102243.17,69096.73,25759.93,7386.51,35971.66,9553.99,3037.82,48563.47,27381.76,9220.51,2094.99,38697.27
3/15/2013,SIKKIM,1,EAST SIKKIM,18-03-2002,13-Feb,768.19,501.5,161.29,105.4,479.05,355.7,303.39,1138.14,432.58,355.7,303.39,1091.67
3/15/2013,SIKKIM,2,NORTH SIKKIM,18-03-2002,13-Feb,270.69,178.95,59.51,32.23,170.22,144.62,84.94,399.78,152.97,144.62,84.94,382.53
3/15/2013,SIKKIM,3,SOUTH SIKKIM,25-11-1999,13-Feb,466.58,301.51,101.8,63.27,226.08,259.08,143.7,628.86,126.94,259.08,143.7,529.72
3/15/2013,SIKKIM,4,WEST SIKKIM,25-11-1999,13-Feb,548.36,356.6,118.14,73.62,317.59,292.42,197.42,807.43,297.72,292.42,197.42,787.56
3/15/2013,SIKKIM,,Total :-,,,2053.82,1338.56,440.74,274.52,1192.94,1051.82,729.45,2974.21,1010.21,1051.82,729.45,2791.48
3/15/2013,TAMIL NADU,1,COIMBATORE,25-11-1999,13-Jan,3517.04,2233.12,863.27,420.65,1972.25,525.66,320.02,2817.93,1308.21,453.75,319.6,2081.56
3/15/2013,TAMIL NADU,2,CUDDALORE,25-11-1999,13-Feb,5955.58,3893.32,1417.73,644.53,3391.16,2211.61,1439.65,7042.42,2609.1,1499.46,562.37,4670.92
3/15/2013,TAMIL NADU,3,DHARMAPURI,29-01-2002,13-Feb,3498.86,2279.71,821.14,398.01,2026.58,972.46,307.53,3306.57,1621.67,644.64,307.53,2573.85
3/15/2013,TAMIL NADU,4,DINDIGUL,20-02-2003,13-Feb,3871.65,2044.42,1089.34,737.89,1779.43,876.91,411.99,3068.33,1336.47,755.43,405.46,2497.36
3/15/2013,TAMIL NADU,5,ERODE,2/3/2001,13-Jan,3097.77,1991.28,699.77,406.72,1787.48,704.16,378.43,2870.07,1771.99,674.86,382.43,2829.28
3/15/2013,TAMIL NADU,6,KANCHIPURAM,26-06-2002,12-Dec,4541.1,2209.82,1286.29,1044.99,1966.82,1365.54,818.4,4150.76,2297.33,1173.57,711.45,4182.35
3/15/2013,TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),22-03-2001,13-Jan,2124.05,938.81,591.65,593.59,842.11,557.78,362.38,1762.27,824.98,414.44,361.8,1601.22
3/15/2013,TAMIL NADU,8,KARUR,26-06-2002,12-Nov,2101.46,1343.58,463.8,294.08,1207.94,513.23,309.61,2030.78,1223.41,460.19,309.61,1993.21
3/15/2013,TAMIL NADU,9,KRISHNAGIRI,27-12-2004,13-Feb,6151,4049.14,1485.02,616.84,3538.77,1144.71,422.01,5105.49,3018.75,810.29,394.42,4223.45
3/15/2013,TAMIL NADU,10,MADURAI,29-01-2002,13-Feb,4273.73,2793.22,1031.56,448.95,2465.75,1231.24,518.97,4215.96,2246.64,1033.91,488.73,3769.28
3/15/2013,TAMIL NADU,11,NAGAPATTINAM,2/5/2003,12-Dec,3738.82,2489.81,914.38,334.63,2206.04,790.02,243.89,3239.95,1845.34,718.01,214,2777.35
3/15/2013,TAMIL NADU,12,NAMAKKAL,20-02-2003,13-Feb,2357,1516.25,529.35,311.4,1350.35,804.45,302.25,2457.04,1394.4,605.99,302.25,2302.63
3/15/2013,TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),2/5/2003,12-Dec,1423.43,875.08,356,192.35,500.76,276.33,88.82,865.91,317.08,165.75,88.82,571.66
3/15/2013,TAMIL NADU,14,PERAMBALUR,3/3/2000,13-Jan,3340.23,2146.04,761.29,432.9,1904.26,816.2,372.62,3093.07,1786.63,716.98,372.71,2876.32
3/15/2013,TAMIL NADU,15,PUDUKKOTTAI,26-06-2002,13-Jan,4012.67,2638.5,956.52,417.65,2336.21,990.05,452.34,3778.6,2362.64,874.86,451.28,3688.78
3/15/2013,TAMIL NADU,16,RAMANATHAPURAM,26-06-2002,13-Jan,2262.6,1183.45,595.69,483.46,1061.87,606.44,626.85,2295.16,1046.88,526.39,535.45,2108.72
3/15/2013,TAMIL NADU,17,SALEM,20-02-2003,13-Feb,5827.49,3808.23,1419.66,599.6,3368.61,1248.31,772.31,5389.23,2935.35,1138.7,772.29,4846.35
3/15/2013,TAMIL NADU,18,SIVAGANGA,20-02-2003,12-Nov,3170.89,1964.33,739.38,467.18,1733.7,731.9,376.06,2841.66,1447.64,612.14,372.33,2432.12
3/15/2013,TAMIL NADU,19,THANJAVUR,20-02-2003,13-Jan,7560.24,4017.84,2152.97,1389.43,3320.06,1433.77,648.77,5402.6,1920.34,1240.88,642.34,3803.56
3/15/2013,TAMIL NADU,20,THENI,26-06-2002,13-Jan,2213.13,1095.61,610.21,507.31,969.59,633.1,338.26,1940.94,833.9,450.69,338.16,1622.75
3/15/2013,TAMIL NADU,21,THOOTHUKUDI,20-02-2003,13-Feb,2592.94,1207.55,730.98,654.41,1071.47,700.3,475.01,2246.78,801.37,504.65,473.09,1779.11
3/15/2013,TAMIL NADU,22,TIRUCHIRAPPALLI,29-01-2002,13-Jan,2020.75,939.24,552.86,528.65,841.71,536.94,468.11,1846.76,852.87,523.14,416.76,1792.78
3/15/2013,TAMIL NADU,23,TIRUNELVELI,26-06-2002,13-Jan,2623.83,1716.56,571.03,336.24,1530.91,668.03,288.07,2487.01,1483.74,532.47,287.77,2303.98
3/15/2013,TAMIL NADU,24,TIRUVALLUR,2/5/2003,13-Jan,6505.18,4249.62,1572.4,683.16,3684.38,1127.41,132.66,4944.45,2134.87,1106.26,131.5,3372.63
3/15/2013,TAMIL NADU,25,TIRUVANNAMALAI,2/5/2003,13-Jan,5575.39,2703.4,1572.91,1299.08,2387.65,1516.12,562.4,4466.16,2254.83,1353.97,549.83,4158.64
3/15/2013,TAMIL NADU,26,TIRUVARUR,2/5/2003,13-Feb,2038.24,1333.31,476.9,228.03,1190.6,450.38,148.88,1789.86,1071.92,391.68,128.01,1591.62
3/15/2013,TAMIL NADU,27,VELLORE,3/3/2000,13-Jan,4395.49,2813.71,1104.31,477.47,2488.03,875.76,426.96,3790.75,2023.83,806.1,429.39,3259.32
3/15/2013,TAMIL NADU,28,VILLUPURAM,2/5/2003,12-Nov,9153.83,6053.89,2228.5,871.44,5235.69,2103.31,350.65,7689.65,3317.92,1502.99,311.67,5132.58
3/15/2013,TAMIL NADU,29,VIRUDHUNAGAR,22-03-2001,13-Feb,4422.62,2837.17,1088.65,496.8,2470.28,896,219.69,3585.97,1554.18,615.16,218.6,2387.94
3/15/2013,TAMIL NADU,,Total :-,,,114367.01,69366.01,28683.56,16317.44,60630.46,27308.09,12583.58,100522.13,49644.28,22307.37,11279.66,83231.31
3/15/2013,TRIPURA,1,DHALAI,29-01-2002,13-Feb,1443.04,956.68,317.46,168.9,932.73,321.59,146.26,1400.58,957.23,301.59,149.26,1408.08
3/15/2013,TRIPURA,2,NORTH TRIPURA,18-09-2001,13-Feb,1902.5,1190.38,514,198.12,994.43,396.14,101.85,1492.42,954.03,363.65,98.31,1415.99
3/15/2013,TRIPURA,3,SOUTH TRIPURA,18-09-2001,13-Feb,3314.95,1892.4,811.32,611.23,1697.28,725.08,554.98,2977.34,1559.46,692.67,554.98,2807.11
3/15/2013,TRIPURA,4,WEST TRIPURA,10/1/2001,13-Feb,3178.03,2080.78,757.72,339.53,1854.7,756.42,248.5,2859.62,1668.46,689.27,244.8,2602.53
3/15/2013,TRIPURA,,Total :-,,,9838.52,6120.24,2400.5,1317.78,5479.14,2199.23,1051.59,8729.96,5139.18,2047.18,1047.35,8233.71
3/15/2013,UTTAR PRADESH,1,AGRA,30-08-2000,13-Feb,3015.28,2034.58,776.78,203.92,1749.49,750.5,145.6,2645.59,1234.82,750.3,135.12,2120.24
3/15/2013,UTTAR PRADESH,2,ALIGARH,25-07-2003,13-Feb,3363.52,2259.6,806.56,297.36,2008.56,1089.36,272.03,3369.96,1688.66,973.14,244.08,2905.88
3/15/2013,UTTAR PRADESH,3,ALLAHABAD,29-01-2002,13-Feb,4879.3,3058.85,1210.41,610.04,3029.45,3813.17,1252.25,8094.87,2664.61,2494.19,710.29,5869.08
3/15/2013,UTTAR PRADESH,4,AMBEDKAR NAGAR,25-07-2003,13-Feb,4474.96,2875.47,1079.27,520.22,2537.46,2021.06,492.83,5051.35,2455.12,2021.06,451.34,4927.52
3/15/2013,UTTAR PRADESH,5,AURAIYA,25-07-2003,13-Feb,4530.79,2948.87,1105.63,476.29,2619.75,1690.78,612.74,4923.27,1640.15,1221.7,599.2,3461.05
3/15/2013,UTTAR PRADESH,6,AZAMGARH,2/3/2001,13-Feb,5895.58,3811.05,1469.79,614.74,3376.51,1926.92,355.97,5659.4,3188.24,1568.18,352.2,5108.62
3/15/2013,UTTAR PRADESH,7,BAGPAT,25-07-2003,13-Feb,1349.48,899.6,323.85,126.03,800.08,514.09,97.17,1411.34,689.06,471.25,90.81,1251.12
3/15/2013,UTTAR PRADESH,8,BAHRAICH,29-01-2002,13-Feb,9891.7,6418.32,2449.55,1023.83,5599.05,2795.91,727,9121.96,4564.46,2712.93,676.15,7953.54
3/15/2013,UTTAR PRADESH,9,BALLIA,10/1/2001,13-Feb,4737.11,2989.07,1139.7,608.34,2643.95,5520.93,909.68,9074.56,2249.99,2213.14,537.5,5000.63
3/15/2013,UTTAR PRADESH,10,BALRAMPUR,20-02-2003,13-Feb,2443.75,1600.46,603.4,239.89,1430.61,1274.3,194.51,2899.42,1413.55,1046.53,185.88,2645.97
3/15/2013,UTTAR PRADESH,11,BANDA,20-02-2003,13-Feb,5073.28,3381.73,1223.38,468.17,2958.85,2398.41,448.23,5805.49,2226.4,1883.8,442.52,4552.72
3/15/2013,UTTAR PRADESH,12,BARABANKI,29-01-2002,13-Feb,5582.06,3549.47,1376.28,656.31,3163.79,2887.88,737.63,6789.3,3022.67,2823.22,571.24,6417.13
3/15/2013,UTTAR PRADESH,13,BAREILLY,20-02-2003,13-Feb,3776.07,2478.06,921.05,376.96,2464.24,1801.56,1052.65,5318.45,2469,1554.12,837.92,4861.04
3/15/2013,UTTAR PRADESH,14,BASTI,29-01-2002,13-Feb,5338.11,3361.67,1352.71,623.73,2963.15,1325.24,358.92,4647.31,2566.81,1082.83,358.88,4008.51
3/15/2013,UTTAR PRADESH,15,BIJNOR,2/3/2001,13-Feb,3785.67,2472.81,935.15,377.71,2210.29,1775.69,360,4345.98,2213.94,841,334.4,3389.34
3/15/2013,UTTAR PRADESH,16,BUDAUN,29-01-2002,13-Feb,2932.13,1794.77,754.59,382.77,1864.63,2301.62,469.4,4635.64,1896.59,1616.9,435.24,3948.73
3/15/2013,UTTAR PRADESH,17,BULANDSHAHR,29-01-2002,13-Feb,2055.59,1383.67,537.29,134.63,1225.68,726.35,159.18,2111.21,951.9,659.47,126.87,1738.23
3/15/2013,UTTAR PRADESH,18,CHANDAULI,3/3/2000,13-Feb,2007.56,1290.49,453.31,263.76,1283.93,1083.37,858.23,3225.53,1194.78,918.96,328.68,2442.42
3/15/2013,UTTAR PRADESH,19,CHITRAKOOT,29-01-2002,13-Feb,1135.11,722.64,279.92,132.55,643.05,1101.06,94.99,1839.1,682.52,665.77,85.88,1434.17
3/15/2013,UTTAR PRADESH,20,DEORIA,10/1/2001,13-Feb,6481.13,4280.7,1550.34,650.09,3743.95,2009.29,1199.15,6952.39,3109.59,1921.89,954.16,5985.64
3/15/2013,UTTAR PRADESH,21,ETAH,25-07-2003,13-Feb,2196.39,1442.27,511.24,242.88,1294.92,919.55,1428.6,3643.07,1369.26,919.54,455.3,2744.1
3/15/2013,UTTAR PRADESH,22,ETAWAH,25-07-2003,13-Feb,3550.2,2310.58,848.61,391.01,2062.11,1169,360.94,3592.05,1812.6,1169,350.74,3332.35
3/15/2013,UTTAR PRADESH,23,FAIZABAD,25-07-2003,13-Feb,2800.59,1743.82,677.57,379.2,1556,1603.22,511.22,3670.44,1577.36,1509.38,342.77,3429.51
3/15/2013,UTTAR PRADESH,24,FARRUKHABAD,25-07-2003,13-Feb,4121.39,2650.64,1019.16,451.59,2640.04,2072.97,341.35,5054.36,2634.21,1559.74,309.64,4503.58
3/15/2013,UTTAR PRADESH,25,FATEHPUR,20-02-2003,13-Feb,3596.43,2332.75,881.1,382.58,2067.44,1237.7,296.43,3601.57,1747.25,1237.68,293.67,3278.6
3/15/2013,UTTAR PRADESH,26,FIROZABAD,25-07-2003,13-Feb,1308.36,884.5,335.54,88.32,787.39,333.36,66.28,1187.02,772.39,309.63,65.36,1147.37
3/15/2013,UTTAR PRADESH,27,GAUTAM BUDDHA NAGAR,25-07-2003,13-Feb,1090.5,620.74,324.7,145.06,549.76,224.55,53.68,827.99,465.16,224.84,54.36,744.36
3/15/2013,UTTAR PRADESH,28,GHAZIABAD,12/3/2003,13-Feb,1561.65,1078.31,417.11,66.23,862.48,255.64,45.75,1163.87,682.42,212.47,44.6,939.49
3/15/2013,UTTAR PRADESH,29,GHAZIPUR,29-01-2001,13-Feb,5154.82,3292.96,1250.35,611.51,2909.87,2295.3,378.42,5583.58,2813.26,2133.27,354.17,5300.7
3/15/2013,UTTAR PRADESH,30,GONDA,25-07-2003,13-Feb,4888.83,3125.16,1229.45,534.22,2765.13,1301.63,350.45,4417.22,2067.85,1300.16,350.45,3718.46
3/15/2013,UTTAR PRADESH,31,GORAKHPUR,18-03-2002,13-Feb,7032.97,4555.48,1683.08,794.41,4069,2929.09,1595,8593.09,3847.98,2599.95,504.5,6952.42
3/15/2013,UTTAR PRADESH,32,HAMIRPUR,20-02-2003,13-Feb,3391.22,2224.23,822.06,344.93,1934.76,1655.13,643.16,4233.05,1411.08,1276.28,328.32,3015.67
3/15/2013,UTTAR PRADESH,33,HARDOI,20-02-2003,13-Feb,7897.01,5253.95,1864.62,778.44,4669.86,4989.94,646.63,10306.42,4204.48,4793.74,643.73,9641.95
3/15/2013,UTTAR PRADESH,34,JALAUN,29-01-2002,13-Feb,3114.18,1957.02,812.48,344.68,1718.76,2098.01,370.1,4186.86,1628.57,1123.72,317.72,3070.01
3/15/2013,UTTAR PRADESH,35,JAUNPUR,10/1/2001,13-Feb,8986.42,5931.54,2152.12,902.76,5281.56,3868.93,898.61,10049.1,4698.48,3025.84,806.22,8530.55
3/15/2013,UTTAR PRADESH,36,JHANSI,25-07-2003,13-Feb,2066.57,1340.36,499.06,227.15,1339.02,960.44,282.68,2582.14,1373.78,865.66,276.18,2515.62
3/15/2013,UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,25-07-2003,13-Feb,2206.61,1481.39,532.54,192.68,1320.53,902.78,224.78,2448.1,1369.03,882.31,171.73,2423.07
3/15/2013,UTTAR PRADESH,38,KANNAUJ,25-07-2003,13-Feb,3765.71,2476.18,892.05,397.48,2210.71,985.28,302.46,3498.45,2186.65,891.02,293.13,3370.8
3/15/2013,UTTAR PRADESH,39,KANPUR DEHAT,29-01-2002,13-Feb,3555.9,2228.11,875.53,452.26,2215.88,1952.06,699.72,4867.66,2226.31,1322.93,560.83,4110.07
3/15/2013,UTTAR PRADESH,40,KANPUR NAGAR,29-01-2002,13-Feb,3592.47,2364.91,879.54,348.02,2069.06,540.96,339.17,2949.19,1494.22,540.96,246.27,2281.45
3/15/2013,UTTAR PRADESH,41,KANSHIRAM NAGAR,4/8/2010,13-Feb,2960.41,1935.18,822.31,202.92,578.14,126.45,2.4,706.99,570.41,74.94,0,645.35
3/15/2013,UTTAR PRADESH,42,KAUSHAMBI,25-07-2003,13-Feb,4202.04,2720.85,1015.58,465.61,2409.58,1480.78,1081.56,4971.92,2371.09,1440.29,549.74,4361.12
3/15/2013,UTTAR PRADESH,43,KUSHINAGAR,20-02-2003,13-Feb,10579.4,6941.7,2545.43,1092.27,6059.9,2446.69,783.08,9289.67,5415.62,2445.59,781.76,8642.97
3/15/2013,UTTAR PRADESH,44,LAKHIMPUR KHERI,25-07-2003,13-Feb,4788.06,3240.9,1222.4,324.76,2836.31,2097.72,273.48,5207.51,2272.19,2096.39,273.48,4642.06
3/15/2013,UTTAR PRADESH,45,LALITPUR,29-01-2002,13-Feb,2768.5,1794.57,658.74,315.19,1590.11,1115.55,240.3,2945.96,1325.43,909.09,240.3,2474.82
3/15/2013,UTTAR PRADESH,46,LUCKNOW,3/3/2000,13-Feb,3995.15,2667.93,948.14,379.08,2375.93,1777.33,148.03,4301.29,1917.48,1478.27,142.1,3537.85
3/15/2013,UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),25-07-2003,13-Feb,1589.16,1081.14,399.09,108.93,952.81,479.66,118.25,1550.72,838.02,479.65,118.25,1435.92
3/15/2013,UTTAR PRADESH,48,MAHARAJGANJ,25-07-2003,13-Feb,4269.3,2696.97,1029.27,543.06,2675.67,2294.74,617.12,5587.53,3097.91,1830.72,593.24,5521.87
3/15/2013,UTTAR PRADESH,49,MAHOBA,25-07-2003,13-Feb,1965.79,1283.05,488.89,193.85,1134.37,871.03,209.42,2214.82,928.05,675.09,202,1805.14
3/15/2013,UTTAR PRADESH,50,MAINPURI,25-07-2003,13-Feb,3105.6,2020.7,769.86,315.04,1792.34,2807.56,572.25,5172.14,1663.11,2154.8,226.2,4044.11
3/15/2013,UTTAR PRADESH,51,MATHURA,25-07-2003,13-Feb,1858.84,1273.54,463.85,121.45,1115.31,333.18,370.04,1818.53,944.34,333.16,108.29,1385.79
3/15/2013,UTTAR PRADESH,52,MAU,20-02-2003,13-Feb,4246.62,2776.66,1003.2,466.76,2444.28,900.17,382.72,3727.17,2009.35,665.23,380.96,3055.55
3/15/2013,UTTAR PRADESH,53,MEERUT,14-01-2004,13-Feb,1544.95,1039.97,380.12,124.86,928.58,1322.98,122.86,2374.42,811.89,502.93,121.74,1436.56
3/15/2013,UTTAR PRADESH,54,MIRZAPUR,3/3/2000,13-Feb,6523.45,4217.48,1529.28,776.69,3760.79,3435.51,866.02,8062.32,3059.81,3305.4,830.4,7195.62
3/15/2013,UTTAR PRADESH,55,MORADABAD,25-07-2003,13-Feb,5458.06,3713.84,1396.52,347.7,3287.48,1649.13,302.55,5239.16,2690.42,1592.74,230.06,4513.22
3/15/2013,UTTAR PRADESH,56,MUZAFFARNAGAR,25-07-2003,13-Feb,2196.81,1444.18,535.38,217.25,1289.63,807.02,235.19,2331.84,1053.28,746.35,226.43,2026.07
3/15/2013,UTTAR PRADESH,57,PILIBHIT,25-07-2003,13-Feb,3171.52,2061.36,767.99,342.17,1833.49,785.32,596.82,3215.63,1731.32,698.49,580.05,3009.86
3/15/2013,UTTAR PRADESH,58,PRATAPGARH,18-03-2002,13-Feb,3635.17,2275.59,861.74,497.84,2263.51,2272.15,726.92,5262.58,2395.26,1909.03,598.69,4902.98
3/15/2013,UTTAR PRADESH,59,RAE BARELI,20-02-2003,13-Feb,7735.21,5126.97,1874.63,733.61,4527.5,2338.5,432.71,7298.71,4001.99,2338.23,370.02,6710.24
3/15/2013,UTTAR PRADESH,60,RAMPUR,25-07-2003,13-Feb,3341.36,2265.86,841.81,233.69,1947.06,905.4,90.11,2942.57,1236.11,870.5,61.48,2168.09
3/15/2013,UTTAR PRADESH,61,SAHARANPUR,29-01-2002,13-Feb,2292.46,1516.63,575.66,200.17,1505.6,1045.24,225.23,2776.07,1400.32,989.31,183.88,2573.51
3/15/2013,UTTAR PRADESH,62,SANT KABIR NAGAR,20-02-2003,13-Feb,4378.6,2876.3,1062.46,439.84,2532.48,1060.38,1066.64,4659.5,2270.88,839.58,289.89,3400.36
3/15/2013,UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),18-03-2002,13-Feb,2872.39,1879.24,703.49,289.66,1641.55,969.99,481.99,3093.53,1218.53,964,472.39,2654.92
3/15/2013,UTTAR PRADESH,64,SHAHJAHANPUR,25-07-2003,13-Feb,5947.11,3825.48,1430.2,691.43,3795.29,1370.82,477.52,5643.63,3508.58,1240.86,255.5,5004.94
3/15/2013,UTTAR PRADESH,65,SHRAVASTI,20-02-2003,13-Feb,3109.54,1995.27,743.99,370.28,1761.18,1271.14,307.71,3340.03,1652.66,1267.81,303.63,3224.1
3/15/2013,UTTAR PRADESH,66,SIDDHARTHNAGAR,20-02-2003,13-Feb,4938.48,3239.9,1156.88,541.7,2869.81,1896.16,1318.3,6084.27,2607.48,1831.16,532.41,4971.05
3/15/2013,UTTAR PRADESH,67,SITAPUR,25-07-2003,13-Feb,11644.27,7685.86,2799.68,1158.73,6798.15,3264.76,539.04,10601.95,6411.88,3167.26,502.83,10081.97
3/15/2013,UTTAR PRADESH,68,SONBHADRA,3/3/2000,13-Feb,4506.21,2936.97,1060.23,509.01,2636.09,3015.11,756.38,6407.58,2471.6,2416.67,491.35,5379.62
3/15/2013,UTTAR PRADESH,69,SULTANPUR,18-03-2002,13-Feb,5008.02,3219.63,1215.16,573.23,2863.48,2643.49,583.14,6090.11,2791.5,2387.8,580.09,5759.38
3/15/2013,UTTAR PRADESH,70,UNNAO,25-07-2003,13-Feb,6824.72,4388.8,1651.35,784.57,4351.26,3019.07,1153.87,8524.2,4159.83,2814.73,1149.47,8124.03
3/15/2013,UTTAR PRADESH,71,VARANASI,10/1/2001,13-Feb,4642.4,3122.51,1114.95,404.94,2775.15,1678.84,293.13,4747.12,2498.17,1025.14,290.84,3814.16
3/15/2013,UTTAR PRADESH,,Total :-,,,294726,192171.8,71925.16,30629.04,171973.58,122584.88,36008.38,330566.84,153829.69,102829.72,26915.52,283574.93
3/15/2013,UTTARAKHAND,1,ALMORA,13-02-2003,13-Feb,1686.87,1126.2,411.36,149.31,977.49,317.16,125.15,1419.8,712.66,294.41,125.15,1132.22
3/15/2013,UTTARAKHAND,2,BAGESHWAR,13-02-2003,13-Feb,707.08,469.84,168.6,68.64,413.37,141.23,64.71,619.3,354.4,140.94,64.71,560.05
3/15/2013,UTTARAKHAND,3,CHAMOLI,7/11/2003,13-Feb,798.93,530.03,187.43,81.47,466.61,154.6,63.9,685.11,398.99,154.58,63.9,617.47
3/15/2013,UTTARAKHAND,4,CHAMPAWAT,7/11/2003,13-Feb,806.06,539.24,195.42,71.4,466.47,140.4,60.87,667.74,361.92,138.56,60.87,561.34
3/15/2013,UTTARAKHAND,5,DEHRADUN,7/11/2003,13-Feb,1607.05,1047.66,400.9,158.49,917.05,327.59,80.23,1324.87,564.52,236.09,80.23,880.84
3/15/2013,UTTARAKHAND,6,HARIDWAR,18-09-2001,13-Feb,1163.5,758.07,279.35,126.08,665.46,216.79,113.96,996.21,540.42,212.58,113.95,866.96
3/15/2013,UTTARAKHAND,7,NAINITAL,7/11/2003,13-Feb,503.61,332.61,118.22,52.78,293.82,109.28,36.24,439.34,302.87,109.28,36.24,448.39
