Date,State_Name,SL_No,District_Name,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total
10-12-2012,NAGALAND,5,PHEK,732,511.32,1,4,27-08-2012,2.11,--,11.65,13.76
10-12-2012,NAGALAND,6,TUENSANG,578.09,403.52,1,3,27-08-2012,11.54,--,61.5,73.04
10-12-2012,NAGALAND,7,ZUNHEBOTO,1052.73,740.54,2,1,27-08-2012,15,--,80.71,95.71
10-12-2012,NAGALAND,7,Total,5243.56,3692.93,,,,95.5,--,300.87,396.37
10-12-2012,RAJASTHAN,1,ALWAR,2926.71,1977.54,2,4,26-09-2012,273.49,101.52,19.55,394.56
10-12-2012,RAJASTHAN,2,BANSWARA,7953.45,5351.42,1,4,26-09-2012,472.93,52.58,394.33,919.84
10-12-2012,RAJASTHAN,,,,,2,1,26-11-2012,4.55,--,--,4.55
10-12-2012,RAJASTHAN,3,BARMER,5374.94,3609.71,3,1,26-11-2012,522.77,156.32,24.82,703.91
10-12-2012,RAJASTHAN,4,BHILWARA,5066.56,3380.14,3,1,26-09-2012,425.26,137.55,34.5,597.31
10-12-2012,RAJASTHAN,5,BIKANER,2829.04,1882.61,3,2,26-11-2012,95.78,50.09,0.14,146.01
10-12-2012,RAJASTHAN,6,BUNDI,2179.99,1474.56,2,2,26-09-2012,102.68,42.84,22.13,167.65
10-12-2012,RAJASTHAN,7,CHURU,1919.85,1298.81,3,1,26-09-2012,144.21,74.73,0.54,219.48
10-12-2012,RAJASTHAN,8,DAUSA,2615.75,1778.84,2,2,26-09-2012,125.64,71.5,38.06,235.2
10-12-2012,RAJASTHAN,9,DUNGARPUR,5544.01,3702.03,2,4,26-09-2012,197.03,18.75,132.05,347.83
10-12-2012,RAJASTHAN,10,HANUMANGARH,1618.48,1100.11,2,3,26-09-2012,94.24,62.81,0.33,157.38
10-12-2012,RAJASTHAN,11,JAISALMER,1833.55,1267.2,3,1,26-09-2012,149.92,42.47,6.23,198.62
10-12-2012,RAJASTHAN,12,JODHPUR,4214.75,2889.55,2,3,26-09-2012,255.39,84.47,6.16,346.02
10-12-2012,RAJASTHAN,13,KARAULI,4108.01,2792.19,2,4,26-09-2012,162.32,103.31,43.39,309.02
10-12-2012,RAJASTHAN,14,KOTA,2359.75,1583.05,2,2,26-09-2012,105.58,53.06,15.57,174.21
10-12-2012,RAJASTHAN,15,NAGAUR,2519.29,1713.76,2,4,26-09-2012,135.43,57.38,0.26,193.07
10-12-2012,RAJASTHAN,16,PALI,2389.22,1619.13,2,3,26-09-2012,113.18,41.37,5.92,160.47
10-12-2012,RAJASTHAN,17,RAJSAMAND,2974.59,2015.74,2,4,26-09-2012,255.49,60.24,27,342.73
10-12-2012,RAJASTHAN,18,SIKAR,1862.18,1271.68,3,1,26-09-2012,86.87,24.92,2.02,113.81
10-12-2012,RAJASTHAN,19,UDAIPUR,9000.49,5994.56,3,1,26-11-2012,704.25,82.27,367.3,1153.82
10-12-2012,RAJASTHAN,19,Total,69290.61,46702.63,,,,4427.01,1318.18,1140.3,6885.49
10-12-2012,SIKKIM,1,EAST SIKKIM,768.19,501.5,2,3,28-08-2012,17.14,1.6,3.7,22.44
10-12-2012,SIKKIM,2,NORTH SIKKIM,270.69,178.95,2,3,28-08-2012,4.45,0.23,4.07,8.75
10-12-2012,SIKKIM,3,SOUTH SIKKIM,466.58,301.51,2,3,28-08-2012,32.52,2.27,0.56,35.35
10-12-2012,SIKKIM,4,WEST SIKKIM,548.36,356.6,3,1,28-08-2012,2.59,0.18,0.56,3.33
10-12-2012,SIKKIM,4,Total,2053.82,1338.56,,,,56.7,4.28,8.89,69.87
10-12-2012,TAMIL NADU,1,COIMBATORE,3517.04,2233.12,3,3,29-05-2012,122.15,52.77,1.31,176.23
10-12-2012,TAMIL NADU,2,CUDDALORE,5955.58,3893.32,3,2,29-05-2012,277.71,247.81,1.38,526.9
10-12-2012,TAMIL NADU,3,DHARMAPURI,3498.86,2279.71,3,3,29-05-2012,90.82,24.81,1.56,117.19
10-12-2012,TAMIL NADU,4,DINDIGUL,3871.65,2044.42,3,3,29-05-2012,197,85.43,0.44,282.87
10-12-2012,TAMIL NADU,5,ERODE,3097.77,1991.28,3,3,29-05-2012,15.57,5.98,0.13,21.68
10-12-2012,TAMIL NADU,6,KANCHIPURAM,4541.1,2209.82,3,4,29-05-2012,48.95,53.39,0.77,103.11
10-12-2012,TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),2124.05,938.81,3,3,29-05-2012,12.05,0.83,0.04,12.92
10-12-2012,TAMIL NADU,8,KARUR,2101.46,1343.58,4,2,29-05-2012,4.1,1.96,0.01,6.07
10-12-2012,TAMIL NADU,9,KRISHNAGIRI,6151,4049.14,2,4,29-05-2012,382.85,104.6,6.58,494.03
10-12-2012,TAMIL NADU,10,MADURAI,4273.73,2793.22,3,3,29-05-2012,163.09,62.16,0.23,225.48
10-12-2012,TAMIL NADU,11,NAGAPATTINAM,3738.82,2489.81,3,3,29-05-2012,83.83,78.22,0.13,162.18
10-12-2012,TAMIL NADU,12,NAMAKKAL,2357,1516.25,3,4,29-05-2012,43.89,20.99,1.97,66.85
10-12-2012,TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),1423.43,875.08,2,2,29-05-2012,65.56,44.27,4.02,113.85
10-12-2012,TAMIL NADU,14,PERAMBALUR,3340.23,2146.04,3,3,29-05-2012,71.67,55.33,0.47,127.47
10-12-2012,TAMIL NADU,15,PUDUKKOTTAI,4012.67,2638.5,3,4,29-05-2012,133.43,45.79,0.04,179.26
10-12-2012,TAMIL NADU,16,RAMANATHAPURAM,2262.6,1183.45,3,4,29-05-2012,10.56,4.4,--,14.96
10-12-2012,TAMIL NADU,17,SALEM,5827.49,3808.23,4,1,29-05-2012,197.91,68.41,9.27,275.59
10-12-2012,TAMIL NADU,18,SIVAGANGA,3170.89,1964.33,3,3,29-05-2012,117.09,43.03,0.04,160.16
10-12-2012,TAMIL NADU,19,THANJAVUR,7560.24,4017.84,3,2,29-05-2012,412.59,25.05,0.09,437.73
10-12-2012,TAMIL NADU,20,THENI,2213.13,1095.61,3,3,29-05-2012,52.02,25.05,0.09,77.16
10-12-2012,TAMIL NADU,21,THOOTHUKUDI,2592.94,1207.55,3,4,29-05-2012,47.64,23.94,0.05,71.63
10-12-2012,TAMIL NADU,22,TIRUCHIRAPPALLI,2020.75,939.24,3,3,29-05-2012,12.07,4.88,0.11,17.06
10-12-2012,TAMIL NADU,23,TIRUNELVELI,2623.83,1716.56,3,4,29-05-2012,46.46,19.14,0.08,65.68
10-12-2012,TAMIL NADU,24,TIRUVALLUR,6505.18,4249.62,3,2,29-05-2012,354.78,292.99,8.37,656.14
10-12-2012,TAMIL NADU,25,TIRUVANNAMALAI,5575.39,2703.4,3,3,29-05-2012,139,68.68,4.56,212.24
10-12-2012,TAMIL NADU,26,TIRUVARUR,2038.24,1333.31,3,3,29-05-2012,21.37,22.63,0.03,44.03
10-12-2012,TAMIL NADU,27,VELLORE,4395.49,2813.71,3,4,29-05-2012,136.62,67.6,3.08,207.3
10-12-2012,TAMIL NADU,28,VILLUPURAM,9153.83,6053.89,3,3,29-05-2012,574.38,406.54,13.41,994.33
10-12-2012,TAMIL NADU,29,VIRUDHUNAGAR,4422.62,2837.17,3,2,29-05-2012,255.13,133.75,0.21,389.09
10-12-2012,TAMIL NADU,29,Total,114367.01,69366.01,,,,4090.29,2090.43,58.47,6239.19
10-12-2012,TRIPURA,1,DHALAI,1443.04,956.68,2,4,28-08-2012,7.56,4.62,11.74,23.92
10-12-2012,TRIPURA,2,NORTH TRIPURA,1902.5,1190.38,2,4,28-08-2012,45.3,12.92,18.75,76.97
10-12-2012,TRIPURA,3,SOUTH TRIPURA,3314.95,1892.4,2,4,28-08-2012,2.71,1.17,2.08,5.96
10-12-2012,TRIPURA,4,WEST TRIPURA,3178.03,2080.78,3,1,28-08-2012,8.66,4.17,5.06,17.89
10-12-2012,TRIPURA,4,Total,9838.52,6120.24,,,,64.23,22.88,37.63,124.74
10-12-2012,UTTAR PRADESH,1,AGRA,3015.28,2034.58,3,2,26-09-2012,267.33,114.67,0.05,382.05
10-12-2012,UTTAR PRADESH,2,ALIGARH,3363.52,2259.6,3,4,26-09-2012,79.47,38.12,--,117.59
10-12-2012,UTTAR PRADESH,3,ALLAHABAD,4879.3,3058.85,3,3,26-09-2012,90.85,47.11,0.08,138.04
10-12-2012,UTTAR PRADESH,4,AMBEDKAR NAGAR,4474.96,2875.47,3,1,26-09-2012,150.72,85.93,0.01,236.66
10-12-2012,UTTAR PRADESH,5,AURAIYA,4530.79,2948.87,3,3,26-09-2012,93.97,66.54,0.01,160.52
10-12-2012,UTTAR PRADESH,6,AZAMGARH,5895.58,3811.05,3,3,26-09-2012,156.03,93.9,0.03,249.96
10-12-2012,UTTAR PRADESH,7,BAGPAT,1349.48,899.6,3,3,26-09-2012,37.3,7.24,--,44.54
10-12-2012,UTTAR PRADESH,8,BAHRAICH,9891.7,6418.32,3,2,26-09-2012,648.01,179.07,1.83,828.91
10-12-2012,UTTAR PRADESH,9,BALLIA,4737.11,2989.07,3,1,26-09-2012,164.41,51.88,0.01,216.3
10-12-2012,UTTAR PRADESH,10,BALRAMPUR,2443.75,1600.46,3,3,26-09-2012,36.22,9.02,0.31,45.55
10-12-2012,UTTAR PRADESH,11,BANDA,5073.28,3381.73,3,2,26-09-2012,276.35,120.67,0.01,397.03
10-12-2012,UTTAR PRADESH,12,BARABANKI,5582.06,3549.47,3,4,26-09-2012,86.23,58.05,0.01,144.29
10-12-2012,UTTAR PRADESH,13,BAREILLY,3776.07,2478.06,3,4,26-09-2012,50.78,13.7,--,64.48
10-12-2012,UTTAR PRADESH,14,BASTI,5338.11,3361.67,3,1,26-09-2012,204.68,86.4,0.02,291.1
10-12-2012,UTTAR PRADESH,15,BIJNOR,3785.67,2472.81,3,3,26-09-2012,45.75,25.03,0.04,70.82
10-12-2012,UTTAR PRADESH,16,BUDAUN,2932.13,1794.77,3,1,26-09-2012,13.19,4.56,--,17.75
10-12-2012,UTTAR PRADESH,17,BULANDSHAHR,2055.59,1383.67,3,2,26-09-2012,62.53,28.97,--,91.5
10-12-2012,UTTAR PRADESH,18,CHANDAULI,2007.56,1290.49,4,1,26-09-2012,19.96,10.88,--,30.84
10-12-2012,UTTAR PRADESH,19,CHITRAKOOT,1135.11,722.64,3,1,26-09-2012,21.35,13.11,--,34.46
10-12-2012,UTTAR PRADESH,20,DEORIA,6481.13,4280.7,3,3,26-09-2012,373.64,134.66,0.06,508.36
10-12-2012,UTTAR PRADESH,21,ETAH,2196.39,1442.27,3,3,26-09-2012,10.76,3.57,--,14.33
10-12-2012,UTTAR PRADESH,22,ETAWAH,3550.2,2310.58,3,3,26-09-2012,51.91,29.29,--,81.2
10-12-2012,UTTAR PRADESH,23,FAIZABAD,2800.59,1743.82,3,3,26-09-2012,40.99,21.55,--,62.54
10-12-2012,UTTAR PRADESH,24,FARRUKHABAD,4121.39,2650.64,3,1,26-09-2012,37.7,11.99,--,49.69
10-12-2012,UTTAR PRADESH,25,FATEHPUR,3596.43,2332.75,3,2,26-09-2012,94.89,55.15,0.02,150.06
10-12-2012,UTTAR PRADESH,26,FIROZABAD,1308.36,884.5,3,2,26-09-2012,29.33,11.22,--,40.55
10-12-2012,UTTAR PRADESH,27,GAUTAM BUDDHA NAGAR,1090.5,620.74,3,2,26-09-2012,30.34,11.46,0.01,41.81
10-12-2012,UTTAR PRADESH,28,GHAZIABAD,1561.65,1078.31,3,3,26-09-2012,64.89,24.05,--,88.94
10-12-2012,UTTAR PRADESH,29,GHAZIPUR,5154.82,3292.96,3,3,26-09-2012,173.28,78.39,0.01,251.68
10-12-2012,UTTAR PRADESH,30,GONDA,4888.83,3125.16,2,4,26-09-2012,171.7,50.92,0.01,222.63
10-12-2012,UTTAR PRADESH,31,GORAKHPUR,7032.97,4555.48,3,2,26-09-2012,95.06,49.18,0.02,144.26
10-12-2012,UTTAR PRADESH,32,HAMIRPUR,3391.22,2224.23,3,2,26-09-2012,212.07,101.2,--,313.27
10-12-2012,UTTAR PRADESH,33,HARDOI,7897.01,5253.95,3,3,26-09-2012,143.73,131.33,--,275.06
10-12-2012,UTTAR PRADESH,34,JALAUN,3114.18,1957.02,3,2,26-09-2012,119.13,79.68,--,198.81
10-12-2012,UTTAR PRADESH,35,JAUNPUR,8986.42,5931.54,3,3,26-09-2012,181.21,85.64,0.02,266.87
10-12-2012,UTTAR PRADESH,36,JHANSI,2066.57,1340.36,3,4,26-09-2012,3.45,2.79,--,6.24
10-12-2012,UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,2206.61,1481.39,3,3,26-09-2012,42.91,16.45,--,59.36
10-12-2012,UTTAR PRADESH,38,KANNAUJ,3765.71,2476.18,3,3,26-09-2012,60.69,23.2,--,83.89
10-12-2012,UTTAR PRADESH,39,KANPUR DEHAT,3555.9,2228.11,3,3,26-09-2012,36.47,20.18,0.01,56.66
10-12-2012,UTTAR PRADESH,40,KANPUR NAGAR,3592.47,2364.91,3,3,26-09-2012,172.56,104.71,0.05,277.32
10-12-2012,UTTAR PRADESH,41,KAUSHAMBI,4202.04,2720.85,3,2,26-09-2012,87.46,95.29,--,182.75
10-12-2012,UTTAR PRADESH,42,KUSHINAGAR,10579.4,6941.7,3,1,26-09-2012,650.53,227.39,0.07,877.99
10-12-2012,UTTAR PRADESH,43,LAKHIMPUR KHERI,4788.06,3240.9,3,3,26-09-2012,165.55,211.51,0.07,377.13
10-12-2012,UTTAR PRADESH,44,LALITPUR,2768.5,1794.57,3,3,26-09-2012,73.12,43.62,--,116.74
10-12-2012,UTTAR PRADESH,45,LUCKNOW,3995.15,2667.93,4,1,26-09-2012,51.95,66.37,0.02,118.34
10-12-2012,UTTAR PRADESH,46,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,3,1,26-09-2012,18.65,62.36,13.84,94.85
10-12-2012,UTTAR PRADESH,47,MAHARAJGANJ,4269.3,2696.97,3,3,26-09-2012,72.33,27.74,0.07,100.14
10-12-2012,UTTAR PRADESH,48,MAHOBA,1965.79,1283.05,3,2,26-09-2012,58.62,36.48,--,95.1
10-12-2012,UTTAR PRADESH,49,MAINPURI,3105.6,2020.7,3,1,26-09-2012,88.72,34.13,0.02,122.87
10-12-2012,UTTAR PRADESH,50,MATHURA,1858.84,1273.54,3,2,26-09-2012,99.88,44.39,0.02,144.29
10-12-2012,UTTAR PRADESH,51,MAU,4246.62,2776.66,3,1,26-09-2012,163.42,93.05,0.03,256.5
10-12-2012,UTTAR PRADESH,52,MEERUT,1544.95,1039.97,3,2,26-09-2012,24.44,10.23,--,34.67
10-12-2012,UTTAR PRADESH,53,MIRZAPUR,6523.45,4217.48,3,4,26-09-2012,97.73,66.24,0.06,164.03
10-12-2012,UTTAR PRADESH,54,MORADABAD,5458.06,3713.84,3,3,26-09-2012,189.53,66.98,--,256.51
10-12-2012,UTTAR PRADESH,55,MUZAFFARNAGAR,2196.81,1444.18,3,3,26-09-2012,37.31,10.18,--,47.49
10-12-2012,UTTAR PRADESH,56,PILIBHIT,3171.52,2061.36,3,2,26-09-2012,77.41,23.83,0.07,101.31
10-12-2012,UTTAR PRADESH,57,PRATAPGARH,3635.17,2275.59,3,2,26-09-2012,38.3,17.72,--,56.02
10-12-2012,UTTAR PRADESH,58,RAE BARELI,7735.21,5126.97,3,2,26-09-2012,227.63,178.21,0.15,405.99
10-12-2012,UTTAR PRADESH,59,RAMPUR,3341.36,2265.86,3,3,26-09-2012,334.22,97.27,0.03,431.52
10-12-2012,UTTAR PRADESH,60,SAHARANPUR,2292.46,1516.63,3,3,26-09-2012,32.75,18.9,0.01,51.66
10-12-2012,UTTAR PRADESH,61,SANT KABIR NAGAR,4378.6,2876.3,3,1,26-09-2012,182,80.29,0.03,262.32
10-12-2012,UTTAR PRADESH,62,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,3,1,26-09-2012,157.32,75.51,0.02,232.85
10-12-2012,UTTAR PRADESH,63,SHAHJAHANPUR,5947.11,3825.48,3,1,26-09-2012,102.22,39.82,--,142.04
10-12-2012,UTTAR PRADESH,64,SHRAVASTI,3109.54,1995.27,3,3,26-09-2012,118.69,42.45,0.37,161.51
10-12-2012,UTTAR PRADESH,65,SIDDHARTHNAGAR,4938.48,3239.9,3,2,26-09-2012,165.27,50.73,0.01,216.01
10-12-2012,UTTAR PRADESH,66,SITAPUR,11644.27,7685.86,3,2,26-09-2012,284.51,271.3,0.03,555.84
10-12-2012,UTTAR PRADESH,67,SONBHADRA,4506.21,2936.97,3,4,26-09-2012,10.75,22.81,--,33.56
10-12-2012,UTTAR PRADESH,68,SULTANPUR,5008.02,3219.63,3,3,26-09-2012,109,51.25,0.01,160.26
10-12-2012,UTTAR PRADESH,69,UNNAO,6824.72,4388.8,3,4,26-09-2012,93.28,82.34,0.03,175.65
10-12-2012,UTTAR PRADESH,70,VARANASI,4642.4,3122.51,3,3,26-09-2012,123.12,40.77,0.01,163.9
10-12-2012,UTTAR PRADESH,70,Total,291765.59,190236.62,,,,8587.55,4290.62,17.59,12895.76
10-12-2012,UTTARAKHAND,1,ALMORA,1686.87,1126.2,2,2,24-07-2012,114.52,54.16,0.08,168.76
10-12-2012,UTTARAKHAND,2,BAGESHWAR,707.08,469.84,3,3,24-07-2012,28.04,16.16,0.16,44.36
10-12-2012,UTTARAKHAND,3,CHAMOLI,798.93,530.03,3,1,24-07-2012,35.43,12.56,0.65,48.64
10-12-2012,UTTARAKHAND,4,CHAMPAWAT,806.06,539.24,2,3,24-07-2012,66.31,21.7,0.15,88.16
10-12-2012,UTTARAKHAND,5,DEHRADUN,1607.05,1047.66,2,4,24-07-2012,84.72,25.84,10.54,121.1
10-12-2012,UTTARAKHAND,6,HARIDWAR,1163.5,758.07,3,3,24-07-2012,49.83,28.6,0.13,78.56
10-12-2012,UTTARAKHAND,7,NAINITAL,503.61,332.61,2,4,24-07-2012,17.31,8.52,0.12,25.95
10-12-2012,UTTARAKHAND,8,PAURI(GARHWAL),2054.88,1367.18,2,2,24-07-2012,101.45,29.13,0.16,130.74
10-12-2012,UTTARAKHAND,9,PITHORAGARH,1497.02,1001.69,1,3,24-07-2012,95.32,50.88,3.07,149.27
10-12-2012,UTTARAKHAND,10,RUDRAPRAYAG,454.34,299.26,3,1,24-07-2012,18.84,6.25,0.01,25.1
10-12-2012,UTTARAKHAND,11,TEHRI GARHWAL,1776.62,1178.66,3,1,24-07-2012,87.47,23.35,0.03,110.85
10-12-2012,UTTARAKHAND,12,UDHAM SINGH NAGAR,1174.09,773.22,2,2,24-07-2012,117,32.17,11.64,160.81
10-12-2012,UTTARAKHAND,13,UTTARKASHI,861.02,569.46,2,3,24-07-2012,78.95,39.14,0.59,118.68
10-12-2012,UTTARAKHAND,13,Total,15091.07,9993.12,,,,895.19,348.46,27.33,1270.98
10-12-2012,WEST BENGAL,1,BANKURA,7326.54,4901.8,3,1,27-08-2012,364.16,330.44,45.6,740.2
10-12-2012,WEST BENGAL,2,BARDHAMAN,13424.29,8205.96,3,2,27-08-2012,514.84,449.55,44.6,1008.99
10-12-2012,WEST BENGAL,3,BIRBHUM,11309.96,7325.23,3,1,27-08-2012,477.27,373.51,35.35,886.13
10-12-2012,WEST BENGAL,4,COOCH BEHAR,8658.03,5551.7,3,4,27-08-2012,153.93,451.5,1.96,607.39
10-12-2012,WEST BENGAL,5,DAKSHIN DINAJPUR,5329.51,3458.9,2,3,27-08-2012,362.27,325.38,76.55,764.2
10-12-2012,WEST BENGAL,6,DARJEELING,3202.65,2235.62,2,2,27-08-2012,147.48,61.18,20.89,229.55
10-12-2012,WEST BENGAL,7,HOOGHLY,5835.44,3631.12,4,1,27-08-2012,204.44,150.03,11.95,366.42
10-12-2012,WEST BENGAL,8,JALPAIGURI,10814.88,6998.97,3,1,27-08-2012,477.63,855.14,186.36,1519.13
10-12-2012,WEST BENGAL,9,MALDA,15189.16,9893.47,3,1,27-08-2012,850.84,280.68,47.42,1178.94
10-12-2012,WEST BENGAL,10,MIDNAPUR EAST,6811.5,4384.63,3,3,27-08-2012,370.75,122,24.99,517.74
10-12-2012,WEST BENGAL,11,MIDNAPUR WEST,8411.4,5367,2,4,27-08-2012,309.04,100.59,21.43,431.06
10-12-2012,WEST BENGAL,12,MURSHIDABAD,22017.46,14183.32,3,1,27-08-2012,1207.82,243.32,11.55,1462.69
10-12-2012,WEST BENGAL,13,NADIA,7119.11,4292.46,3,4,27-08-2012,321.37,254.82,9.19,585.38
10-12-2012,WEST BENGAL,14,NORTH 24 PARAGANAS,10808.93,6844.5,3,1,27-08-2012,529.04,388.57,21.37,938.98
10-12-2012,WEST BENGAL,15,PURULIA,10065.74,6753.47,2,2,27-08-2012,613.85,240.51,106.3,960.66
10-12-2012,WEST BENGAL,16,SILIGURI,1956.56,1270.57,2,4,27-08-2012,178.65,71.72,25.06,275.43
10-12-2012,WEST BENGAL,17,SOUTH 24 PARAGANAS,12949.75,8294.08,3,3,27-08-2012,900.13,876.87,13.49,1790.49
10-12-2012,WEST BENGAL,18,UTTAR DINAJPUR,8682.88,5535.36,2,2,27-08-2012,593.53,428.91,33.5,1055.94
10-12-2012,WEST BENGAL,18,Total,169913.79,109128.16,,,,8577.04,6004.72,737.56,15319.32
