Date,State_Name,SL_No,District_Name,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total
2/18/2013,UTTAR PRADESH,28,GHAZIABAD,1561.65,1078.31,3,3,26-09-2012,64.89,24.05,--,88.94
2/18/2013,UTTAR PRADESH,29,GHAZIPUR,5154.82,3292.96,3,3,26-09-2012,173.28,78.39,0.01,251.68
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,173.28,78.39,0.01,251.68
2/18/2013,UTTAR PRADESH,30,GONDA,4888.83,3125.16,2,4,26-09-2012,171.7,50.92,0.01,222.63
2/18/2013,UTTAR PRADESH,,,,,3,1,30-12-2012,171.7,50.92,0.01,222.63
2/18/2013,UTTAR PRADESH,31,GORAKHPUR,7032.97,4555.48,3,2,26-09-2012,95.06,49.18,0.02,144.26
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,95.06,49.18,0.02,144.26
2/18/2013,UTTAR PRADESH,32,HAMIRPUR,3391.22,2224.23,3,2,26-09-2012,212.07,101.2,--,313.27
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,212.07,101.2,--,313.27
2/18/2013,UTTAR PRADESH,33,HARDOI,7897.01,5253.95,3,3,26-09-2012,143.73,131.33,--,275.06
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,143.73,131.33,--,275.06
2/18/2013,UTTAR PRADESH,34,JALAUN,3114.18,1957.02,3,2,26-09-2012,119.13,79.68,--,198.81
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,119.13,79.68,--,198.81
2/18/2013,UTTAR PRADESH,35,JAUNPUR,8986.42,5931.54,3,3,26-09-2012,181.21,85.64,0.02,266.87
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,181.21,85.64,0.02,266.87
2/18/2013,UTTAR PRADESH,36,JHANSI,2066.57,1340.36,3,4,26-09-2012,3.45,2.79,--,6.24
2/18/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,3.45,2.79,--,6.24
2/18/2013,UTTAR PRADESH,37,JYOTIBA PHULE NAGAR,2206.61,1481.39,3,3,26-09-2012,42.91,16.45,--,59.36
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,42.91,16.45,--,59.36
2/18/2013,UTTAR PRADESH,38,KANNAUJ,3765.71,2476.18,3,3,26-09-2012,60.69,23.2,--,83.89
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,60.69,23.2,--,83.89
2/18/2013,UTTAR PRADESH,39,KANPUR DEHAT,3555.9,2228.11,3,3,26-09-2012,36.47,20.18,0.01,56.66
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,36.47,20.18,0.01,56.66
2/18/2013,UTTAR PRADESH,40,KANPUR NAGAR,3592.47,2364.91,3,3,26-09-2012,172.56,104.71,0.05,277.32
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,172.56,104.71,0.05,277.32
2/18/2013,UTTAR PRADESH,41,KAUSHAMBI,4202.04,2720.85,3,2,26-09-2012,87.46,95.29,--,182.75
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,87.46,95.29,--,182.75
2/18/2013,UTTAR PRADESH,42,KUSHINAGAR,10579.4,6941.7,3,1,26-09-2012,650.53,227.39,0.07,877.99
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,650.53,227.39,0.07,877.99
2/18/2013,UTTAR PRADESH,43,LAKHIMPUR KHERI,4788.06,3240.9,3,3,26-09-2012,165.55,211.51,0.07,377.13
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,165.54,211.51,0.07,377.12
2/18/2013,UTTAR PRADESH,44,LALITPUR,2768.5,1794.57,3,3,26-09-2012,73.12,43.62,--,116.74
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,73.12,43.62,--,116.74
2/18/2013,UTTAR PRADESH,45,LUCKNOW,3995.15,2667.93,4,1,26-09-2012,51.95,66.37,0.02,118.34
2/18/2013,UTTAR PRADESH,,,,,4,2,30-12-2012,51.95,66.37,0.02,118.34
2/18/2013,UTTAR PRADESH,46,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,3,1,26-09-2012,18.65,62.36,13.84,94.85
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,18.65,62.36,13.84,94.85
2/18/2013,UTTAR PRADESH,47,MAHARAJGANJ,4269.3,2696.97,3,3,26-09-2012,72.33,27.74,0.07,100.14
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,72.33,27.74,0.07,100.14
2/18/2013,UTTAR PRADESH,48,MAHOBA,1965.79,1283.05,3,2,26-09-2012,58.62,36.48,--,95.1
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,58.62,36.48,--,95.1
2/18/2013,UTTAR PRADESH,49,MAINPURI,3105.6,2020.7,3,1,26-09-2012,88.72,34.13,0.02,122.87
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,88.72,34.13,0.01,122.86
2/18/2013,UTTAR PRADESH,50,MATHURA,1858.84,1273.54,3,2,26-09-2012,99.88,44.39,0.02,144.29
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,99.88,44.39,0.01,144.28
2/18/2013,UTTAR PRADESH,51,MAU,4246.62,2776.66,3,1,26-09-2012,163.42,93.05,0.03,256.5
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,163.42,93.05,0.03,256.5
2/18/2013,UTTAR PRADESH,52,MEERUT,1544.95,1039.97,3,2,26-09-2012,24.44,10.23,--,34.67
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,24.44,10.23,--,34.67
2/18/2013,UTTAR PRADESH,53,MIRZAPUR,6523.45,4217.48,3,4,26-09-2012,97.73,66.24,0.06,164.03
2/18/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,97.73,66.24,0.06,164.03
2/18/2013,UTTAR PRADESH,54,MORADABAD,5458.06,3713.84,3,3,26-09-2012,189.53,66.98,--,256.51
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,189.53,66.98,--,256.51
2/18/2013,UTTAR PRADESH,55,MUZAFFARNAGAR,2196.81,1444.18,3,3,26-09-2012,37.31,10.18,--,47.49
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,37.31,10.18,--,47.49
2/18/2013,UTTAR PRADESH,56,PILIBHIT,3171.52,2061.36,3,2,26-09-2012,77.41,23.83,0.07,101.31
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,77.41,23.83,0.07,101.31
2/18/2013,UTTAR PRADESH,57,PRATAPGARH,3635.17,2275.59,3,2,26-09-2012,38.3,17.72,--,56.02
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,38.3,17.72,--,56.02
2/18/2013,UTTAR PRADESH,58,RAE BARELI,7735.21,5126.97,3,2,26-09-2012,227.63,178.21,0.15,405.99
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,227.63,178.21,0.15,405.99
2/18/2013,UTTAR PRADESH,59,RAMPUR,3341.36,2265.86,3,3,26-09-2012,334.22,97.27,0.03,431.52
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,334.22,97.27,0.03,431.52
2/18/2013,UTTAR PRADESH,60,SAHARANPUR,2292.46,1516.63,3,3,26-09-2012,32.75,18.9,0.01,51.66
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,32.75,18.9,0.01,51.66
2/18/2013,UTTAR PRADESH,61,SANT KABIR NAGAR,4378.6,2876.3,3,1,26-09-2012,182,80.29,0.03,262.32
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,182,80.29,0.03,262.32
2/18/2013,UTTAR PRADESH,62,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,3,1,26-09-2012,157.32,75.51,0.02,232.85
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,157.32,75.51,0.02,232.85
2/18/2013,UTTAR PRADESH,63,SHAHJAHANPUR,5947.11,3825.48,3,1,26-09-2012,102.22,39.82,--,142.04
2/18/2013,UTTAR PRADESH,,,,,3,2,30-12-2012,102.22,39.82,--,142.04
2/18/2013,UTTAR PRADESH,64,SHRAVASTI,3109.54,1995.27,3,3,26-09-2012,118.69,42.45,0.37,161.51
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,118.69,42.45,0.37,161.51
2/18/2013,UTTAR PRADESH,65,SIDDHARTHNAGAR,4938.48,3239.9,3,2,26-09-2012,165.27,50.73,0.01,216.01
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,165.27,50.73,0.01,216.01
2/18/2013,UTTAR PRADESH,66,SITAPUR,11644.27,7685.86,3,2,26-09-2012,284.51,271.3,0.03,555.84
2/18/2013,UTTAR PRADESH,,,,,3,3,30-12-2012,284.51,271.3,0.03,555.84
2/18/2013,UTTAR PRADESH,67,SONBHADRA,4506.21,2936.97,3,4,26-09-2012,10.75,22.81,--,33.56
2/18/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,10.75,22.81,--,33.56
2/18/2013,UTTAR PRADESH,68,SULTANPUR,5008.02,3219.63,3,3,26-09-2012,109,51.25,0.01,160.26
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,109,51.25,0.01,160.26
2/18/2013,UTTAR PRADESH,69,UNNAO,6824.72,4388.8,3,4,26-09-2012,93.28,82.34,0.03,175.65
2/18/2013,UTTAR PRADESH,,,,,4,1,30-12-2012,93.28,82.34,0.03,175.65
2/18/2013,UTTAR PRADESH,70,VARANASI,4642.4,3122.51,3,3,26-09-2012,123.12,40.77,0.01,163.9
2/18/2013,UTTAR PRADESH,,,,,3,4,30-12-2012,123.12,40.77,0.01,163.9
2/18/2013,UTTAR PRADESH,70,Total,291765.59,190236.62,,,,17159.49,8581.6,35.16,25776.25
